,year,P_copernicus,P_copernicus_completed,P_schelde,month,PO4_y_copernicus_1,PO4_y_copernicus_2,PO4_y_copernicus_3,PO4_y_copernicus_4,PO4_y_schelde_1,PO4_y_schelde_2,PO4_y_schelde_3,PO4_y_schelde_4
195,2007,0.291564118,0.291564118,0.020909091,3,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
196,2007,0.291564118,0.291564118,0.020909091,4,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
197,2007,0.291564118,0.291564118,0.020909091,5,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
198,2007,0.291564118,0.291564118,0.020909091,6,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
199,2007,0.291564118,0.291564118,0.020909091,7,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
200,2007,0.291564118,0.291564118,0.020909091,8,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
201,2007,0.291564118,0.291564118,0.020909091,9,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
202,2007,0.291564118,0.291564118,0.020909091,10,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
203,2007,0.291564118,0.291564118,0.020909091,11,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
204,2007,0.291564118,0.291564118,0.020909091,12,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
205,2008,0.349325648,0.349325648,0.016,1,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
206,2008,0.349325648,0.349325648,0.016,2,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
207,2008,0.349325648,0.349325648,0.016,3,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
208,2008,0.349325648,0.349325648,0.016,4,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
209,2008,0.349325648,0.349325648,0.016,5,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
210,2008,0.349325648,0.349325648,0.016,6,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
211,2008,0.349325648,0.349325648,0.016,7,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
212,2008,0.349325648,0.349325648,0.016,8,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
213,2008,0.349325648,0.349325648,0.016,9,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
214,2008,0.349325648,0.349325648,0.016,10,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
215,2008,0.349325648,0.349325648,0.016,11,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
216,2008,0.349325648,0.349325648,0.016,12,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
217,2009,0.295563872,0.295563872,0.02625,1,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
218,2009,0.295563872,0.295563872,0.02625,2,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
219,2009,0.295563872,0.295563872,0.02625,3,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
220,2009,0.295563872,0.295563872,0.02625,4,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
221,2009,0.295563872,0.295563872,0.02625,5,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
222,2009,0.295563872,0.295563872,0.02625,6,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
223,2009,0.295563872,0.295563872,0.02625,7,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
224,2009,0.295563872,0.295563872,0.02625,8,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
225,2009,0.295563872,0.295563872,0.02625,9,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
226,2009,0.295563872,0.295563872,0.02625,10,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
227,2009,0.295563872,0.295563872,0.02625,11,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
228,2009,0.295563872,0.295563872,0.02625,12,0.484872572,0.896974514,0.793949029,0.690923543,0.561770428,0.912354086,0.824708171,0.737062257
229,2010,0.338603555,0.338603555,0.042416667,1,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
230,2010,0.338603555,0.338603555,0.042416667,2,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
231,2010,0.338603555,0.338603555,0.042416667,3,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
232,2010,0.338603555,0.338603555,0.042416667,4,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
233,2010,0.338603555,0.338603555,0.042416667,5,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
234,2010,0.338603555,0.338603555,0.042416667,6,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
235,2010,0.338603555,0.338603555,0.042416667,7,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
236,2010,0.338603555,0.338603555,0.042416667,8,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
237,2010,0.338603555,0.338603555,0.042416667,9,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
238,2010,0.338603555,0.338603555,0.042416667,10,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
239,2010,0.338603555,0.338603555,0.042416667,11,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
240,2010,0.338603555,0.338603555,0.042416667,12,0.555479178,0.911095836,0.822191671,0.733287507,0.907749676,0.981549935,0.96309987,0.944649805
241,2011,0.340500543,0.340500543,0.02413,1,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
242,2011,0.340500543,0.340500543,0.02413,2,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
243,2011,0.340500543,0.340500543,0.02413,3,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
244,2011,0.340500543,0.340500543,0.02413,4,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
245,2011,0.340500543,0.340500543,0.02413,5,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
246,2011,0.340500543,0.340500543,0.02413,6,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
247,2011,0.340500543,0.340500543,0.02413,7,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
248,2011,0.340500543,0.340500543,0.02413,8,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
249,2011,0.340500543,0.340500543,0.02413,9,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
250,2011,0.340500543,0.340500543,0.02413,10,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
251,2011,0.340500543,0.340500543,0.02413,11,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
252,2011,0.340500543,0.340500543,0.02413,12,0.558591187,0.911718237,0.823436475,0.735154712,0.516400778,0.903280156,0.806560311,0.709840467
253,2012,0.277249706,0.277249706,0.028033333,1,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
254,2012,0.277249706,0.277249706,0.028033333,2,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
255,2012,0.277249706,0.277249706,0.028033333,3,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
256,2012,0.277249706,0.277249706,0.028033333,4,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
257,2012,0.277249706,0.277249706,0.028033333,5,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
258,2012,0.277249706,0.277249706,0.028033333,6,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
259,2012,0.277249706,0.277249706,0.028033333,7,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
260,2012,0.277249706,0.277249706,0.028033333,8,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
261,2012,0.277249706,0.277249706,0.028033333,9,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
262,2012,0.277249706,0.277249706,0.028033333,10,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
263,2012,0.277249706,0.277249706,0.028033333,11,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
264,2012,0.277249706,0.277249706,0.028033333,12,0.45482818,0.890965636,0.781931272,0.672896908,0.599935149,0.91998703,0.83997406,0.759961089
265,2013,0.244285706,0.244285706,0.023025,1,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
266,2013,0.244285706,0.244285706,0.023025,2,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
267,2013,0.244285706,0.244285706,0.023025,3,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
268,2013,0.244285706,0.244285706,0.023025,4,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
269,2013,0.244285706,0.244285706,0.023025,5,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
270,2013,0.244285706,0.244285706,0.023025,6,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
271,2013,0.244285706,0.244285706,0.023025,7,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
272,2013,0.244285706,0.244285706,0.023025,8,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
273,2013,0.244285706,0.244285706,0.023025,9,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
274,2013,0.244285706,0.244285706,0.023025,10,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
275,2013,0.244285706,0.244285706,0.023025,11,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
276,2013,0.244285706,0.244285706,0.023025,12,0.400750734,0.880150147,0.760300293,0.64045044,0.492752918,0.898550584,0.797101167,0.695651751
277,2014,0.242909272,0.242909272,0.025866667,1,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
278,2014,0.242909272,0.242909272,0.025866667,2,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
279,2014,0.242909272,0.242909272,0.025866667,3,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
280,2014,0.242909272,0.242909272,0.025866667,4,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
281,2014,0.242909272,0.242909272,0.025866667,5,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
282,2014,0.242909272,0.242909272,0.025866667,6,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
283,2014,0.242909272,0.242909272,0.025866667,7,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
284,2014,0.242909272,0.242909272,0.025866667,8,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
285,2014,0.242909272,0.242909272,0.025866667,9,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
286,2014,0.242909272,0.242909272,0.025866667,10,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
287,2014,0.242909272,0.242909272,0.025866667,11,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
288,2014,0.242909272,0.242909272,0.025866667,12,0.398492693,0.879698539,0.759397077,0.639095616,0.553566796,0.910713359,0.821426719,0.732140078
289,2015,0.245714957,0.245714957,0.018425,1,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
290,2015,0.245714957,0.245714957,0.018425,2,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
291,2015,0.245714957,0.245714957,0.018425,3,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
292,2015,0.245714957,0.245714957,0.018425,4,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
293,2015,0.245714957,0.245714957,0.018425,5,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
294,2015,0.245714957,0.245714957,0.018425,6,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
295,2015,0.245714957,0.245714957,0.018425,7,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
296,2015,0.245714957,0.245714957,0.018425,8,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
297,2015,0.245714957,0.245714957,0.018425,9,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
298,2015,0.245714957,0.245714957,0.018425,10,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
299,2015,0.245714957,0.245714957,0.018425,11,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
300,2015,0.245714957,0.245714957,0.018425,12,0.40309542,0.880619084,0.761238168,0.641857252,0.394309339,0.878861868,0.757723735,0.636585603
301,2016,0.183454268,0.183454268,0.01095,1,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
302,2016,0.183454268,0.183454268,0.01095,2,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
303,2016,0.183454268,0.183454268,0.01095,3,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
304,2016,0.183454268,0.183454268,0.01095,4,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
305,2016,0.183454268,0.183454268,0.01095,5,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
306,2016,0.183454268,0.183454268,0.01095,6,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
307,2016,0.183454268,0.183454268,0.01095,7,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
308,2016,0.183454268,0.183454268,0.01095,8,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
309,2016,0.183454268,0.183454268,0.01095,9,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
310,2016,0.183454268,0.183454268,0.01095,10,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
311,2016,0.183454268,0.183454268,0.01095,11,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
312,2016,0.183454268,0.183454268,0.01095,12,0.300956751,0.86019135,0.720382701,0.580574051,0.234338521,0.846867704,0.693735409,0.540603113
313,2017,0.214160307,0.214160307,0.017816667,1,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
314,2017,0.214160307,0.214160307,0.017816667,2,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
315,2017,0.214160307,0.214160307,0.017816667,3,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
316,2017,0.214160307,0.214160307,0.017816667,4,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
317,2017,0.214160307,0.214160307,0.017816667,5,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
318,2017,0.214160307,0.214160307,0.017816667,6,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
319,2017,0.214160307,0.214160307,0.017816667,7,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
320,2017,0.214160307,0.214160307,0.017816667,8,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
321,2017,0.214160307,0.214160307,0.017816667,9,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
322,2017,0.214160307,0.214160307,0.017816667,10,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
323,2017,0.214160307,0.214160307,0.017816667,11,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
324,2017,0.214160307,0.214160307,0.017816667,12,0.351330012,0.870266002,0.740532005,0.610798007,0.381290532,0.876258106,0.752516213,0.628774319
325,2018,0.186409427,0.186409427,0.01635,1,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
326,2018,0.186409427,0.186409427,0.01635,2,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
327,2018,0.186409427,0.186409427,0.01635,3,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
328,2018,0.186409427,0.186409427,0.01635,4,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
329,2018,0.186409427,0.186409427,0.01635,5,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
330,2018,0.186409427,0.186409427,0.01635,6,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
331,2018,0.186409427,0.186409427,0.01635,7,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
332,2018,0.186409427,0.186409427,0.01635,8,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
333,2018,0.186409427,0.186409427,0.01635,9,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
334,2018,0.186409427,0.186409427,0.01635,10,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
335,2018,0.186409427,0.186409427,0.01635,11,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
336,2018,0.186409427,0.186409427,0.01635,12,0.30580469,0.861160938,0.722321876,0.583482814,0.349902724,0.869980545,0.739961089,0.609941634
337,2019,0.195492245,0.195492245,0.015108333,1,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
338,2019,0.195492245,0.195492245,0.015108333,2,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
339,2019,0.195492245,0.195492245,0.015108333,3,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
340,2019,0.195492245,0.195492245,0.015108333,4,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
341,2019,0.195492245,0.195492245,0.015108333,5,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
342,2019,0.195492245,0.195492245,0.015108333,6,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
343,2019,0.195492245,0.195492245,0.015108333,7,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
344,2019,0.195492245,0.195492245,0.015108333,8,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
345,2019,0.195492245,0.195492245,0.015108333,9,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
346,2019,0.195492245,0.195492245,0.015108333,10,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
347,2019,0.195492245,0.195492245,0.015108333,11,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
348,2019,0.195492245,0.195492245,0.015108333,12,0.320705054,0.864141011,0.728282022,0.592423033,0.323330091,0.864666018,0.729332036,0.593998054
349,2020,0.205704553,0.205704553,0.0098,1,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
350,2020,0.205704553,0.205704553,0.0098,2,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
351,2020,0.205704553,0.205704553,0.0098,3,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
352,2020,0.205704553,0.205704553,0.0098,4,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
353,2020,0.205704553,0.205704553,0.0098,5,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
354,2020,0.205704553,0.205704553,0.0098,6,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
355,2020,0.205704553,0.205704553,0.0098,7,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
356,2020,0.205704553,0.205704553,0.0098,8,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
357,2020,0.205704553,0.205704553,0.0098,9,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
358,2020,0.205704553,0.205704553,0.0098,10,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
359,2020,0.205704553,0.205704553,0.0098,11,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
360,2020,0.205704553,0.205704553,0.0098,12,0.337458347,0.867491669,0.734983339,0.602475008,0.209727626,0.841945525,0.683891051,0.525836576
361,2021,0.212009914,0.212009914,0.015433333,1,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
362,2021,0.212009914,0.212009914,0.015433333,2,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
363,2021,0.212009914,0.212009914,0.015433333,3,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
364,2021,0.212009914,0.212009914,0.015433333,4,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
365,2021,0.212009914,0.212009914,0.015433333,5,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
366,2021,0.212009914,0.212009914,0.015433333,6,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
367,2021,0.212009914,0.212009914,0.015433333,7,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
368,2021,0.212009914,0.212009914,0.015433333,8,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
369,2021,0.212009914,0.212009914,0.015433333,9,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
370,2021,0.212009914,0.212009914,0.015433333,10,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
371,2021,0.212009914,0.212009914,0.015433333,11,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
372,2021,0.212009914,0.212009914,0.015433333,12,0.347802292,0.869560458,0.739120917,0.608681375,0.330285344,0.866057069,0.732114137,0.598171206
373,2022,0.186328523,0.186328523,0.014983333,1,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
374,2022,0.186328523,0.186328523,0.014983333,2,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
375,2022,0.186328523,0.186328523,0.014983333,3,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
376,2022,0.186328523,0.186328523,0.014983333,4,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
377,2022,0.186328523,0.186328523,0.014983333,5,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
378,2022,0.186328523,0.186328523,0.014983333,6,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
379,2022,0.186328523,0.186328523,0.014983333,7,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
380,2022,0.186328523,0.186328523,0.014983333,8,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
381,2022,0.186328523,0.186328523,0.014983333,9,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
382,2022,0.186328523,0.186328523,0.014983333,10,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
383,2022,0.186328523,0.186328523,0.014983333,11,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
384,2022,0.186328523,0.186328523,0.014983333,12,0.305671967,0.861134393,0.722268787,0.58340318,0.320654994,0.864130999,0.728261997,0.592392996
385,2023,0.194917947,0.194917947,0.013191667,1,0.319762918,0.863952584,0.727905167,0.591857751,0.282311933,0.856462387,0.712924773,0.56938716
