Name,sal,SST_new_y,PP_anomaly,Mortality_blue_mussels_reef,NAO_10y_inv,NAO_10y_inv2,NAO_10y_inv3,AMO_3y_1,AMO_3y_2,AMO_3y_3,T_Harbour.porpoise,T_Seals,T_Sharks,T_Rays,T_Cod..adult.,T_Whiting..adult.,T_Other.gadoids,T_Demersal.fish,T_Herring..adult.,T_Herring..adult...Ru.,T_Juvenile.Herring..Ru.,T_Sprat,T_Mackerel,T_Mackerel..Ru.,T_Horse.mackerel,T_Sandeels,T_Plaice..adult.,T_Dab,T_Other.flatfish,T_Sole..adult.,T_Sea.Bass,T_Sea.Bass..Ru.,T_Pelagic.fish,T_Squid...cuttlefish,T_Carnivorous.plankton,T_Temora.longicornis,T_Herbivorous.plankton..copepods.,T_Gelatinous.zooplankton,T_Large.crabs...shrimps,T_Blue.mussels..aquaculture.,T_Epifaunal.macrobenthos..mobile.grazers.,T_Infaunal.macrobenthos,T_Crangon..below.5cm.,T_Small.mobile.epifauna..swarming.crustaceans.,T_Small.infauna..polychaetes.,T_Sessile.epifauna,S_Harbour.porpoise,S_Seals,S_Sharks,S_Rays,S_Cod..adult.,S_Whiting..adult.,S_Other.gadoids,S_Demersal.fish,S_Herring..adult.,S_Herring..adult...Ru.,S_Juvenile.Herring..Ru.,S_Sprat,S_Mackerel,S_Mackerel..Ru.,S_Horse.mackerel,S_Sandeels,S_Plaice..adult.,S_Dab,S_Other.flatfish,S_Sole..adult.,S_Sea.Bass,S_Sea.Bass..Ru.,S_Pelagic.fish,S_Squid...cuttlefish,S_Carnivorous.plankton,S_Temora.longicornis,S_Herbivorous.plankton..copepods.,S_Gelatinous.zooplankton,S_Large.crabs...shrimps,S_Blue.mussels..aquaculture.,S_Epifaunal.macrobenthos..mobile.grazers.,S_Infaunal.macrobenthos,S_Crangon..below.5cm.,S_Small.mobile.epifauna..swarming.crustaceans.,S_Small.infauna..polychaetes.,S_Sessile.epifauna,PO4_y_copernicus_1,PO4_y_copernicus_2,PO4_y_copernicus_3,PO4_y_copernicus_4,PO4_y_schelde_1,PO4_y_schelde_2,PO4_y_schelde_3,PO4_y_schelde_4
April,33.98421,11.57675,1.028271,1,1.080270833,1.107027778,1.160541667,1.336333329,1.504499993,1.672666658,0.981001947,0.943969684,0.834073496,0.782060734,0.643248305,0.701281304,0.621943941,0.795884897,0.863792744,0.60618326,0.490224578,0.769021345,0.725897706,0.419418176,0.794000384,0.465631347,0.661104393,0.389769169,0.580412046,0.714334977,0.666433238,0.660456283,0.751540102,0.744558134,0.621678432,0.662281605,0.787020956,0.994138888,0.686408499,0.983080987,0.85779314,0.813672177,0.72107839,0.356136,0.949733035,0.990145675,0.995278272,0.995148825,0.999976733,0.999747866,0.991335864,1,0.999804016,0.999824572,0.9945295,1,1,0.999976414,0.999999935,1,0.99997302,0.997142316,0.997137046,0.99853826,0.998840052,0.999972194,0.999962545,0.5,0.999999996,0.999745859,0.994001912,0.5,0.99972681,0.997030238,0.999185928,0.995408927,0.999418425,0.999447691,0.994660239,0.998224253,0.998175398,0.997691287,0.466603037,0.893320607,0.786641215,0.679961822,0.577821012,0.915564202,0.831128405,0.746692607
May,33.98421,11.57675,1.027268,1,1.080270833,1.107027778,1.160541667,1.336333329,1.504499993,1.672666658,0.981001947,0.943969684,0.834073496,0.782060734,0.643248305,0.701281304,0.621943941,0.795884897,0.863792744,0.60618326,0.490224578,0.769021345,0.725897706,0.419418176,0.794000384,0.465631347,0.661104393,0.389769169,0.580412046,0.714334977,0.666433238,0.660456283,0.751540102,0.744558134,0.621678432,0.662281605,0.787020956,0.994138888,0.686408499,0.983080987,0.85779314,0.813672177,0.72107839,0.356136,0.949733035,0.990145675,0.995278272,0.995148825,0.999976733,0.999747866,0.991335864,1,0.999804016,0.999824572,0.9945295,1,1,0.999976414,0.999999935,1,0.99997302,0.997142316,0.997137046,0.99853826,0.998840052,0.999972194,0.999962545,0.5,0.999999996,0.999745859,0.994001912,0.5,0.99972681,0.997030238,0.999185928,0.995408927,0.999418425,0.999447691,0.994660239,0.998224253,0.998175398,0.997691287,0.466603037,0.893320607,0.786641215,0.679961822,0.577821012,0.915564202,0.831128405,0.746692607
June,33.98421,11.57675,1.026258,1,1.080270833,1.107027778,1.160541667,1.336333329,1.504499993,1.672666658,0.981001947,0.943969684,0.834073496,0.782060734,0.643248305,0.701281304,0.621943941,0.795884897,0.863792744,0.60618326,0.490224578,0.769021345,0.725897706,0.419418176,0.794000384,0.465631347,0.661104393,0.389769169,0.580412046,0.714334977,0.666433238,0.660456283,0.751540102,0.744558134,0.621678432,0.662281605,0.787020956,0.994138888,0.686408499,0.983080987,0.85779314,0.813672177,0.72107839,0.356136,0.949733035,0.990145675,0.995278272,0.995148825,0.999976733,0.999747866,0.991335864,1,0.999804016,0.999824572,0.9945295,1,1,0.999976414,0.999999935,1,0.99997302,0.997142316,0.997137046,0.99853826,0.998840052,0.999972194,0.999962545,0.5,0.999999996,0.999745859,0.994001912,0.5,0.99972681,0.997030238,0.999185928,0.995408927,0.999418425,0.999447691,0.994660239,0.998224253,0.998175398,0.997691287,0.466603037,0.893320607,0.786641215,0.679961822,0.577821012,0.915564202,0.831128405,0.746692607
July,33.98421,11.57675,1.02524,1,1.080270833,1.107027778,1.160541667,1.336333329,1.504499993,1.672666658,0.981001947,0.943969684,0.834073496,0.782060734,0.643248305,0.701281304,0.621943941,0.795884897,0.863792744,0.60618326,0.490224578,0.769021345,0.725897706,0.419418176,0.794000384,0.465631347,0.661104393,0.389769169,0.580412046,0.714334977,0.666433238,0.660456283,0.751540102,0.744558134,0.621678432,0.662281605,0.787020956,0.994138888,0.686408499,0.983080987,0.85779314,0.813672177,0.72107839,0.356136,0.949733035,0.990145675,0.995278272,0.995148825,0.999976733,0.999747866,0.991335864,1,0.999804016,0.999824572,0.9945295,1,1,0.999976414,0.999999935,1,0.99997302,0.997142316,0.997137046,0.99853826,0.998840052,0.999972194,0.999962545,0.5,0.999999996,0.999745859,0.994001912,0.5,0.99972681,0.997030238,0.999185928,0.995408927,0.999418425,0.999447691,0.994660239,0.998224253,0.998175398,0.997691287,0.466603037,0.893320607,0.786641215,0.679961822,0.577821012,0.915564202,0.831128405,0.746692607
August,33.98421,11.57675,1.024217,1,1.080270833,1.107027778,1.160541667,1.336333329,1.504499993,1.672666658,0.981001947,0.943969684,0.834073496,0.782060734,0.643248305,0.701281304,0.621943941,0.795884897,0.863792744,0.60618326,0.490224578,0.769021345,0.725897706,0.419418176,0.794000384,0.465631347,0.661104393,0.389769169,0.580412046,0.714334977,0.666433238,0.660456283,0.751540102,0.744558134,0.621678432,0.662281605,0.787020956,0.994138888,0.686408499,0.983080987,0.85779314,0.813672177,0.72107839,0.356136,0.949733035,0.990145675,0.995278272,0.995148825,0.999976733,0.999747866,0.991335864,1,0.999804016,0.999824572,0.9945295,1,1,0.999976414,0.999999935,1,0.99997302,0.997142316,0.997137046,0.99853826,0.998840052,0.999972194,0.999962545,0.5,0.999999996,0.999745859,0.994001912,0.5,0.99972681,0.997030238,0.999185928,0.995408927,0.999418425,0.999447691,0.994660239,0.998224253,0.998175398,0.997691287,0.466603037,0.893320607,0.786641215,0.679961822,0.577821012,0.915564202,0.831128405,0.746692607
September,33.98421,11.57675,1.023186,1,1.080270833,1.107027778,1.160541667,1.336333329,1.504499993,1.672666658,0.981001947,0.943969684,0.834073496,0.782060734,0.643248305,0.701281304,0.621943941,0.795884897,0.863792744,0.60618326,0.490224578,0.769021345,0.725897706,0.419418176,0.794000384,0.465631347,0.661104393,0.389769169,0.580412046,0.714334977,0.666433238,0.660456283,0.751540102,0.744558134,0.621678432,0.662281605,0.787020956,0.994138888,0.686408499,0.983080987,0.85779314,0.813672177,0.72107839,0.356136,0.949733035,0.990145675,0.995278272,0.995148825,0.999976733,0.999747866,0.991335864,1,0.999804016,0.999824572,0.9945295,1,1,0.999976414,0.999999935,1,0.99997302,0.997142316,0.997137046,0.99853826,0.998840052,0.999972194,0.999962545,0.5,0.999999996,0.999745859,0.994001912,0.5,0.99972681,0.997030238,0.999185928,0.995408927,0.999418425,0.999447691,0.994660239,0.998224253,0.998175398,0.997691287,0.466603037,0.893320607,0.786641215,0.679961822,0.577821012,0.915564202,0.831128405,0.746692607
October,33.98421,11.57675,1.022151,1,1.080270833,1.107027778,1.160541667,1.336333329,1.504499993,1.672666658,0.981001947,0.943969684,0.834073496,0.782060734,0.643248305,0.701281304,0.621943941,0.795884897,0.863792744,0.60618326,0.490224578,0.769021345,0.725897706,0.419418176,0.794000384,0.465631347,0.661104393,0.389769169,0.580412046,0.714334977,0.666433238,0.660456283,0.751540102,0.744558134,0.621678432,0.662281605,0.787020956,0.994138888,0.686408499,0.983080987,0.85779314,0.813672177,0.72107839,0.356136,0.949733035,0.990145675,0.995278272,0.995148825,0.999976733,0.999747866,0.991335864,1,0.999804016,0.999824572,0.9945295,1,1,0.999976414,0.999999935,1,0.99997302,0.997142316,0.997137046,0.99853826,0.998840052,0.999972194,0.999962545,0.5,0.999999996,0.999745859,0.994001912,0.5,0.99972681,0.997030238,0.999185928,0.995408927,0.999418425,0.999447691,0.994660239,0.998224253,0.998175398,0.997691287,0.466603037,0.893320607,0.786641215,0.679961822,0.577821012,0.915564202,0.831128405,0.746692607
November,33.98421,11.57675,1.021109,1,1.080270833,1.107027778,1.160541667,1.336333329,1.504499993,1.672666658,0.981001947,0.943969684,0.834073496,0.782060734,0.643248305,0.701281304,0.621943941,0.795884897,0.863792744,0.60618326,0.490224578,0.769021345,0.725897706,0.419418176,0.794000384,0.465631347,0.661104393,0.389769169,0.580412046,0.714334977,0.666433238,0.660456283,0.751540102,0.744558134,0.621678432,0.662281605,0.787020956,0.994138888,0.686408499,0.983080987,0.85779314,0.813672177,0.72107839,0.356136,0.949733035,0.990145675,0.995278272,0.995148825,0.999976733,0.999747866,0.991335864,1,0.999804016,0.999824572,0.9945295,1,1,0.999976414,0.999999935,1,0.99997302,0.997142316,0.997137046,0.99853826,0.998840052,0.999972194,0.999962545,0.5,0.999999996,0.999745859,0.994001912,0.5,0.99972681,0.997030238,0.999185928,0.995408927,0.999418425,0.999447691,0.994660239,0.998224253,0.998175398,0.997691287,0.466603037,0.893320607,0.786641215,0.679961822,0.577821012,0.915564202,0.831128405,0.746692607
December,33.98421,12.14194,1.020063,1,1.080270833,1.107027778,1.160541667,1.336333329,1.504499993,1.672666658,0.981001947,0.943969684,0.834073496,0.782060734,0.643248305,0.701281304,0.621943941,0.795884897,0.863792744,0.60618326,0.490224578,0.769021345,0.725897706,0.419418176,0.794000384,0.465631347,0.661104393,0.389769169,0.580412046,0.714334977,0.666433238,0.660456283,0.751540102,0.744558134,0.621678432,0.662281605,0.787020956,0.994138888,0.686408499,0.983080987,0.85779314,0.813672177,0.72107839,0.356136,0.949733035,0.990145675,0.995278272,0.995148825,0.999976733,0.999747866,0.991335864,1,0.999804016,0.999824572,0.9945295,1,1,0.999976414,0.999999935,1,0.99997302,0.997142316,0.997137046,0.99853826,0.998840052,0.999972194,0.999962545,0.5,0.999999996,0.999745859,0.994001912,0.5,0.99972681,0.997030238,0.999185928,0.995408927,0.999418425,0.999447691,0.994660239,0.998224253,0.998175398,0.997691287,0.466603037,0.893320607,0.786641215,0.679961822,0.577821012,0.915564202,0.831128405,0.746692607
2007,33.84884,12.14194,1.019012,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
February,33.84884,12.14194,1.017957,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
March,33.84884,12.14194,1.016899,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
April,33.84884,12.14194,1.015836,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
May,33.84884,12.14194,1.014771,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
June,33.84884,12.14194,1.013704,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
July,33.84884,12.14194,1.012634,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
August,33.84884,12.14194,1.011563,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
September,33.84884,12.14194,1.01049,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
October,33.84884,12.14194,1.009416,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
November,33.84884,12.14194,1.008342,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
December,33.84884,11.51291,1.007268,1,1.072520833,1.096694444,1.145041667,1.316638884,1.474958327,1.633277769,0.994250793,0.985542278,0.973262048,0.97649806,0.627517636,0.965720925,0.873376225,0.958888765,0.927958379,0.739274298,0.728963047,0.997142521,0.946716947,0.63549236,0.956448671,0.620815252,0.840624098,0.561549566,0.793641084,0.905644795,0.583242429,0.66449487,0.931379849,0.919761195,0.613236464,0.781250898,0.971191648,0.999284503,0.923616017,0.996836366,0.97360033,0.972792559,0.916880163,0.476027095,0.997072663,0.99639186,0.995978234,0.996137266,0.999974629,0.9997217,0.992647538,1,0.999861525,0.999870465,0.995328049,1,1,0.999982072,0.999999954,1,0.999970567,0.997795095,0.997738196,0.998907448,0.999083896,0.999978376,0.999958831,0.5,0.999999997,0.999719073,0.995282733,0.5,0.999801862,0.997546986,0.999449394,0.996200689,0.999544967,0.999565536,0.995501826,0.998705817,0.998546748,0.9980889,0.478310975,0.895662195,0.79132439,0.686986585,0.447470817,0.889494163,0.778988327,0.66848249
2008,33.89367,11.51291,1.006194,1,1.070270833,1.093694444,1.140541667,1.265333329,1.397999993,1.530666658,0.993479287,0.983416073,0.938940371,0.931489527,0.669721763,0.840525249,0.755124297,0.941511488,0.927363285,0.747122503,0.708952642,0.986599441,0.848596888,0.656049401,0.904125597,0.618841154,0.824833293,0.521632708,0.64003038,0.79687001,0.58323322,0.580929689,0.853517407,0.837444283,0.647736251,0.78125159,0.92228464,0.998986663,0.809561535,0.995924158,0.957217928,0.940461753,0.822806844,0.356553838,0.992709641,0.996172683,0.995981941,0.996163911,0.999974769,0.999723535,0.992655784,1,0.999865514,0.999872906,0.995331589,1,1,0.999982316,0.999999955,1,0.999970731,0.997819673,0.997756038,0.998925454,0.999091184,0.999978593,0.999959087,0.5,0.999999997,0.999720962,0.995322435,0.5,0.99980634,0.997554794,0.999413195,0.996212114,0.999549152,0.99956922,0.995509185,0.998733638,0.998556788,0.998094646,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
February,33.89367,11.51291,1.005121,1,1.070270833,1.093694444,1.140541667,1.265333329,1.397999993,1.530666658,0.993479287,0.983416073,0.938940371,0.931489527,0.669721763,0.840525249,0.755124297,0.941511488,0.927363285,0.747122503,0.708952642,0.986599441,0.848596888,0.656049401,0.904125597,0.618841154,0.824833293,0.521632708,0.64003038,0.79687001,0.58323322,0.580929689,0.853517407,0.837444283,0.647736251,0.78125159,0.92228464,0.998986663,0.809561535,0.995924158,0.957217928,0.940461753,0.822806844,0.356553838,0.992709641,0.996172683,0.995981941,0.996163911,0.999974769,0.999723535,0.992655784,1,0.999865514,0.999872906,0.995331589,1,1,0.999982316,0.999999955,1,0.999970731,0.997819673,0.997756038,0.998925454,0.999091184,0.999978593,0.999959087,0.5,0.999999997,0.999720962,0.995322435,0.5,0.99980634,0.997554794,0.999413195,0.996212114,0.999549152,0.99956922,0.995509185,0.998733638,0.998556788,0.998094646,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
March,33.89367,11.51291,1.004049,1,1.070270833,1.093694444,1.140541667,1.265333329,1.397999993,1.530666658,0.993479287,0.983416073,0.938940371,0.931489527,0.669721763,0.840525249,0.755124297,0.941511488,0.927363285,0.747122503,0.708952642,0.986599441,0.848596888,0.656049401,0.904125597,0.618841154,0.824833293,0.521632708,0.64003038,0.79687001,0.58323322,0.580929689,0.853517407,0.837444283,0.647736251,0.78125159,0.92228464,0.998986663,0.809561535,0.995924158,0.957217928,0.940461753,0.822806844,0.356553838,0.992709641,0.996172683,0.995981941,0.996163911,0.999974769,0.999723535,0.992655784,1,0.999865514,0.999872906,0.995331589,1,1,0.999982316,0.999999955,1,0.999970731,0.997819673,0.997756038,0.998925454,0.999091184,0.999978593,0.999959087,0.5,0.999999997,0.999720962,0.995322435,0.5,0.99980634,0.997554794,0.999413195,0.996212114,0.999549152,0.99956922,0.995509185,0.998733638,0.998556788,0.998094646,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
April,33.89367,11.51291,1.002978,1,1.070270833,1.093694444,1.140541667,1.265333329,1.397999993,1.530666658,0.993479287,0.983416073,0.938940371,0.931489527,0.669721763,0.840525249,0.755124297,0.941511488,0.927363285,0.747122503,0.708952642,0.986599441,0.848596888,0.656049401,0.904125597,0.618841154,0.824833293,0.521632708,0.64003038,0.79687001,0.58323322,0.580929689,0.853517407,0.837444283,0.647736251,0.78125159,0.92228464,0.998986663,0.809561535,0.995924158,0.957217928,0.940461753,0.822806844,0.356553838,0.992709641,0.996172683,0.995981941,0.996163911,0.999974769,0.999723535,0.992655784,1,0.999865514,0.999872906,0.995331589,1,1,0.999982316,0.999999955,1,0.999970731,0.997819673,0.997756038,0.998925454,0.999091184,0.999978593,0.999959087,0.5,0.999999997,0.999720962,0.995322435,0.5,0.99980634,0.997554794,0.999413195,0.996212114,0.999549152,0.99956922,0.995509185,0.998733638,0.998556788,0.998094646,0.573068773,0.914613755,0.829227509,0.743841264,0.342412451,0.86848249,0.736964981,0.605447471
