ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,mesh_size_range,quarter
34F4,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,72,4,GNS_DEF_100-109_0_0,GILL,100-109,1
35F4,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,72,4,GNS_DEF_100-109_0_0,GILL,100-109,1
40F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,8,4,GNS_DEF_110-149_0_0,GILL,110-149,1
40F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,49,4,GNS_DEF_110-149_0_0,GILL,110-149,1
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,95,4,GNS_DEF_110-149_0_0,GILL,110-149,1
41F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,47,4,GNS_DEF_110-149_0_0,GILL,110-149,1
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,101,4,GNS_DEF_110-149_0_0,GILL,110-149,1
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,15,4,GNS_DEF_110-149_0_0,GILL,110-149,1
43F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,23,4,GNS_DEF_110-149_0_0,GILL,110-149,1
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,215,4,GNS_DEF_110-149_0_0,GILL,110-149,1
40F6,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,48,4,GNS_DEF_150-219_0_0,GILL,150-219,1
40F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,9,4,GNS_DEF_150-219_0_0,GILL,150-219,1
41F6,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,120,4,GNS_DEF_150-219_0_0,GILL,150-219,1
41F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,415,4,GNS_DEF_150-219_0_0,GILL,150-219,1
41F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,123,4,GNS_DEF_150-219_0_0,GILL,150-219,1
42F4,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,15,4,GNS_DEF_150-219_0_0,GILL,150-219,1
42F7,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,462,4,GNS_DEF_150-219_0_0,GILL,150-219,1
42F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,20,4,GNS_DEF_150-219_0_0,GILL,150-219,1
43F6,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,120,4,GNS_DEF_150-219_0_0,GILL,150-219,1
43F8,DNK,IIA,3B2,GN1,NONE,O10T15M,2013,310,4,GNS_DEF_150-219_0_0,GILL,150-219,1
31F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2013,312,4,NONE,GILL,100-109,1
32F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2013,72,4,NONE,GILL,100-109,1
31F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2013,252,4,NONE,GILL,110-149,1
32F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2013,120,4,NONE,GILL,110-149,1
38E8,ENG,IIA,3B2,GN1,NONE,O10T15M,2013,264,4,NONE,GILL,110-149,1
31F1,ENG,IIA,3B2,GN1,NONE,O10T15M,2013,408,4,NONE,GILL,150-219,1
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,10,4,PASS,GILL,10-30,1
35F5,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,24,4,PASS,GILL,10-30,1
33F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,4,4,PASS,GILL,100-109,1
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,133,4,PASS,GILL,100-109,1
33F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,72,4,PASS,GILL,110-149,1
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,90,4,PASS,GILL,110-149,1
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,52,4,PASS,GILL,150-219,1
35F5,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,2,4,PASS,GILL,150-219,1
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,1,4,PASS,GILL,31-49,1
33F3,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,1,4,PASS,GILL,90-99,1
33F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,24,4,PASS,GILL,90-99,1
34F4,NLD,IIA,3B2,GN1,NONE,O10T15M,2013,18,4,PASS,GILL,90-99,1
53F0,ENG,IIA,3B2,GN1,CPART13B,O15M,2013,422,2 EU,NONE,GILL,>=220,1
53F1,ENG,IIA,3B2,GN1,CPART13B,O15M,2013,152,2 EU,NONE,GILL,>=220,1
50E7,ENG,IIA,3B2,GN1,CPART13B,O15M,2013,106,4,NONE,GILL,>=220,1
50E8,ENG,IIA,3B2,GN1,CPART13B,O15M,2013,14,4,NONE,GILL,>=220,1
51E7,ENG,IIA,3B2,GN1,CPART13B,O15M,2013,19,4,NONE,GILL,>=220,1
51E8,ENG,IIA,3B2,GN1,CPART13B,O15M,2013,120,4,NONE,GILL,>=220,1
52F0,ENG,IIA,3B2,GN1,CPART13B,O15M,2013,109,4,NONE,GILL,>=220,1
43E8,NIR,IIA,3B2,TR1,CPART13A,O15M,2013,96,4,NONE,OTTER,>=120,1
38E8,NIR,IIA,3B2,TR2,CPART13A,O15M,2013,216,4,NONE,OTTER,80-89,1
39E8,NIR,IIA,3B2,TR2,CPART13A,O15M,2013,144,4,NONE,OTTER,80-89,1
43E8,NIR,IIA,3B2,TR2,CPART13A,O15M,2013,360,4,NONE,OTTER,80-89,1
38E8,NIR,IIA,3B2,TR2,CPART13A,O15M,2013,120,4,NONE,OTTER,90-99,1
38E9,NIR,IIA,3B2,TR2,CPART13A,O15M,2013,24,4,NONE,OTTER,90-99,1
39E8,NIR,IIA,3B2,TR2,CPART13A,O15M,2013,504,4,NONE,OTTER,90-99,1
53F0,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,80,2 EU,ROUNDFISH,OTTER,>=120,1
53F1,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,9,2 EU,ROUNDFISH,OTTER,>=120,1
43F6,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,15,4,ROUNDFISH,OTTER,>=120,1
43F7,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,37,4,ROUNDFISH,OTTER,>=120,1
44F5,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,336,4,ROUNDFISH,OTTER,>=120,1
44F6,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,1248,4,ROUNDFISH,OTTER,>=120,1
45F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,78,4,ROUNDFISH,OTTER,>=120,1
45F4,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,334,4,ROUNDFISH,OTTER,>=120,1
45F5,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,40,4,ROUNDFISH,OTTER,>=120,1
46F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,58,4,ROUNDFISH,OTTER,>=120,1
47F2,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,2,4,ROUNDFISH,OTTER,>=120,1
48F0,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,3,4,ROUNDFISH,OTTER,>=120,1
50E7,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,4,4,ROUNDFISH,OTTER,>=120,1
50F0,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,19,4,ROUNDFISH,OTTER,>=120,1
50F1,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,20,4,ROUNDFISH,OTTER,>=120,1
50F2,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,6,4,ROUNDFISH,OTTER,>=120,1
51E8,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,143,4,ROUNDFISH,OTTER,>=120,1
51E9,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,86,4,ROUNDFISH,OTTER,>=120,1
51F0,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,49,4,ROUNDFISH,OTTER,>=120,1
51F1,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,8,4,ROUNDFISH,OTTER,>=120,1
52E8,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,3,4,ROUNDFISH,OTTER,>=120,1
52E9,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,201,4,ROUNDFISH,OTTER,>=120,1
52F0,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,298,4,ROUNDFISH,OTTER,>=120,1
52F1,DEU,IIA,3B2,TR1,CPART13B,O15M,2013,39,4,ROUNDFISH,OTTER,>=120,1
38F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,60,4,NONE,OTTER,>=120,1
38F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,30,4,NONE,OTTER,>=120,1
40F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,30,4,NONE,OTTER,>=120,1
37F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,36,4,NONE,OTTER,100-119,1
37F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,36,4,NONE,OTTER,100-119,1
38F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,29,4,NONE,OTTER,100-119,1
39F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,148,4,NONE,OTTER,100-119,1
40F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,138,4,NONE,OTTER,100-119,1
40F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,123,4,NONE,OTTER,100-119,1
40F6,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,134,4,NONE,OTTER,100-119,1
41F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,72,4,NONE,OTTER,100-119,1
41F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,94,4,NONE,OTTER,100-119,1
42F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,94,4,NONE,OTTER,100-119,1
42F6,ENG,IIA,3B2,TR1,CPART13B,O15M,2013,29,4,NONE,OTTER,100-119,1
38E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,156,4,NONE,OTTER,80-89,1
39E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,252,4,NONE,OTTER,80-89,1
39E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,1056,4,NONE,OTTER,80-89,1
40F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,24,4,NONE,OTTER,80-89,1
34F2,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,40,4,NONE,OTTER,90-99,1
35F2,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,80,4,NONE,OTTER,90-99,1
35F3,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,36,4,NONE,OTTER,90-99,1
36F2,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,72,4,NONE,OTTER,90-99,1
36F3,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,368,4,NONE,OTTER,90-99,1
36F4,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,34,4,NONE,OTTER,90-99,1
37F3,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,120,4,NONE,OTTER,90-99,1
37F4,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,88,4,NONE,OTTER,90-99,1
38E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,156,4,NONE,OTTER,90-99,1
38E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,197,4,NONE,OTTER,90-99,1
38F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,82,4,NONE,OTTER,90-99,1
38F3,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,214,4,NONE,OTTER,90-99,1
38F4,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,152,4,NONE,OTTER,90-99,1
38F5,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,24,4,NONE,OTTER,90-99,1
39E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,1232,4,NONE,OTTER,90-99,1
39E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,786,4,NONE,OTTER,90-99,1
39F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,202,4,NONE,OTTER,90-99,1
39F4,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,29,4,NONE,OTTER,90-99,1
39F5,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,373,4,NONE,OTTER,90-99,1
39F6,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,72,4,NONE,OTTER,90-99,1
40E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,320,4,NONE,OTTER,90-99,1
40E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,245,4,NONE,OTTER,90-99,1
40F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,26,4,NONE,OTTER,90-99,1
40F5,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,32,4,NONE,OTTER,90-99,1
40F6,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,120,4,NONE,OTTER,90-99,1
41F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,42,4,NONE,OTTER,90-99,1
41F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,108,4,NONE,OTTER,90-99,1
42F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,34,4,NONE,OTTER,90-99,1
42F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,47,4,NONE,OTTER,90-99,1
43F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,17,4,NONE,OTTER,90-99,1
44F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2013,17,4,NONE,OTTER,90-99,1
44F5,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,24,4,NONE,OTTER,>=120,1
45F3,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,24,4,NONE,OTTER,>=120,1
49F5,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,7,4,NONE,OTTER,>=120,1
53E9,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,24,2 EU,NONE,OTTER,100-119,1
53F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,1105,2 EU,NONE,OTTER,100-119,1
53F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,192,2 EU,NONE,OTTER,100-119,1
39E9,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,1,4,NONE,OTTER,100-119,1
46E6,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,1,4,NONE,OTTER,100-119,1
46F4,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,1,4,NONE,OTTER,100-119,1
49E6,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,144,4,NONE,OTTER,100-119,1
49E7,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,24,4,NONE,OTTER,100-119,1
49F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,168,4,NONE,OTTER,100-119,1
50E6,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,48,4,NONE,OTTER,100-119,1
50E7,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,144,4,NONE,OTTER,100-119,1
50F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,96,4,NONE,OTTER,100-119,1
50F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,48,4,NONE,OTTER,100-119,1
51E8,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,192,4,NONE,OTTER,100-119,1
51E9,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,240,4,NONE,OTTER,100-119,1
51F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,504,4,NONE,OTTER,100-119,1
51F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,264,4,NONE,OTTER,100-119,1
52E8,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,48,4,NONE,OTTER,100-119,1
52E9,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,721,4,NONE,OTTER,100-119,1
52F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,1032,4,NONE,OTTER,100-119,1
52F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2013,552,4,NONE,OTTER,100-119,1
38E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,17,4,NONE,OTTER,>=120,1
39E8,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,24,4,NONE,OTTER,>=120,1
39E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,17,4,NONE,OTTER,>=120,1
43E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,65,4,NONE,OTTER,>=120,1
44E6,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,56,4,NONE,OTTER,>=120,1
44E7,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,28,4,NONE,OTTER,>=120,1
44E8,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,17,4,NONE,OTTER,>=120,1
44E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,17,4,NONE,OTTER,>=120,1
45E8,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,64,4,NONE,OTTER,>=120,1
45E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,32,4,NONE,OTTER,>=120,1
46E8,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,26,4,NONE,OTTER,>=120,1
46E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,32,4,NONE,OTTER,>=120,1
47E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,32,4,NONE,OTTER,>=120,1
48E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,32,4,NONE,OTTER,>=120,1
49E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,77,4,NONE,OTTER,>=120,1
49F0,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,26,4,NONE,OTTER,>=120,1
50E9,ENG,IIA,3B2,TR1,CPART13C,O15M,2013,51,4,NONE,OTTER,>=120,1
38E8,ENG,IIA,3B2,TR2,CPART13C,O15M,2013,1260,4,NONE,OTTER,80-89,1
39E8,ENG,IIA,3B2,TR2,CPART13C,O15M,2013,348,4,NONE,OTTER,80-89,1
38E9,ENG,IIA,3B2,TR2,CPART13C,O15M,2013,120,4,NONE,OTTER,90-99,1
38F0,ENG,IIA,3B2,TR2,CPART13C,O15M,2013,24,4,NONE,OTTER,90-99,1
39E8,ENG,IIA,3B2,TR2,CPART13C,O15M,2013,32,4,NONE,OTTER,90-99,1
39E9,ENG,IIA,3B2,TR2,CPART13C,O15M,2013,32,4,NONE,OTTER,90-99,1
40E8,ENG,IIA,3B2,TR2,CPART13C,O15M,2013,96,4,NONE,OTTER,90-99,1
40E9,ENG,IIA,3B2,TR2,CPART13C,O15M,2013,32,4,NONE,OTTER,90-99,1
38E8,NIR,IIA,3B2,TR2,CPART13C,O15M,2013,24,4,NONE,OTTER,80-89,1
39E8,NIR,IIA,3B2,TR2,CPART13C,O15M,2013,24,4,NONE,OTTER,80-89,1
37F2,NIR,IIA,3B2,TR2,CPART13C,O15M,2013,75,4,NONE,OTTER,90-99,1
39E8,NIR,IIA,3B2,TR2,CPART13C,O15M,2013,447,4,NONE,OTTER,90-99,1
39F0,NIR,IIA,3B2,TR2,CPART13C,O15M,2013,75,4,NONE,OTTER,90-99,1
40E8,NIR,IIA,3B2,TR2,CPART13C,O15M,2013,75,4,NONE,OTTER,90-99,1
46E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,60,4,DEEP,OTTER,>=120,1
47E6,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,52,4,DEEP,OTTER,>=120,1
48E6,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,140,4,DEEP,OTTER,>=120,1
49E6,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,278,4,DEEP,OTTER,>=120,1
49E7,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,205,4,DEEP,OTTER,>=120,1
49F0,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,22,4,DEEP,OTTER,>=120,1
50E6,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,25,4,DEEP,OTTER,>=120,1
50E7,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,279,4,DEEP,OTTER,>=120,1
50E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,22,4,DEEP,OTTER,>=120,1
50F0,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,44,4,DEEP,OTTER,>=120,1
51E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,240,4,DEEP,OTTER,>=120,1
51E9,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,22,4,DEEP,OTTER,>=120,1
52E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,41,4,DEEP,OTTER,>=120,1
35F5,SCO,IIA,3B2,TR1,CPART13C,O15M,2013,32,4,NONE,OTTER,>=120,1
43F8,DNK,IIA,3B2,LL1,NONE,U10M,2013,179,4,LLS_FIF_0_0_0,LONGLINE,NONE,1
32F1,ENG,IIA,3B2,LL1,NONE,U10M,2013,672,4,NONE,LONGLINE,NONE,1
33F1,ENG,IIA,3B2,LL1,NONE,U10M,2013,2496,4,NONE,LONGLINE,NONE,1
33F2,ENG,IIA,3B2,LL1,NONE,U10M,2013,48,4,NONE,LONGLINE,NONE,1
34F1,ENG,IIA,3B2,LL1,NONE,U10M,2013,360,4,NONE,LONGLINE,NONE,1
34F2,ENG,IIA,3B2,LL1,NONE,U10M,2013,336,4,NONE,LONGLINE,NONE,1
36F0,ENG,IIA,3B2,LL1,NONE,U10M,2013,120,4,NONE,LONGLINE,NONE,1
37E9,ENG,IIA,3B2,LL1,NONE,U10M,2013,432,4,NONE,LONGLINE,NONE,1
31F1,FRA,IIA,3B2,LL1,NONE,U10M,2013,1,4,NONE,LONGLINE,NONE,1
