Year,Month,scenario,variable
2059,6,SSP1-2.6,33.09352534
2059,7,SSP1-2.6,33.0511306
2059,8,SSP1-2.6,33.08221801
2059,9,SSP1-2.6,33.07530683
2059,10,SSP1-2.6,33.14187991
2059,11,SSP1-2.6,33.28569872
2059,12,SSP1-2.6,33.45145722
2060,1,SSP1-2.6,33.46861579
2060,2,SSP1-2.6,33.45975131
2060,3,SSP1-2.6,33.36627659
2060,4,SSP1-2.6,33.24878095
2060,5,SSP1-2.6,33.13903206
2060,6,SSP1-2.6,33.00960122
2060,7,SSP1-2.6,32.96843864
2060,8,SSP1-2.6,32.99531699
2060,9,SSP1-2.6,32.99809956
2060,10,SSP1-2.6,33.11368337
2060,11,SSP1-2.6,33.24500842
2060,12,SSP1-2.6,33.39483836
2061,1,SSP1-2.6,33.43549242
2061,2,SSP1-2.6,33.40868616
2061,3,SSP1-2.6,33.35100197
2061,4,SSP1-2.6,33.26220919
2061,5,SSP1-2.6,33.12131132
2061,6,SSP1-2.6,33.0316089
2061,7,SSP1-2.6,32.98588241
2061,8,SSP1-2.6,33.00653599
2061,9,SSP1-2.6,33.0679895
2061,10,SSP1-2.6,33.09903058
2061,11,SSP1-2.6,33.18356306
2061,12,SSP1-2.6,33.30549793
2062,1,SSP1-2.6,33.39286109
2062,2,SSP1-2.6,33.40773351
2062,3,SSP1-2.6,33.37269388
2062,4,SSP1-2.6,33.29070558
2062,5,SSP1-2.6,33.18939807
2062,6,SSP1-2.6,33.14345423
2062,7,SSP1-2.6,33.0831619
2062,8,SSP1-2.6,33.06672968
2062,9,SSP1-2.6,33.11865889
2062,10,SSP1-2.6,33.20395348
2062,11,SSP1-2.6,33.36446078
2062,12,SSP1-2.6,33.47765401
2063,1,SSP1-2.6,33.48852373
2063,2,SSP1-2.6,33.46006923
2063,3,SSP1-2.6,33.38825942
2063,4,SSP1-2.6,33.29459866
2063,5,SSP1-2.6,33.21837864
2063,6,SSP1-2.6,33.11971827
2063,7,SSP1-2.6,33.086267
2063,8,SSP1-2.6,33.06372706
2063,9,SSP1-2.6,33.10457669
2063,10,SSP1-2.6,33.17088372
2063,11,SSP1-2.6,33.2977243
2063,12,SSP1-2.6,33.42637394
2064,1,SSP1-2.6,33.49381443
2064,2,SSP1-2.6,33.47133019
2064,3,SSP1-2.6,33.41384314
2064,4,SSP1-2.6,33.31242378
2064,5,SSP1-2.6,33.17712645
2064,6,SSP1-2.6,33.08826717
2064,7,SSP1-2.6,33.03216953
2064,8,SSP1-2.6,33.08007663
2064,9,SSP1-2.6,33.10377856
2064,10,SSP1-2.6,33.18659483
2064,11,SSP1-2.6,33.27694804
2064,12,SSP1-2.6,33.36281979
2065,1,SSP1-2.6,33.41895639
2065,2,SSP1-2.6,33.37903988
2065,3,SSP1-2.6,33.32809206
2065,4,SSP1-2.6,33.24571957
2065,5,SSP1-2.6,33.11645756
2065,6,SSP1-2.6,33.03206145
2065,7,SSP1-2.6,33.00086881
2065,8,SSP1-2.6,33.03098092
2065,9,SSP1-2.6,33.07550238
2065,10,SSP1-2.6,33.1125819
2065,11,SSP1-2.6,33.20897867
2065,12,SSP1-2.6,33.33665527
2066,1,SSP1-2.6,33.37910794
2066,2,SSP1-2.6,33.38074427
2066,3,SSP1-2.6,33.29558175
2066,4,SSP1-2.6,33.16797179
2066,5,SSP1-2.6,33.0570224
2066,6,SSP1-2.6,32.96394636
2066,7,SSP1-2.6,32.92050841
2066,8,SSP1-2.6,32.92779505
2066,9,SSP1-2.6,32.97191404
2066,10,SSP1-2.6,33.04412114
2066,11,SSP1-2.6,33.13468517
2066,12,SSP1-2.6,33.28793451
2067,1,SSP1-2.6,33.37928528
2067,2,SSP1-2.6,33.36479678
2067,3,SSP1-2.6,33.32020132
2067,4,SSP1-2.6,33.22471393
2067,5,SSP1-2.6,33.09857485
2067,6,SSP1-2.6,32.99654853
2067,7,SSP1-2.6,32.95568562
2067,8,SSP1-2.6,32.9848517
2067,9,SSP1-2.6,33.00060808
2067,10,SSP1-2.6,33.04639393
2067,11,SSP1-2.6,33.18604317
2067,12,SSP1-2.6,33.38658593
2068,1,SSP1-2.6,33.44330365
2068,2,SSP1-2.6,33.42694998
2068,3,SSP1-2.6,33.32347929
2068,4,SSP1-2.6,33.23238495
2068,5,SSP1-2.6,33.11146157
2068,6,SSP1-2.6,33.01160208
2068,7,SSP1-2.6,32.98055404
2068,8,SSP1-2.6,32.98516183
2068,9,SSP1-2.6,33.00700479
2068,10,SSP1-2.6,33.0495622
2068,11,SSP1-2.6,33.15021949
2068,12,SSP1-2.6,33.21759922
2069,1,SSP1-2.6,33.26598997
2069,2,SSP1-2.6,33.27175754
2069,3,SSP1-2.6,33.24953702
2069,4,SSP1-2.6,33.18284605
2069,5,SSP1-2.6,33.07747391
2069,6,SSP1-2.6,33.00424265
2069,7,SSP1-2.6,32.96031702
2069,8,SSP1-2.6,33.00437245
2069,9,SSP1-2.6,33.07570838
2069,10,SSP1-2.6,33.11801001
2069,11,SSP1-2.6,33.21704532
2069,12,SSP1-2.6,33.32515384
2070,1,SSP1-2.6,33.32572182
2070,2,SSP1-2.6,33.28884137
2070,3,SSP1-2.6,33.23846518
2070,4,SSP1-2.6,33.14872941
2070,5,SSP1-2.6,33.03811118
2070,6,SSP1-2.6,32.98143536
2070,7,SSP1-2.6,32.94809108
2070,8,SSP1-2.6,32.97875974
2070,9,SSP1-2.6,33.02648692
2070,10,SSP1-2.6,33.11113197
2070,11,SSP1-2.6,33.18450524
2070,12,SSP1-2.6,33.20472285
2071,1,SSP1-2.6,33.22151543
2071,2,SSP1-2.6,33.32793374
2071,3,SSP1-2.6,33.30274228
2071,4,SSP1-2.6,33.21297058
2071,5,SSP1-2.6,33.12829495
2071,6,SSP1-2.6,33.04252354
2071,7,SSP1-2.6,32.98201923
2071,8,SSP1-2.6,32.99761795
2071,9,SSP1-2.6,33.08280822
2071,10,SSP1-2.6,33.19414656
2071,11,SSP1-2.6,33.32037244
2071,12,SSP1-2.6,33.44170949
2072,1,SSP1-2.6,33.44226403
2072,2,SSP1-2.6,33.42083368
2072,3,SSP1-2.6,33.34715656
2072,4,SSP1-2.6,33.25905892
2072,5,SSP1-2.6,33.15800109
2072,6,SSP1-2.6,33.06364295
2072,7,SSP1-2.6,33.0402779
2072,8,SSP1-2.6,33.05186471
2072,9,SSP1-2.6,33.12306571
2072,10,SSP1-2.6,33.19745183
2072,11,SSP1-2.6,33.26224392
2072,12,SSP1-2.6,33.34116259
2073,1,SSP1-2.6,33.41839482
2073,2,SSP1-2.6,33.40854075
2073,3,SSP1-2.6,33.34339042
2073,4,SSP1-2.6,33.25896636
2073,5,SSP1-2.6,33.15634986
2073,6,SSP1-2.6,33.04564707
2073,7,SSP1-2.6,32.97879089
2073,8,SSP1-2.6,33.00019496
2073,9,SSP1-2.6,33.03169042
2073,10,SSP1-2.6,33.03035477
2073,11,SSP1-2.6,33.14966284
2073,12,SSP1-2.6,33.25862238
2074,1,SSP1-2.6,33.35763878
2074,2,SSP1-2.6,33.42450116
2074,3,SSP1-2.6,33.39871814
2074,4,SSP1-2.6,33.28633685
2074,5,SSP1-2.6,33.1328129
2074,6,SSP1-2.6,33.02260877
2074,7,SSP1-2.6,32.97045394
2074,8,SSP1-2.6,33.04421197
2074,9,SSP1-2.6,33.10391409
2074,10,SSP1-2.6,33.13765231
2074,11,SSP1-2.6,33.21077169
2074,12,SSP1-2.6,33.27787103
2075,1,SSP1-2.6,33.33123234
2075,2,SSP1-2.6,33.37052818
2075,3,SSP1-2.6,33.3327419
2075,4,SSP1-2.6,33.27520359
2075,5,SSP1-2.6,33.15656775
2075,6,SSP1-2.6,33.0540384
2075,7,SSP1-2.6,33.05504909
2075,8,SSP1-2.6,33.05184034
2075,9,SSP1-2.6,33.10427165
2075,10,SSP1-2.6,33.20958966
2075,11,SSP1-2.6,33.32229761
2075,12,SSP1-2.6,33.40948727
2076,1,SSP1-2.6,33.47851684
2076,2,SSP1-2.6,33.45320235
2076,3,SSP1-2.6,33.37680095
2076,4,SSP1-2.6,33.26924179
2076,5,SSP1-2.6,33.14793595
2076,6,SSP1-2.6,33.08878938
2076,7,SSP1-2.6,33.04049908
2076,8,SSP1-2.6,33.05896577
2076,9,SSP1-2.6,33.08478343
2076,10,SSP1-2.6,33.13052979
2076,11,SSP1-2.6,33.24554425
2076,12,SSP1-2.6,33.33869762
2077,1,SSP1-2.6,33.39408374
2077,2,SSP1-2.6,33.4008628
2077,3,SSP1-2.6,33.3100911
2077,4,SSP1-2.6,33.21482902
2077,5,SSP1-2.6,33.12086332
2077,6,SSP1-2.6,33.05597743
2077,7,SSP1-2.6,33.03034576
2077,8,SSP1-2.6,33.04850889
2077,9,SSP1-2.6,33.10351752
2077,10,SSP1-2.6,33.14922737
2077,11,SSP1-2.6,33.22814762
2077,12,SSP1-2.6,33.31921942
2078,1,SSP1-2.6,33.38696911
2078,2,SSP1-2.6,33.39297825
2078,3,SSP1-2.6,33.33849701
2078,4,SSP1-2.6,33.24199804
2078,5,SSP1-2.6,33.14192804
2078,6,SSP1-2.6,33.05557369
2078,7,SSP1-2.6,33.04344507
2078,8,SSP1-2.6,33.03893215
2078,9,SSP1-2.6,33.10757702
2078,10,SSP1-2.6,33.15971332
2078,11,SSP1-2.6,33.24348093
2078,12,SSP1-2.6,33.35121263
2079,1,SSP1-2.6,33.40330184
2079,2,SSP1-2.6,33.38081723
2079,3,SSP1-2.6,33.32877549
2079,4,SSP1-2.6,33.20166005
2079,5,SSP1-2.6,33.09425659
2079,6,SSP1-2.6,33.02875887
2079,7,SSP1-2.6,33.00353259
2079,8,SSP1-2.6,33.02633874
2079,9,SSP1-2.6,33.06119199
2079,10,SSP1-2.6,33.13705565
2079,11,SSP1-2.6,33.25896598
2079,12,SSP1-2.6,33.38543776
2080,1,SSP1-2.6,33.40940332
2080,2,SSP1-2.6,33.39676559
2080,3,SSP1-2.6,33.31066047
2080,4,SSP1-2.6,33.23155896
2080,5,SSP1-2.6,33.1197607
2080,6,SSP1-2.6,33.04320051
2080,7,SSP1-2.6,32.98824733
2080,8,SSP1-2.6,33.02003943
2080,9,SSP1-2.6,33.04033132
2080,10,SSP1-2.6,33.08684185
2080,11,SSP1-2.6,33.19128282
2080,12,SSP1-2.6,33.33104275
2081,1,SSP1-2.6,33.37231529
2081,2,SSP1-2.6,33.37522621
2081,3,SSP1-2.6,33.29942372
2081,4,SSP1-2.6,33.20335183
2081,5,SSP1-2.6,33.13736574
2081,6,SSP1-2.6,33.01654301
2081,7,SSP1-2.6,32.9849379
2081,8,SSP1-2.6,33.03918845
2081,9,SSP1-2.6,33.05639906
2081,10,SSP1-2.6,33.10603051
2081,11,SSP1-2.6,33.19040781
2081,12,SSP1-2.6,33.30108008
2082,1,SSP1-2.6,33.33004065
2082,2,SSP1-2.6,33.28715053
2082,3,SSP1-2.6,33.21760437
2082,4,SSP1-2.6,33.1327456
2082,5,SSP1-2.6,33.00386292
2082,6,SSP1-2.6,32.89671058
2082,7,SSP1-2.6,32.8528432
2082,8,SSP1-2.6,32.87422343
2082,9,SSP1-2.6,32.91921862
2082,10,SSP1-2.6,32.99193648
2082,11,SSP1-2.6,33.06104272
2082,12,SSP1-2.6,33.16213357
2083,1,SSP1-2.6,33.2235317
2083,2,SSP1-2.6,33.23202885
2083,3,SSP1-2.6,33.15088379
2083,4,SSP1-2.6,33.08427876
2083,5,SSP1-2.6,32.9883317
2083,6,SSP1-2.6,32.88995314
2083,7,SSP1-2.6,32.84458538
2083,8,SSP1-2.6,32.8631742
2083,9,SSP1-2.6,32.9275932
2083,10,SSP1-2.6,32.99674494
2083,11,SSP1-2.6,33.07947428
2083,12,SSP1-2.6,33.23931236
2084,1,SSP1-2.6,33.28140306
2084,2,SSP1-2.6,33.26957861
2084,3,SSP1-2.6,33.23695855
2084,4,SSP1-2.6,33.15076418
2084,5,SSP1-2.6,33.06319075
2084,6,SSP1-2.6,32.98488738
2084,7,SSP1-2.6,32.94070039
2084,8,SSP1-2.6,32.92635798
2084,9,SSP1-2.6,32.91953202
2084,10,SSP1-2.6,32.95986621
2084,11,SSP1-2.6,33.08756639
2084,12,SSP1-2.6,33.26737064
2085,1,SSP1-2.6,33.36525244
2085,2,SSP1-2.6,33.3692554
2085,3,SSP1-2.6,33.33897327
2085,4,SSP1-2.6,33.23710749
2085,5,SSP1-2.6,33.12438647
2085,6,SSP1-2.6,33.02425298
2085,7,SSP1-2.6,33.01036391
2085,8,SSP1-2.6,33.0223877
2085,9,SSP1-2.6,33.07230419
2085,10,SSP1-2.6,33.1432765
2085,11,SSP1-2.6,33.23246108
2085,12,SSP1-2.6,33.28098823
2086,1,SSP1-2.6,33.29486825
2086,2,SSP1-2.6,33.24531023
2086,3,SSP1-2.6,33.17964819
2086,4,SSP1-2.6,33.11094547
2086,5,SSP1-2.6,33.01519715
2086,6,SSP1-2.6,32.92830356
2086,7,SSP1-2.6,32.87929292
2086,8,SSP1-2.6,32.89823763
2086,9,SSP1-2.6,32.96544488
2086,10,SSP1-2.6,33.04225956
2086,11,SSP1-2.6,33.12726819
2086,12,SSP1-2.6,33.24540329
2087,1,SSP1-2.6,33.32189994
2087,2,SSP1-2.6,33.3095314
2087,3,SSP1-2.6,33.2911572
2087,4,SSP1-2.6,33.2099265
2087,5,SSP1-2.6,33.10686619
2087,6,SSP1-2.6,32.96932131
2087,7,SSP1-2.6,32.89628135
2087,8,SSP1-2.6,32.93311947
2087,9,SSP1-2.6,32.99381598
2087,10,SSP1-2.6,33.07415996
2087,11,SSP1-2.6,33.10014904
2087,12,SSP1-2.6,33.20476012
2088,1,SSP1-2.6,33.2904953
2088,2,SSP1-2.6,33.28231425
2088,3,SSP1-2.6,33.21798163
2088,4,SSP1-2.6,33.16141426
2088,5,SSP1-2.6,33.02299607
2088,6,SSP1-2.6,32.93414652
2088,7,SSP1-2.6,32.91483357
2088,8,SSP1-2.6,32.92488566
2088,9,SSP1-2.6,32.98273405
2088,10,SSP1-2.6,33.03142157
2088,11,SSP1-2.6,33.15933657
2088,12,SSP1-2.6,33.25570972
2089,1,SSP1-2.6,33.31516433
2089,2,SSP1-2.6,33.35778032
2089,3,SSP1-2.6,33.30528631
2089,4,SSP1-2.6,33.24008157
2089,5,SSP1-2.6,33.12326402
2089,6,SSP1-2.6,33.04516494
2089,7,SSP1-2.6,33.00837424
2089,8,SSP1-2.6,32.9958664
2089,9,SSP1-2.6,33.05934216
2089,10,SSP1-2.6,33.11853505
2089,11,SSP1-2.6,33.18775185
2089,12,SSP1-2.6,33.24633502
2090,1,SSP1-2.6,33.31164509
2090,2,SSP1-2.6,33.35558704
2090,3,SSP1-2.6,33.27512953
2090,4,SSP1-2.6,33.19321319
2090,5,SSP1-2.6,33.08665289
2090,6,SSP1-2.6,32.99246124
2090,7,SSP1-2.6,32.95347502
2090,8,SSP1-2.6,32.95362786
2090,9,SSP1-2.6,33.00375662
2090,10,SSP1-2.6,33.08086825
2090,11,SSP1-2.6,33.20755354
2090,12,SSP1-2.6,33.281386
2091,1,SSP1-2.6,33.29421046
2091,2,SSP1-2.6,33.29895271
2091,3,SSP1-2.6,33.25745831
2091,4,SSP1-2.6,33.14380326
2091,5,SSP1-2.6,33.03559827
2091,6,SSP1-2.6,32.93663625
2091,7,SSP1-2.6,32.92661411
2091,8,SSP1-2.6,32.93060057
2091,9,SSP1-2.6,32.97959682
2091,10,SSP1-2.6,33.08775766
2091,11,SSP1-2.6,33.12053977
2091,12,SSP1-2.6,33.17820912
2092,1,SSP1-2.6,33.2273492
2092,2,SSP1-2.6,33.22807036
2092,3,SSP1-2.6,33.19121125
2092,4,SSP1-2.6,33.10489606
2092,5,SSP1-2.6,32.97729386
2092,6,SSP1-2.6,32.86651954
2092,7,SSP1-2.6,32.82889469
2092,8,SSP1-2.6,32.88008514
2092,9,SSP1-2.6,32.92901142
2092,10,SSP1-2.6,32.9803672
2092,11,SSP1-2.6,33.04965925
2092,12,SSP1-2.6,33.13486465
2093,1,SSP1-2.6,33.21237367
2093,2,SSP1-2.6,33.20637745
2093,3,SSP1-2.6,33.14632689
2093,4,SSP1-2.6,33.02945609
2093,5,SSP1-2.6,32.9242639
2093,6,SSP1-2.6,32.85032357
2093,7,SSP1-2.6,32.84755458
2093,8,SSP1-2.6,32.86239249
2093,9,SSP1-2.6,32.88946681
2093,10,SSP1-2.6,32.94732534
2093,11,SSP1-2.6,33.02391919
2093,12,SSP1-2.6,33.10242426
2094,1,SSP1-2.6,33.16645987
2094,2,SSP1-2.6,33.15771923
2094,3,SSP1-2.6,33.10398154
2094,4,SSP1-2.6,33.01361225
2094,5,SSP1-2.6,32.89153765
2094,6,SSP1-2.6,32.82185363
2094,7,SSP1-2.6,32.79876613
2094,8,SSP1-2.6,32.83631857
2094,9,SSP1-2.6,32.8854015
2094,10,SSP1-2.6,32.93828834
2094,11,SSP1-2.6,33.04674559
2094,12,SSP1-2.6,33.13818656
2095,1,SSP1-2.6,33.18738059
2095,2,SSP1-2.6,33.17940906
2095,3,SSP1-2.6,33.14625505
2095,4,SSP1-2.6,33.05408118
2095,5,SSP1-2.6,32.90231749
2095,6,SSP1-2.6,32.79157265
2095,7,SSP1-2.6,32.76216604
2095,8,SSP1-2.6,32.79485596
2095,9,SSP1-2.6,32.86969763
2095,10,SSP1-2.6,32.91850807
2095,11,SSP1-2.6,33.03348988
2095,12,SSP1-2.6,33.14603631
2096,1,SSP1-2.6,33.22447954
2096,2,SSP1-2.6,33.24505596
2096,3,SSP1-2.6,33.2025023
2096,4,SSP1-2.6,33.11774828
2096,5,SSP1-2.6,32.99784275
2096,6,SSP1-2.6,32.88932684
2096,7,SSP1-2.6,32.87745332
2096,8,SSP1-2.6,32.93064608
2096,9,SSP1-2.6,32.98383734
2096,10,SSP1-2.6,33.0431106
2096,11,SSP1-2.6,33.16028597
2096,12,SSP1-2.6,33.26518486
2097,1,SSP1-2.6,33.36105185
2097,2,SSP1-2.6,33.35204671
2097,3,SSP1-2.6,33.27475879
2097,4,SSP1-2.6,33.17396396
2097,5,SSP1-2.6,33.03853522
2097,6,SSP1-2.6,32.98162557
2097,7,SSP1-2.6,32.94115793
2097,8,SSP1-2.6,32.93361876
2097,9,SSP1-2.6,32.9792268
2097,10,SSP1-2.6,33.04055928
2097,11,SSP1-2.6,33.10888424
2097,12,SSP1-2.6,33.18856588
2098,1,SSP1-2.6,33.29582848
2098,2,SSP1-2.6,33.29049587
2098,3,SSP1-2.6,33.21094549
2098,4,SSP1-2.6,33.13014758
2098,5,SSP1-2.6,32.99345249
2098,6,SSP1-2.6,32.87012576
2098,7,SSP1-2.6,32.84708531
2098,8,SSP1-2.6,32.83339856
2098,9,SSP1-2.6,32.864004
2098,10,SSP1-2.6,32.9382813
2098,11,SSP1-2.6,33.06256717
2098,12,SSP1-2.6,33.18754903
2099,1,SSP1-2.6,33.27719011
2099,2,SSP1-2.6,33.24966257
2099,3,SSP1-2.6,33.18055187
2099,4,SSP1-2.6,33.06442135
2099,5,SSP1-2.6,32.94138463
2099,6,SSP1-2.6,32.87007503
2099,7,SSP1-2.6,32.83615863
2099,8,SSP1-2.6,32.8751073
2099,9,SSP1-2.6,32.91748952
2099,10,SSP1-2.6,33.00880617
2099,11,SSP1-2.6,33.15886448
2099,12,SSP1-2.6,33.2360268
