Year,Month,scenario,variable
2059,4,SSP2-4.5,8.461284047
2059,5,SSP2-4.5,11.78246839
2059,6,SSP2-4.5,15.26995619
2059,7,SSP2-4.5,18.31805912
2059,8,SSP2-4.5,19.56818001
2059,9,SSP2-4.5,18.48213114
2059,10,SSP2-4.5,16.09717944
2059,11,SSP2-4.5,12.82190203
2059,12,SSP2-4.5,9.985570776
2060,1,SSP2-4.5,8.17565108
2060,2,SSP2-4.5,7.201231074
2060,3,SSP2-4.5,7.104477322
2060,4,SSP2-4.5,8.730173854
2060,5,SSP2-4.5,11.56550801
2060,6,SSP2-4.5,15.08078057
2060,7,SSP2-4.5,17.84818485
2060,8,SSP2-4.5,19.06890723
2060,9,SSP2-4.5,18.44723092
2060,10,SSP2-4.5,16.06881953
2060,11,SSP2-4.5,12.93853911
2060,12,SSP2-4.5,10.11163811
2061,1,SSP2-4.5,8.086138092
2061,2,SSP2-4.5,7.288912747
2061,3,SSP2-4.5,7.356547225
2061,4,SSP2-4.5,8.713249309
2061,5,SSP2-4.5,11.45399969
2061,6,SSP2-4.5,15.01495764
2061,7,SSP2-4.5,18.45491152
2061,8,SSP2-4.5,19.6680571
2061,9,SSP2-4.5,18.56837408
2061,10,SSP2-4.5,16.08462403
2061,11,SSP2-4.5,12.94851943
2061,12,SSP2-4.5,10.08465956
2062,1,SSP2-4.5,8.138758053
2062,2,SSP2-4.5,7.064359087
2062,3,SSP2-4.5,6.93141295
2062,4,SSP2-4.5,8.179193744
2062,5,SSP2-4.5,11.20626957
2062,6,SSP2-4.5,15.49406083
2062,7,SSP2-4.5,18.43733077
2062,8,SSP2-4.5,19.62128372
2062,9,SSP2-4.5,18.71119655
2062,10,SSP2-4.5,16.36648038
2062,11,SSP2-4.5,13.51473199
2062,12,SSP2-4.5,10.49431387
2063,1,SSP2-4.5,8.403282236
2063,2,SSP2-4.5,7.227336612
2063,3,SSP2-4.5,7.418617933
2063,4,SSP2-4.5,8.888871153
2063,5,SSP2-4.5,11.73572764
2063,6,SSP2-4.5,15.44599928
2063,7,SSP2-4.5,18.35744412
2063,8,SSP2-4.5,19.6098317
2063,9,SSP2-4.5,18.88520434
2063,10,SSP2-4.5,16.60773245
2063,11,SSP2-4.5,13.28305299
2063,12,SSP2-4.5,10.23248172
2064,1,SSP2-4.5,8.141913981
2064,2,SSP2-4.5,7.084715283
2064,3,SSP2-4.5,7.329844559
2064,4,SSP2-4.5,8.748459086
2064,5,SSP2-4.5,11.64625861
2064,6,SSP2-4.5,15.3950697
2064,7,SSP2-4.5,18.36503993
2064,8,SSP2-4.5,19.54886777
2064,9,SSP2-4.5,18.62782635
2064,10,SSP2-4.5,15.98814494
2064,11,SSP2-4.5,12.91407511
2064,12,SSP2-4.5,10.06075024
2065,1,SSP2-4.5,7.805679615
2065,2,SSP2-4.5,6.797849352
2065,3,SSP2-4.5,7.115671016
2065,4,SSP2-4.5,8.594868464
2065,5,SSP2-4.5,11.37089322
2065,6,SSP2-4.5,15.0629231
2065,7,SSP2-4.5,18.17163421
2065,8,SSP2-4.5,19.56683823
2065,9,SSP2-4.5,18.62484266
2065,10,SSP2-4.5,16.33607582
2065,11,SSP2-4.5,13.07746877
2065,12,SSP2-4.5,10.06755998
2066,1,SSP2-4.5,7.785562946
2066,2,SSP2-4.5,6.903450013
2066,3,SSP2-4.5,7.025007602
2066,4,SSP2-4.5,8.660507049
2066,5,SSP2-4.5,11.37329748
2066,6,SSP2-4.5,14.81839365
2066,7,SSP2-4.5,18.04547148
2066,8,SSP2-4.5,19.31188317
2066,9,SSP2-4.5,18.48527656
2066,10,SSP2-4.5,16.40339167
2066,11,SSP2-4.5,13.36129788
2066,12,SSP2-4.5,10.15699375
2067,1,SSP2-4.5,8.013572472
2067,2,SSP2-4.5,6.898704155
2067,3,SSP2-4.5,6.860557397
2067,4,SSP2-4.5,8.462226069
2067,5,SSP2-4.5,11.61469173
2067,6,SSP2-4.5,15.46104624
2067,7,SSP2-4.5,18.77868551
2067,8,SSP2-4.5,19.96275382
2067,9,SSP2-4.5,18.94324296
2067,10,SSP2-4.5,16.48479338
2067,11,SSP2-4.5,13.27706964
2067,12,SSP2-4.5,10.30432257
2068,1,SSP2-4.5,8.198430354
2068,2,SSP2-4.5,7.006180232
2068,3,SSP2-4.5,7.093245431
2068,4,SSP2-4.5,8.667897594
2068,5,SSP2-4.5,11.65087576
2068,6,SSP2-4.5,15.29760844
2068,7,SSP2-4.5,18.33227354
2068,8,SSP2-4.5,19.64977138
2068,9,SSP2-4.5,18.9000711
2068,10,SSP2-4.5,16.64710456
2068,11,SSP2-4.5,13.33525343
2068,12,SSP2-4.5,10.5557609
2069,1,SSP2-4.5,8.376077395
2069,2,SSP2-4.5,7.312567802
2069,3,SSP2-4.5,7.262600769
2069,4,SSP2-4.5,8.634276116
2069,5,SSP2-4.5,11.50884052
2069,6,SSP2-4.5,15.34517555
2069,7,SSP2-4.5,18.42160583
2069,8,SSP2-4.5,19.79370383
2069,9,SSP2-4.5,18.82512867
2069,10,SSP2-4.5,16.39903487
2069,11,SSP2-4.5,13.13443554
2069,12,SSP2-4.5,10.12481851
2070,1,SSP2-4.5,8.029844191
2070,2,SSP2-4.5,7.017085056
2070,3,SSP2-4.5,7.03476789
2070,4,SSP2-4.5,8.523759674
2070,5,SSP2-4.5,11.4748467
2070,6,SSP2-4.5,15.00541977
2070,7,SSP2-4.5,18.1386359
2070,8,SSP2-4.5,19.45237836
2070,9,SSP2-4.5,18.74158624
2070,10,SSP2-4.5,16.44368081
2070,11,SSP2-4.5,13.44752804
2070,12,SSP2-4.5,10.62055959
2071,1,SSP2-4.5,8.418354702
2071,2,SSP2-4.5,7.300888313
2071,3,SSP2-4.5,7.286935829
2071,4,SSP2-4.5,8.649203203
2071,5,SSP2-4.5,11.83122866
2071,6,SSP2-4.5,15.54589765
2071,7,SSP2-4.5,18.23732546
2071,8,SSP2-4.5,19.64044347
2071,9,SSP2-4.5,18.68536515
2071,10,SSP2-4.5,16.43099502
2071,11,SSP2-4.5,13.30922462
2071,12,SSP2-4.5,10.60216508
2072,1,SSP2-4.5,8.526351703
2072,2,SSP2-4.5,7.562524708
2072,3,SSP2-4.5,7.33922154
2072,4,SSP2-4.5,8.564510363
2072,5,SSP2-4.5,11.58574314
2072,6,SSP2-4.5,15.4270124
2072,7,SSP2-4.5,18.76849856
2072,8,SSP2-4.5,20.00116888
2072,9,SSP2-4.5,19.16906742
2072,10,SSP2-4.5,16.83898335
2072,11,SSP2-4.5,13.43383609
2072,12,SSP2-4.5,10.33229082
2073,1,SSP2-4.5,8.477872104
2073,2,SSP2-4.5,7.230602276
2073,3,SSP2-4.5,7.226518407
2073,4,SSP2-4.5,8.595132985
2073,5,SSP2-4.5,11.66988144
2073,6,SSP2-4.5,15.29902971
2073,7,SSP2-4.5,18.37289606
2073,8,SSP2-4.5,19.55224073
2073,9,SSP2-4.5,18.70225876
2073,10,SSP2-4.5,16.50986132
2073,11,SSP2-4.5,13.47618696
2073,12,SSP2-4.5,10.63732874
2074,1,SSP2-4.5,8.341875183
2074,2,SSP2-4.5,7.339768152
2074,3,SSP2-4.5,7.200483789
2074,4,SSP2-4.5,8.653297726
2074,5,SSP2-4.5,11.50128777
2074,6,SSP2-4.5,15.14540287
2074,7,SSP2-4.5,18.17722711
2074,8,SSP2-4.5,20.01072126
2074,9,SSP2-4.5,18.94687778
2074,10,SSP2-4.5,16.7787392
2074,11,SSP2-4.5,13.53078714
2074,12,SSP2-4.5,10.63053306
2075,1,SSP2-4.5,8.462895839
2075,2,SSP2-4.5,7.313258549
2075,3,SSP2-4.5,7.192317544
2075,4,SSP2-4.5,8.731852875
2075,5,SSP2-4.5,11.65784837
2075,6,SSP2-4.5,15.49323493
2075,7,SSP2-4.5,18.48849258
2075,8,SSP2-4.5,19.83202142
2075,9,SSP2-4.5,19.09642415
2075,10,SSP2-4.5,16.650543
2075,11,SSP2-4.5,13.30438744
2075,12,SSP2-4.5,10.14213831
2076,1,SSP2-4.5,8.280969248
2076,2,SSP2-4.5,7.272900333
2076,3,SSP2-4.5,7.250835786
2076,4,SSP2-4.5,8.726198393
2076,5,SSP2-4.5,11.642956
2076,6,SSP2-4.5,15.5522672
2076,7,SSP2-4.5,18.73036102
2076,8,SSP2-4.5,19.88402614
2076,9,SSP2-4.5,18.96885332
2076,10,SSP2-4.5,16.61744733
2076,11,SSP2-4.5,13.43718055
2076,12,SSP2-4.5,10.64878523
2077,1,SSP2-4.5,8.342655874
2077,2,SSP2-4.5,7.21034708
2077,3,SSP2-4.5,7.235576824
2077,4,SSP2-4.5,8.679327821
2077,5,SSP2-4.5,11.64197146
2077,6,SSP2-4.5,15.29109617
2077,7,SSP2-4.5,18.46120396
2077,8,SSP2-4.5,19.88475705
2077,9,SSP2-4.5,18.8155128
2077,10,SSP2-4.5,16.59437952
2077,11,SSP2-4.5,13.46657356
2077,12,SSP2-4.5,10.60677807
2078,1,SSP2-4.5,8.390969515
2078,2,SSP2-4.5,7.33713946
2078,3,SSP2-4.5,7.451568712
2078,4,SSP2-4.5,8.820997705
2078,5,SSP2-4.5,11.73565717
2078,6,SSP2-4.5,15.46391756
2078,7,SSP2-4.5,18.59145538
2078,8,SSP2-4.5,19.81917284
2078,9,SSP2-4.5,19.12382615
2078,10,SSP2-4.5,16.7399699
2078,11,SSP2-4.5,13.51691408
2078,12,SSP2-4.5,10.43401792
2079,1,SSP2-4.5,8.376854324
2079,2,SSP2-4.5,7.349429244
2079,3,SSP2-4.5,7.235502233
2079,4,SSP2-4.5,8.708779451
2079,5,SSP2-4.5,11.6618254
2079,6,SSP2-4.5,15.27583268
2079,7,SSP2-4.5,18.36195033
2079,8,SSP2-4.5,19.69432993
2079,9,SSP2-4.5,19.04038304
2079,10,SSP2-4.5,16.63705315
2079,11,SSP2-4.5,13.41021522
2079,12,SSP2-4.5,10.51909082
2080,1,SSP2-4.5,8.397179219
2080,2,SSP2-4.5,7.396174061
2080,3,SSP2-4.5,7.43683539
2080,4,SSP2-4.5,8.859819842
2080,5,SSP2-4.5,11.55505175
2080,6,SSP2-4.5,15.56484498
2080,7,SSP2-4.5,18.69537643
2080,8,SSP2-4.5,19.73525093
2080,9,SSP2-4.5,18.97711677
2080,10,SSP2-4.5,16.79255498
2080,11,SSP2-4.5,13.58605767
2080,12,SSP2-4.5,10.71520594
2081,1,SSP2-4.5,8.387356612
2081,2,SSP2-4.5,7.018234126
2081,3,SSP2-4.5,7.029229279
2081,4,SSP2-4.5,8.792601996
2081,5,SSP2-4.5,11.56035679
2081,6,SSP2-4.5,15.33130556
2081,7,SSP2-4.5,18.31534047
2081,8,SSP2-4.5,19.75802336
2081,9,SSP2-4.5,18.90662169
2081,10,SSP2-4.5,16.48397017
2081,11,SSP2-4.5,13.66775599
2081,12,SSP2-4.5,10.75978359
2082,1,SSP2-4.5,8.524854549
2082,2,SSP2-4.5,7.405048307
2082,3,SSP2-4.5,7.313358381
2082,4,SSP2-4.5,8.533142944
2082,5,SSP2-4.5,11.56673533
2082,6,SSP2-4.5,15.24415184
2082,7,SSP2-4.5,18.34510799
2082,8,SSP2-4.5,19.74337103
2082,9,SSP2-4.5,19.14666565
2082,10,SSP2-4.5,16.96692892
2082,11,SSP2-4.5,13.80801982
2082,12,SSP2-4.5,10.49012267
2083,1,SSP2-4.5,8.398305951
2083,2,SSP2-4.5,6.995886425
2083,3,SSP2-4.5,7.159318489
2083,4,SSP2-4.5,8.683244265
2083,5,SSP2-4.5,11.55826408
2083,6,SSP2-4.5,15.29612973
2083,7,SSP2-4.5,18.67554923
2083,8,SSP2-4.5,19.93255049
2083,9,SSP2-4.5,19.06303474
2083,10,SSP2-4.5,16.85506004
2083,11,SSP2-4.5,13.67232283
2083,12,SSP2-4.5,10.69872914
2084,1,SSP2-4.5,8.277655927
2084,2,SSP2-4.5,7.16618048
2084,3,SSP2-4.5,7.268308907
2084,4,SSP2-4.5,8.690071978
2084,5,SSP2-4.5,11.72602162
2084,6,SSP2-4.5,15.68502532
2084,7,SSP2-4.5,18.66621777
2084,8,SSP2-4.5,19.99212311
2084,9,SSP2-4.5,19.39972609
2084,10,SSP2-4.5,16.95451277
2084,11,SSP2-4.5,13.59910394
2084,12,SSP2-4.5,10.48245496
2085,1,SSP2-4.5,8.525886212
2085,2,SSP2-4.5,7.209948701
2085,3,SSP2-4.5,7.426766723
2085,4,SSP2-4.5,9.023321085
2085,5,SSP2-4.5,11.88217277
2085,6,SSP2-4.5,15.60224744
2085,7,SSP2-4.5,18.73318873
2085,8,SSP2-4.5,20.17993133
2085,9,SSP2-4.5,19.30019357
2085,10,SSP2-4.5,16.90141468
2085,11,SSP2-4.5,13.64502305
2085,12,SSP2-4.5,10.60939884
2086,1,SSP2-4.5,8.537494395
2086,2,SSP2-4.5,7.592460716
2086,3,SSP2-4.5,7.650741112
2086,4,SSP2-4.5,8.978262729
2086,5,SSP2-4.5,11.98229909
2086,6,SSP2-4.5,15.53447891
2086,7,SSP2-4.5,18.81099009
2086,8,SSP2-4.5,20.21318495
2086,9,SSP2-4.5,19.30322585
2086,10,SSP2-4.5,17.12523715
2086,11,SSP2-4.5,13.9041999
2086,12,SSP2-4.5,10.94968462
2087,1,SSP2-4.5,8.972353929
2087,2,SSP2-4.5,7.762083857
2087,3,SSP2-4.5,7.514435873
2087,4,SSP2-4.5,9.048078263
2087,5,SSP2-4.5,12.29465888
2087,6,SSP2-4.5,15.97397064
2087,7,SSP2-4.5,19.23066889
2087,8,SSP2-4.5,20.41495423
2087,9,SSP2-4.5,19.39631435
2087,10,SSP2-4.5,17.17594194
2087,11,SSP2-4.5,14.03709186
2087,12,SSP2-4.5,10.98907448
2088,1,SSP2-4.5,8.928277063
2088,2,SSP2-4.5,7.761721218
2088,3,SSP2-4.5,7.594086946
2088,4,SSP2-4.5,9.01174629
2088,5,SSP2-4.5,12.04018788
2088,6,SSP2-4.5,15.83953484
2088,7,SSP2-4.5,18.74040218
2088,8,SSP2-4.5,20.19791748
2088,9,SSP2-4.5,19.26643491
2088,10,SSP2-4.5,16.95275678
2088,11,SSP2-4.5,13.64021631
2088,12,SSP2-4.5,10.60510234
2089,1,SSP2-4.5,8.506070853
2089,2,SSP2-4.5,7.218173339
2089,3,SSP2-4.5,7.29615335
2089,4,SSP2-4.5,8.687732203
2089,5,SSP2-4.5,11.49862287
2089,6,SSP2-4.5,15.42624723
2089,7,SSP2-4.5,18.8509113
2089,8,SSP2-4.5,20.12460037
2089,9,SSP2-4.5,19.11961321
2089,10,SSP2-4.5,16.90541215
2089,11,SSP2-4.5,13.74098534
2089,12,SSP2-4.5,10.7042513
2090,1,SSP2-4.5,8.624369
2090,2,SSP2-4.5,7.503898002
2090,3,SSP2-4.5,7.570685464
2090,4,SSP2-4.5,8.997872681
2090,5,SSP2-4.5,11.61660634
2090,6,SSP2-4.5,15.63887558
2090,7,SSP2-4.5,18.69899232
2090,8,SSP2-4.5,19.97941853
2090,9,SSP2-4.5,19.1812454
2090,10,SSP2-4.5,16.72517583
2090,11,SSP2-4.5,13.66571919
2090,12,SSP2-4.5,10.67725642
2091,1,SSP2-4.5,8.541105387
2091,2,SSP2-4.5,7.527012981
2091,3,SSP2-4.5,7.240441992
2091,4,SSP2-4.5,8.843302671
2091,5,SSP2-4.5,11.99670887
2091,6,SSP2-4.5,15.77770491
2091,7,SSP2-4.5,18.97654321
2091,8,SSP2-4.5,20.37221889
2091,9,SSP2-4.5,19.3556638
2091,10,SSP2-4.5,16.8815429
2091,11,SSP2-4.5,13.85352253
2091,12,SSP2-4.5,10.6421572
2092,1,SSP2-4.5,8.574706539
2092,2,SSP2-4.5,7.237597306
2092,3,SSP2-4.5,7.259447681
2092,4,SSP2-4.5,8.714182871
2092,5,SSP2-4.5,11.67156891
2092,6,SSP2-4.5,15.20862483
2092,7,SSP2-4.5,18.8291719
2092,8,SSP2-4.5,20.05367484
2092,9,SSP2-4.5,19.19910524
2092,10,SSP2-4.5,16.88460614
2092,11,SSP2-4.5,13.6331936
2092,12,SSP2-4.5,10.67588884
2093,1,SSP2-4.5,8.539460806
2093,2,SSP2-4.5,7.348351156
2093,3,SSP2-4.5,7.333327574
2093,4,SSP2-4.5,8.792113552
2093,5,SSP2-4.5,11.89204908
2093,6,SSP2-4.5,15.35206371
2093,7,SSP2-4.5,18.31017348
2093,8,SSP2-4.5,19.75287186
2093,9,SSP2-4.5,19.05413474
2093,10,SSP2-4.5,16.77077908
2093,11,SSP2-4.5,13.59175858
2093,12,SSP2-4.5,10.74726853
2094,1,SSP2-4.5,8.438348608
2094,2,SSP2-4.5,7.429105629
2094,3,SSP2-4.5,7.237005267
2094,4,SSP2-4.5,8.841803136
2094,5,SSP2-4.5,11.74763216
2094,6,SSP2-4.5,15.22020832
2094,7,SSP2-4.5,18.5725262
2094,8,SSP2-4.5,20.24733098
2094,9,SSP2-4.5,19.31644863
2094,10,SSP2-4.5,16.94553602
2094,11,SSP2-4.5,13.59868768
2094,12,SSP2-4.5,10.55636249
2095,1,SSP2-4.5,8.345194646
2095,2,SSP2-4.5,7.13858015
2095,3,SSP2-4.5,7.179931104
2095,4,SSP2-4.5,9.028049954
2095,5,SSP2-4.5,11.69176971
2095,6,SSP2-4.5,15.51771583
2095,7,SSP2-4.5,18.75791227
2095,8,SSP2-4.5,20.31678653
2095,9,SSP2-4.5,19.44458626
2095,10,SSP2-4.5,16.88385374
2095,11,SSP2-4.5,13.72545329
2095,12,SSP2-4.5,10.68324726
2096,1,SSP2-4.5,8.558624066
2096,2,SSP2-4.5,7.431011485
2096,3,SSP2-4.5,7.262807327
2096,4,SSP2-4.5,8.567487019
2096,5,SSP2-4.5,11.59484259
2096,6,SSP2-4.5,15.64573526
2096,7,SSP2-4.5,18.71143672
2096,8,SSP2-4.5,20.12139369
2096,9,SSP2-4.5,19.515962
2096,10,SSP2-4.5,16.99310515
2096,11,SSP2-4.5,13.57025074
2096,12,SSP2-4.5,10.46854116
2097,1,SSP2-4.5,8.322850948
2097,2,SSP2-4.5,7.124007688
2097,3,SSP2-4.5,7.187347325
2097,4,SSP2-4.5,8.832746909
2097,5,SSP2-4.5,11.87784966
2097,6,SSP2-4.5,15.5762306
2097,7,SSP2-4.5,18.57423174
2097,8,SSP2-4.5,20.08071958
2097,9,SSP2-4.5,19.24291184
2097,10,SSP2-4.5,16.84431166
2097,11,SSP2-4.5,13.69573956
2097,12,SSP2-4.5,10.66084052
2098,1,SSP2-4.5,8.499050218
2098,2,SSP2-4.5,7.544666811
2098,3,SSP2-4.5,7.437070375
2098,4,SSP2-4.5,8.859184643
2098,5,SSP2-4.5,12.04507043
2098,6,SSP2-4.5,15.52994496
2098,7,SSP2-4.5,18.67200305
2098,8,SSP2-4.5,20.2333469
2098,9,SSP2-4.5,19.33206179
2098,10,SSP2-4.5,16.95980114
2098,11,SSP2-4.5,14.09220348
2098,12,SSP2-4.5,11.08635605
2099,1,SSP2-4.5,8.735708514
2099,2,SSP2-4.5,7.501784548
2099,3,SSP2-4.5,7.245408286
2099,4,SSP2-4.5,8.69554753
2099,5,SSP2-4.5,11.5384965
2099,6,SSP2-4.5,15.63060583
2099,7,SSP2-4.5,18.93247135
2099,8,SSP2-4.5,20.27436088
2099,9,SSP2-4.5,19.31583827
2099,10,SSP2-4.5,17.09559559
2099,11,SSP2-4.5,13.73817798
2099,12,SSP2-4.5,10.68737556
