Year,Month,scenario,salinity
2024,10,historical,33.97844696
2024,11,historical,33.94227982
2024,12,historical,33.78944778
2025,1,SSP2-4.5,33.85840605831741
2025,2,SSP2-4.5,33.833765736322604
2025,3,SSP2-4.5,33.78936916386764
2025,4,SSP2-4.5,33.72959891876935
2025,5,SSP2-4.5,33.62262950400001
2025,6,SSP2-4.5,33.52987091947342
2025,7,SSP2-4.5,33.45733134151701
2025,8,SSP2-4.5,33.491393844406275
2025,9,SSP2-4.5,33.60545479888572
2025,10,SSP2-4.5,33.676261571377395
2025,11,SSP2-4.5,33.787829436784186
2025,12,SSP2-4.5,33.8553968764978
2026,1,SSP2-4.5,33.88361153881274
2026,2,SSP2-4.5,33.889811347698036
2026,3,SSP2-4.5,33.82679517352541
2026,4,SSP2-4.5,33.744635468232
2026,5,SSP2-4.5,33.68247671354554
2026,6,SSP2-4.5,33.540205789551315
2026,7,SSP2-4.5,33.503090354105396
2026,8,SSP2-4.5,33.56979067948486
2026,9,SSP2-4.5,33.634089501612905
2026,10,SSP2-4.5,33.7076666807495
2026,11,SSP2-4.5,33.834970157530115
2026,12,SSP2-4.5,33.91664761825365
2027,1,SSP2-4.5,33.94940408162939
2027,2,SSP2-4.5,33.90114663488012
2027,3,SSP2-4.5,33.83581623624588
2027,4,SSP2-4.5,33.780153807006684
2027,5,SSP2-4.5,33.67460298318485
2027,6,SSP2-4.5,33.54276826697407
2027,7,SSP2-4.5,33.479216321312094
2027,8,SSP2-4.5,33.476587448733774
2027,9,SSP2-4.5,33.52775383858699
2027,10,SSP2-4.5,33.61299335378355
2027,11,SSP2-4.5,33.694559960016804
2027,12,SSP2-4.5,33.81592372205732
2028,1,SSP2-4.5,33.87220187981437
2028,2,SSP2-4.5,33.861794108409086
2028,3,SSP2-4.5,33.80908645565067
2028,4,SSP2-4.5,33.75089761964102
2028,5,SSP2-4.5,33.657347968461934
2028,6,SSP2-4.5,33.576672904372536
2028,7,SSP2-4.5,33.547202888130755
2028,8,SSP2-4.5,33.59282432329948
2028,9,SSP2-4.5,33.64807345225548
2028,10,SSP2-4.5,33.70000716503651
2028,11,SSP2-4.5,33.782708160985656
2028,12,SSP2-4.5,33.84603563485134
2029,1,SSP2-4.5,33.84534592548949
2029,2,SSP2-4.5,33.829011678583306
2029,3,SSP2-4.5,33.77277189740283
2029,4,SSP2-4.5,33.698895106535936
2029,5,SSP2-4.5,33.61269636673215
2029,6,SSP2-4.5,33.54137462717849
2029,7,SSP2-4.5,33.49761659698763
2029,8,SSP2-4.5,33.54156262544705
2029,9,SSP2-4.5,33.628543670026026
2029,10,SSP2-4.5,33.690521954994566
2029,11,SSP2-4.5,33.777390683175
2029,12,SSP2-4.5,33.85860512510155
2030,1,SSP2-4.5,33.868914242616924
2030,2,SSP2-4.5,33.84984657272365
2030,3,SSP2-4.5,33.81716612111938
2030,4,SSP2-4.5,33.73023246122642
2030,5,SSP2-4.5,33.66449487690823
2030,6,SSP2-4.5,33.56706433809282
2030,7,SSP2-4.5,33.534169369055334
2030,8,SSP2-4.5,33.558318381509245
2030,9,SSP2-4.5,33.618486102792886
2030,10,SSP2-4.5,33.685529739376435
2030,11,SSP2-4.5,33.75896794745752
2030,12,SSP2-4.5,33.810900208712184
2031,1,SSP2-4.5,33.81446203534643
2031,2,SSP2-4.5,33.81472635982637
2031,3,SSP2-4.5,33.76778477097277
2031,4,SSP2-4.5,33.69667288017065
2031,5,SSP2-4.5,33.60334197652914
2031,6,SSP2-4.5,33.496304144490715
2031,7,SSP2-4.5,33.46231639508133
2031,8,SSP2-4.5,33.52877977994384
2031,9,SSP2-4.5,33.579993207211196
2031,10,SSP2-4.5,33.6761939400486
2031,11,SSP2-4.5,33.78087954466248
2031,12,SSP2-4.5,33.84934973842139
2032,1,SSP2-4.5,33.902963302172274
2032,2,SSP2-4.5,33.89340786429544
2032,3,SSP2-4.5,33.79941258467268
2032,4,SSP2-4.5,33.6742728393151
2032,5,SSP2-4.5,33.572600666970835
2032,6,SSP2-4.5,33.468374479893214
2032,7,SSP2-4.5,33.44210506115113
2032,8,SSP2-4.5,33.4781099844206
2032,9,SSP2-4.5,33.557365046920125
2032,10,SSP2-4.5,33.64636539784527
2032,11,SSP2-4.5,33.76098698653712
2032,12,SSP2-4.5,33.86575864822159
2033,1,SSP2-4.5,33.85090444062787
2033,2,SSP2-4.5,33.80603476890117
2033,3,SSP2-4.5,33.745870658835464
2033,4,SSP2-4.5,33.668142277706764
2033,5,SSP2-4.5,33.52388517876588
2033,6,SSP2-4.5,33.43436583366472
2033,7,SSP2-4.5,33.375252636413975
2033,8,SSP2-4.5,33.424632053470376
2033,9,SSP2-4.5,33.48696930983303
2033,10,SSP2-4.5,33.56159437069835
2033,11,SSP2-4.5,33.657608696284825
2033,12,SSP2-4.5,33.750392622461355
2034,1,SSP2-4.5,33.775992549114065
2034,2,SSP2-4.5,33.75460234296651
2034,3,SSP2-4.5,33.68416110204756
2034,4,SSP2-4.5,33.566867692143624
2034,5,SSP2-4.5,33.48165891039617
2034,6,SSP2-4.5,33.446696397361656
2034,7,SSP2-4.5,33.41741653692956
2034,8,SSP2-4.5,33.44701156793914
2034,9,SSP2-4.5,33.52239253964108
2034,10,SSP2-4.5,33.63173664164848
2034,11,SSP2-4.5,33.770613602305595
2034,12,SSP2-4.5,33.84497433207097
2035,1,SSP2-4.5,33.895726427903895
2035,2,SSP2-4.5,33.866187671154776
2035,3,SSP2-4.5,33.776801912451205
2035,4,SSP2-4.5,33.69393402500292
2035,5,SSP2-4.5,33.60902632111008
2035,6,SSP2-4.5,33.55726147353192
2035,7,SSP2-4.5,33.51771826947427
2035,8,SSP2-4.5,33.5189911992325
2035,9,SSP2-4.5,33.5867278294516
2035,10,SSP2-4.5,33.655476390443205
2035,11,SSP2-4.5,33.75640930793457
2035,12,SSP2-4.5,33.831289082484005
2036,1,SSP2-4.5,33.8415121187078
2036,2,SSP2-4.5,33.814626605092144
2036,3,SSP2-4.5,33.75219843492448
2036,4,SSP2-4.5,33.6695386975115
2036,5,SSP2-4.5,33.57485913954074
2036,6,SSP2-4.5,33.475477532531755
2036,7,SSP2-4.5,33.45904716299422
2036,8,SSP2-4.5,33.52136652150671
2036,9,SSP2-4.5,33.56736349758918
2036,10,SSP2-4.5,33.59690172217963
2036,11,SSP2-4.5,33.680856532731624
2036,12,SSP2-4.5,33.82442521907187
2037,1,SSP2-4.5,33.889050378413415
2037,2,SSP2-4.5,33.857389567036705
2037,3,SSP2-4.5,33.790476978973686
2037,4,SSP2-4.5,33.69540067288908
2037,5,SSP2-4.5,33.597640294958815
2037,6,SSP2-4.5,33.51965761541172
2037,7,SSP2-4.5,33.515756465377486
2037,8,SSP2-4.5,33.535033351721765
2037,9,SSP2-4.5,33.58632145431781
2037,10,SSP2-4.5,33.66175176867722
2037,11,SSP2-4.5,33.699449121217704
2037,12,SSP2-4.5,33.759408711727595
2038,1,SSP2-4.5,33.78127473913851
2038,2,SSP2-4.5,33.75890176506113
2038,3,SSP2-4.5,33.706773020877556
2038,4,SSP2-4.5,33.63596576489302
2038,5,SSP2-4.5,33.546048538214954
2038,6,SSP2-4.5,33.47171940287347
2038,7,SSP2-4.5,33.47584019754282
2038,8,SSP2-4.5,33.528344573445544
2038,9,SSP2-4.5,33.6213022846404
2038,10,SSP2-4.5,33.687707355296006
2038,11,SSP2-4.5,33.755248307931495
2038,12,SSP2-4.5,33.787055902004994
2039,1,SSP2-4.5,33.781277652417266
2039,2,SSP2-4.5,33.72356445573488
2039,3,SSP2-4.5,33.662094020370645
2039,4,SSP2-4.5,33.58203409365043
2039,5,SSP2-4.5,33.477587878048965
2039,6,SSP2-4.5,33.40096749604754
2039,7,SSP2-4.5,33.37958339926996
2039,8,SSP2-4.5,33.39996210470256
2039,9,SSP2-4.5,33.41672157098622
2039,10,SSP2-4.5,33.51945328360293
2039,11,SSP2-4.5,33.59424275792486
2039,12,SSP2-4.5,33.7039912810428
2040,1,SSP2-4.5,33.73141461310069
2040,2,SSP2-4.5,33.69813357520297
2040,3,SSP2-4.5,33.621104923662635
2040,4,SSP2-4.5,33.550726881131354
2040,5,SSP2-4.5,33.48007149178442
2040,6,SSP2-4.5,33.36432565006701
2040,7,SSP2-4.5,33.342032551388705
2040,8,SSP2-4.5,33.34748816406534
2040,9,SSP2-4.5,33.42269166170202
2040,10,SSP2-4.5,33.50641078682425
2040,11,SSP2-4.5,33.55673414891691
2040,12,SSP2-4.5,33.61059914486466
2041,1,SSP2-4.5,33.63815652319009
2041,2,SSP2-4.5,33.61194029159368
2041,3,SSP2-4.5,33.51951008992484
2041,4,SSP2-4.5,33.44022845593896
2041,5,SSP2-4.5,33.29349969515488
2041,6,SSP2-4.5,33.205537623680165
2041,7,SSP2-4.5,33.18405916533435
2041,8,SSP2-4.5,33.23301458407281
2041,9,SSP2-4.5,33.31893374281765
2041,10,SSP2-4.5,33.391828532207576
2041,11,SSP2-4.5,33.46763703183278
2041,12,SSP2-4.5,33.54532352039702
2042,1,SSP2-4.5,33.60114475717214
2042,2,SSP2-4.5,33.58957736656741
2042,3,SSP2-4.5,33.51459195971774
2042,4,SSP2-4.5,33.399677472986625
2042,5,SSP2-4.5,33.30047964887171
2042,6,SSP2-4.5,33.20806033043803
2042,7,SSP2-4.5,33.17176353971029
2042,8,SSP2-4.5,33.165412592977034
2042,9,SSP2-4.5,33.24160572751844
2042,10,SSP2-4.5,33.277595596337996
2042,11,SSP2-4.5,33.370940029403506
2042,12,SSP2-4.5,33.47667850630991
2043,1,SSP2-4.5,33.54671580196151
2043,2,SSP2-4.5,33.54852619172078
2043,3,SSP2-4.5,33.433270129812556
2043,4,SSP2-4.5,33.348258951511205
2043,5,SSP2-4.5,33.27733970289064
2043,6,SSP2-4.5,33.19827449012059
2043,7,SSP2-4.5,33.13552793825599
2043,8,SSP2-4.5,33.21268855394665
2043,9,SSP2-4.5,33.30145319653088
2043,10,SSP2-4.5,33.453706567013406
2043,11,SSP2-4.5,33.52105077009357
2043,12,SSP2-4.5,33.608998738013085
2044,1,SSP2-4.5,33.6119410292193
2044,2,SSP2-4.5,33.578085915085225
2044,3,SSP2-4.5,33.520454313936256
2044,4,SSP2-4.5,33.473849094442166
2044,5,SSP2-4.5,33.38383536776253
2044,6,SSP2-4.5,33.28060013612943
2044,7,SSP2-4.5,33.20773694503433
2044,8,SSP2-4.5,33.2027436810262
2044,9,SSP2-4.5,33.23352875251352
2044,10,SSP2-4.5,33.292287781220594
2044,11,SSP2-4.5,33.39272551675613
2044,12,SSP2-4.5,33.501699390781816
2045,1,SSP2-4.5,33.59820793257434
2045,2,SSP2-4.5,33.603212338744406
2045,3,SSP2-4.5,33.53044275483252
2045,4,SSP2-4.5,33.44750889440332
2045,5,SSP2-4.5,33.33883231147299
2045,6,SSP2-4.5,33.229621162111
2045,7,SSP2-4.5,33.192350982248705
2045,8,SSP2-4.5,33.222106385374786
2045,9,SSP2-4.5,33.296971017635045
2045,10,SSP2-4.5,33.38831725225457
2045,11,SSP2-4.5,33.46550935149545
2045,12,SSP2-4.5,33.57969309414165
2046,1,SSP2-4.5,33.59940617486237
2046,2,SSP2-4.5,33.554677725071436
2046,3,SSP2-4.5,33.49476577082627
2046,4,SSP2-4.5,33.38990915942956
2046,5,SSP2-4.5,33.29451729241792
2046,6,SSP2-4.5,33.20544203483392
2046,7,SSP2-4.5,33.13877235457028
2046,8,SSP2-4.5,33.14162485567261
2046,9,SSP2-4.5,33.213686039156826
2046,10,SSP2-4.5,33.33999494720529
2046,11,SSP2-4.5,33.509852995832595
2046,12,SSP2-4.5,33.59074398023358
2047,1,SSP2-4.5,33.62182611431839
2047,2,SSP2-4.5,33.565974117976225
2047,3,SSP2-4.5,33.50231722650577
2047,4,SSP2-4.5,33.43215549470554
2047,5,SSP2-4.5,33.31318569696011
2047,6,SSP2-4.5,33.22242026400901
2047,7,SSP2-4.5,33.14239214794621
2047,8,SSP2-4.5,33.154366465639384
2047,9,SSP2-4.5,33.26827309373872
2047,10,SSP2-4.5,33.33238108010985
2047,11,SSP2-4.5,33.420794766691586
2047,12,SSP2-4.5,33.52643461980083
2048,1,SSP2-4.5,33.60042436162426
2048,2,SSP2-4.5,33.613227101585004
2048,3,SSP2-4.5,33.554632214388086
2048,4,SSP2-4.5,33.4676537881811
2048,5,SSP2-4.5,33.381954910808375
2048,6,SSP2-4.5,33.26496417710191
2048,7,SSP2-4.5,33.20907011855779
2048,8,SSP2-4.5,33.24981109265135
2048,9,SSP2-4.5,33.302152475478735
2048,10,SSP2-4.5,33.370970235342504
2048,11,SSP2-4.5,33.43275751543475
2048,12,SSP2-4.5,33.49225498601553
2049,1,SSP2-4.5,33.52765069462732
2049,2,SSP2-4.5,33.536168233960446
2049,3,SSP2-4.5,33.484570251952064
2049,4,SSP2-4.5,33.38272800266479
2049,5,SSP2-4.5,33.2744693356607
2049,6,SSP2-4.5,33.18050551417654
2049,7,SSP2-4.5,33.1149242365193
2049,8,SSP2-4.5,33.12163478717121
2049,9,SSP2-4.5,33.212834441615286
2049,10,SSP2-4.5,33.30150998409168
2049,11,SSP2-4.5,33.4079253637459
2049,12,SSP2-4.5,33.53779928113342
2050,1,SSP2-4.5,33.563453243524975
2050,2,SSP2-4.5,33.53106472368102
2050,3,SSP2-4.5,33.44921294214205
2050,4,SSP2-4.5,33.37865529405184
2050,5,SSP2-4.5,33.28112194721852
2050,6,SSP2-4.5,33.19807490117231
2050,7,SSP2-4.5,33.19148890418893
2050,8,SSP2-4.5,33.26438673622006
2050,9,SSP2-4.5,33.347176470176755
2050,10,SSP2-4.5,33.390505962130014
2050,11,SSP2-4.5,33.45743166393055
2050,12,SSP2-4.5,33.547704331741194
2051,1,SSP2-4.5,33.66213712030554
2051,2,SSP2-4.5,33.673447528714135
2051,3,SSP2-4.5,33.59944596127334
2051,4,SSP2-4.5,33.510178090545885
2051,5,SSP2-4.5,33.41208139212393
2051,6,SSP2-4.5,33.326269533446585
2051,7,SSP2-4.5,33.3229026330737
2051,8,SSP2-4.5,33.366028982041456
2051,9,SSP2-4.5,33.415301040527375
2051,10,SSP2-4.5,33.46028197597103
2051,11,SSP2-4.5,33.55264352280101
2051,12,SSP2-4.5,33.60730855371546
2052,1,SSP2-4.5,33.64532899912898
2052,2,SSP2-4.5,33.595391829859416
2052,3,SSP2-4.5,33.530811971052984
2052,4,SSP2-4.5,33.450790194931336
2052,5,SSP2-4.5,33.36127249381271
2052,6,SSP2-4.5,33.29176671790613
2052,7,SSP2-4.5,33.251703345832524
2052,8,SSP2-4.5,33.23969189222342
2052,9,SSP2-4.5,33.237576029167705
2052,10,SSP2-4.5,33.281914745347514
2052,11,SSP2-4.5,33.40323049640245
2052,12,SSP2-4.5,33.50341992566219
2053,1,SSP2-4.5,33.54832732879276
2053,2,SSP2-4.5,33.548470121340216
2053,3,SSP2-4.5,33.50136159989624
2053,4,SSP2-4.5,33.42578475294102
2053,5,SSP2-4.5,33.35039039911836
2053,6,SSP2-4.5,33.22845791665399
2053,7,SSP2-4.5,33.163338415579325
2053,8,SSP2-4.5,33.172261771649296
2053,9,SSP2-4.5,33.24287640307498
2053,10,SSP2-4.5,33.307733437640906
2053,11,SSP2-4.5,33.42567434901894
2053,12,SSP2-4.5,33.51860312507965
2054,1,SSP2-4.5,33.50403297903532
2054,2,SSP2-4.5,33.478584744044824
2054,3,SSP2-4.5,33.44108481235385
2054,4,SSP2-4.5,33.389844998265474
2054,5,SSP2-4.5,33.26127863094074
2054,6,SSP2-4.5,33.21760570620592
2054,7,SSP2-4.5,33.172629207647056
2054,8,SSP2-4.5,33.16380205533379
2054,9,SSP2-4.5,33.235301395297796
2054,10,SSP2-4.5,33.28746968338654
2054,11,SSP2-4.5,33.324287843389456
2054,12,SSP2-4.5,33.38139731458442
2055,1,SSP2-4.5,33.438681710767256
2055,2,SSP2-4.5,33.39070650482281
2055,3,SSP2-4.5,33.32134598516693
2055,4,SSP2-4.5,33.20658606567756
2055,5,SSP2-4.5,33.094325833836535
2055,6,SSP2-4.5,32.990662378896616
2055,7,SSP2-4.5,32.951820854030146
2055,8,SSP2-4.5,32.947353298502215
2055,9,SSP2-4.5,33.00053726352593
2055,10,SSP2-4.5,33.053919206495294
2055,11,SSP2-4.5,33.15537888023136
2055,12,SSP2-4.5,33.2591190780007
2056,1,SSP2-4.5,33.29114007275962
2056,2,SSP2-4.5,33.29695079337914
2056,3,SSP2-4.5,33.253590204656
2056,4,SSP2-4.5,33.16333965005985
2056,5,SSP2-4.5,33.060314721059605
2056,6,SSP2-4.5,32.93497288319417
2056,7,SSP2-4.5,32.91199473170364
2056,8,SSP2-4.5,32.90603218698581
2056,9,SSP2-4.5,32.970198576812564
2056,10,SSP2-4.5,33.07023704700033
2056,11,SSP2-4.5,33.184844911631764
2056,12,SSP2-4.5,33.23797281523022
2057,1,SSP2-4.5,33.31586319980988
2057,2,SSP2-4.5,33.35654868575821
2057,3,SSP2-4.5,33.322669563447896
2057,4,SSP2-4.5,33.19402308599871
2057,5,SSP2-4.5,33.08015137716756
2057,6,SSP2-4.5,33.0042445849441
