Year;Month;SST_month;Rownum;SST_ma1y;SST_ma4m;;
2035;5;11.4926729;569;;;;
2035;6;14.7059539;570;;;;
2035;7;17.93147734;571;;;;
2035;8;18.69589117;572;;;;
2035;9;17.91179603;573;;;;
2035;10;15.58510903;574;;;;
2035;11;12.34775131;575;;;;
2035;12;9.541887294;576;;;;
2036;1;7.521745292;577;;;;
2036;2;6.534265286;578;;;;
2036;3;6.834015661;579;;;;
2036;4;8.32917187;580;;;;
2036;5;11.52577238;581;;;;
2036;6;15.28240759;582;;;;
2036;7;17.89647017;583;;;;
2036;8;19.29565635;584;;;;
2036;9;17.92268558;585;;;;
2036;10;15.29097896;586;;;;
2036;11;12.32432807;587;;;;
2036;12;9.684597947;588;;;;
2037;1;8.026492772;589;;;;
2037;2;6.796857998;590;;;;
2037;3;6.899596876;591;;;;
2037;4;8.452404665;592;;;;
2037;5;11.30702042;593;;;;
2037;6;14.74296302;594;;;;
2037;7;17.33964886;595;;;;
2037;8;18.76866455;596;;;;
2037;9;18.41212602;597;;;;
2037;10;16.03655685;598;;;;
2037;11;12.81236015;599;;;;
2037;12;9.938978173;600;;;;
2038;1;7.899117567;601;;;;
2038;2;7.019354051;602;;;;
2038;3;7.255833711;603;;;;
2038;4;8.972852531;604;;;;
2038;5;11.70599758;605;;;;
2038;6;14.94681008;606;;;;
2038;7;17.97767762;607;;;;
2038;8;18.77444605;608;;;;
2038;9;18.046968;609;;;;
2038;10;15.72598392;610;;;;
2038;11;12.52128554;611;;;;
2038;12;9.839711171;612;;;;
2039;1;7.833210509;613;;;;
2039;2;6.735575231;614;;;;
2039;3;7.182666186;615;;;;
2039;4;8.806497518;616;;;;
2039;5;11.74090229;617;;;;
2039;6;15.00194283;618;;;;
2039;7;17.55001346;619;;;;
2039;8;18.82639655;620;;;;
2039;9;17.87871224;621;;;;
2039;10;15.69742288;622;;;;
2039;11;12.49254808;623;;;;
2039;12;9.673343842;624;;;;
2040;1;7.914664439;625;;;;
2040;2;7.154449173;626;;;;
2040;3;7.159650075;627;;;;
2040;4;8.643711716;628;;;;
2040;5;11.33054354;629;;;;
2040;6;15.07016664;630;;;;
2040;7;17.38450939;631;;;;
2040;8;18.69243408;632;;;;
2040;9;18.03540396;633;;;;
2040;10;15.18901133;634;;;;
2040;11;12.05484021;635;;;;
2040;12;9.488223927;636;;;;
2041;1;7.626854673;637;;;;
2041;2;6.929752197;638;;;;
2041;3;6.860686194;639;;;;
2041;4;8.23984335;640;;;;
2041;5;11.31214477;641;;;;
2041;6;15.20847089;642;;;;
2041;7;18.34227477;643;;;;
2041;8;19.21362109;644;;;;
2041;9;17.75441925;645;;;;
2041;10;14.9901559;646;;;;
2041;11;12.07584302;647;;;;
2041;12;9.405809409;648;;;;
2042;1;7.696620045;649;;;;
2042;2;6.922826015;650;;;;
2042;3;7.028637012;651;;;;
2042;4;8.611094277;652;;;;
2042;5;11.36367199;653;;;;
2042;6;14.92215408;654;;;;
2042;7;17.7377205;655;;;;
2042;8;19.00184131;656;;;;
2042;9;18.00569092;657;;;;
2042;10;15.52563843;658;;;;
2042;11;12.38954657;659;;;;
2042;12;9.867659331;660;;;;
2043;1;7.940474273;661;;;;
2043;2;6.982400546;662;;;;
2043;3;7.02502711;663;;;;
2043;4;8.447126643;664;;;;
2043;5;11.15182344;665;;;;
2043;6;14.89563126;666;;;;
2043;7;18.41279377;667;;;;
2043;8;19.13422919;668;;;;
2043;9;17.98749288;669;;;;
2043;10;15.46769468;670;;;;
2043;11;12.33283589;671;;;;
2043;12;9.520213526;672;;;;
2044;1;7.65080437;673;;;;
2044;2;6.712345446;674;;;;
2044;3;6.70172336;675;;;;
2044;4;8.458593472;676;;;;
2044;5;11.25761082;677;;;;
2044;6;14.890622;678;;;;
2044;7;17.60182254;679;;;;
2044;8;18.95325872;680;;;;
2044;9;18.17777441;681;;;;
2044;10;15.6084176;682;;;;
2044;11;12.6021922;683;;;;
2044;12;9.907510153;684;;;;
2045;1;8.071863165;685;;;;
2045;2;7.108315935;686;;;;
2045;3;7.193976526;687;;;;
2045;4;8.614106927;688;;;;
2045;5;11.47391026;689;;;;
2045;6;14.92627279;690;;;;
2045;7;18.0164542;691;;;;
2045;8;19.16569911;692;;;;
2045;9;18.17795502;693;;;;
2045;10;15.72733034;694;;;;
2045;11;12.80374878;695;;;;
2045;12;9.873854432;696;;;;
2046;1;8.139505301;697;;;;
2046;2;7.079122809;698;;;;
2046;3;7.130151436;699;;;;
2046;4;8.450193251;700;;;;
2046;5;11.25807563;701;;;;
2046;6;14.97674727;702;;;;
2046;7;17.97412608;703;;;;
2046;8;19.2522182;704;;;;
2046;9;18.01767031;705;;;;
2046;10;15.69029413;706;;;;
2046;11;12.71575613;707;;;;
2046;12;9.752373882;708;;;;
2047;1;7.849061216;709;;;;
2047;2;6.722559122;710;;;;
2047;3;6.743457595;711;;;;
2047;4;8.35826864;712;;;;
2047;5;11.63830542;713;;;;
2047;6;14.91732965;714;;;;
2047;7;18.37339956;715;;;;
2047;8;19.53893643;716;;;;
2047;9;18.10359728;717;;;;
2047;10;15.43673013;718;;;;
2047;11;12.25584732;719;;;;
2047;12;9.622475369;720;;;;
2048;1;7.939388709;721;;;;
2048;2;7.226044764;722;;;;
2048;3;7.555685262;723;;;;
2048;4;8.876285445;724;;;;
2048;5;11.78107468;725;;;;
2048;6;15.33903786;726;;;;
2048;7;18.28316833;727;;;;
2048;8;19.54225118;728;;;;
2048;9;18.41650213;729;;;;
2048;10;16.08020755;730;;;;
2048;11;13.10107047;731;;;;
2048;12;9.86429789;732;;;;
2049;1;7.624150805;733;;;;
2049;2;6.958249524;734;;;;
2049;3;7.306762248;735;;;;
2049;4;8.585590543;736;;;;
2049;5;11.48584402;737;;;;
2049;6;14.96780244;738;;;;
2049;7;18.13084624;739;;;;
2049;8;19.17954056;740;;;;
2049;9;18.02060091;741;;;;
2049;10;15.57152095;742;;;;
2049;11;12.6073443;743;;;;
2049;12;9.888995671;744;;;;
2050;1;8.095343652;745;;;;
2050;2;6.835652765;746;;;;
2050;3;7.123961988;747;;;;
2050;4;8.698251918;748;;;;
2050;5;11.56431497;749;;;;
2050;6;15.31670516;750;;;;
2050;7;18.10515312;751;;;;
2050;8;19.33318283;752;;;;
2050;9;17.94070358;753;;;;
2050;10;15.51099746;754;;;;
2050;11;12.65983842;755;;;;
2050;12;9.725475172;756;;;;
2051;1;8.095317121;757;;;;
2051;2;7.300515398;758;;;;
2051;3;7.276906797;759;;;;
2051;4;8.61352559;760;;;;
2051;5;11.5684889;761;;;;
2051;6;15.18856086;762;;;;
2051;7;17.9389041;763;;;;
2051;8;19.03206901;764;;;;
2051;9;18.03595658;765;;;;
2051;10;16.04464627;766;;;;
2051;11;13.00764614;767;;;;
2051;12;9.786060358;768;;;;
2052;1;7.994097853;769;;;;
2052;2;6.95785334;770;;;;
2052;3;7.16575629;771;;;;
2052;4;8.779702641;772;;;;
2052;5;11.46268259;773;;;;
2052;6;15.20248819;774;;;;
2052;7;17.93447376;775;;;;
2052;8;19.3618097;776;;;;
2052;9;18.24517876;777;;;;
2052;10;16.29917617;778;;;;
2052;11;12.96663113;779;;;;
2052;12;9.989840881;780;;;;
2053;1;8.470362134;781;;;;
2053;2;7.406881222;782;;;;
2053;3;7.414247586;783;;;;
2053;4;8.75785673;784;;;;
2053;5;11.80918851;785;;;;
2053;6;15.02864992;786;;;;
2053;7;18.0310889;787;;;;
2053;8;19.17322905;788;;;;
2053;9;18.04533756;789;;;;
2053;10;15.53059463;790;;;;
2053;11;12.44506393;791;;;;
2053;12;9.521948348;792;;;;
2054;1;7.612934579;793;;;;
2054;2;6.559408658;794;;;;
2054;3;6.875912041;795;;;;
2054;4;8.575654427;796;;;;
2054;5;11.4266672;797;;;;
2054;6;14.66142613;798;;;;
2054;7;17.77985593;799;;;;
2054;8;19.11428279;800;;;;
2054;9;18.06424459;801;;;;
2054;10;15.63025388;802;;;;
2054;11;12.44964129;803;;;;
2054;12;9.771001637;804;;;;
2055;1;8.130897339;805;;;;
2055;2;6.805778063;806;;;;
2055;3;6.822888484;807;;;;
2055;4;8.573400442;808;;;;
2055;5;11.65412289;809;;;;
2055;6;15.58102075;810;;;;
2055;7;18.26278491;811;;;;
2055;8;19.44168398;812;;;;
2055;9;18.4442645;813;;;;
2055;10;15.81234726;814;;;;
2055;11;12.65532205;815;;;;
2055;12;9.849529299;816;;;;
2056;1;8.0863042;817;;;;
2056;2;7.205010425;818;;;;
2056;3;7.090323492;819;;;;
2056;4;8.581118742;820;;;;
2056;5;11.38244681;821;;;;
2056;6;15.10651528;822;;;;
2056;7;17.93054834;823;;;;
2056;8;18.90799638;824;;;;
2056;9;18.39139174;825;;;;
2056;10;15.92085852;826;;;;
2056;11;12.80263606;827;;;;
2056;12;10.11143264;828;;;;
2057;1;8.121944138;829;;;;
2057;2;7.211157095;830;;;;
2057;3;7.228098416;831;;;;
2057;4;8.945239445;832;;;;
2057;5;11.68600259;833;;;;
2057;6;15.11858484;834;;;;
2057;7;18.26458708;835;;;;
2057;8;19.30974142;836;;;;
2057;9;18.17701788;837;;;;
2057;10;16.02931078;838;;;;
2057;11;13.04831327;839;;;;
2057;12;10.23663394;840;;;;
2058;1;8.194286889;841;;;;
2058;2;7.27633117;842;;;;
2058;3;7.327233005;843;;;;
2058;4;8.646514511;844;;;;
2058;5;11.39447972;845;;;;
2058;6;15.38675408;846;;;;
2058;7;18.49482067;847;;;;
2058;8;19.65192912;848;;;;
2058;9;18.47163438;849;;;;
2058;10;16.18330608;850;;;;
2058;11;12.98349372;851;;;;
2058;12;10.35476487;852;;;;
2059;1;8.26528101;853;;;;
2059;2;7.339962426;854;;;;
2059;3;7.319709626;855;;;;
2059;4;8.936961224;856;;;;
2059;5;12.02833587;857;;;;
2059;6;15.44796363;858;;;;
2059;7;18.53385903;859;;;;
2059;8;19.5499946;860;;;;
2059;9;18.36991444;861;;;;
2059;10;15.92264868;862;;;;
2059;11;12.57549876;863;;;;
2059;12;9.581994677;864;;;;
2060;1;8.039288118;865;;;;
2060;2;7.390262188;866;;;;
2060;3;7.451251318;867;;;;
2060;4;9.010607926;868;;;;
2060;5;11.77403074;869;;;;
2060;6;15.31485785;870;;;;
2060;7;17.92151626;871;;;;
2060;8;19.04706515;872;;;;
2060;9;18.21284833;873;;;;
2060;10;15.77328462;874;;;;
2060;11;12.64290076;875;;;;
2060;12;9.974650635;876;;;;
2061;1;8.080586174;877;;;;
2061;2;7.362149414;878;;;;
2061;3;7.440842063;879;;;;
2061;4;8.877905057;880;;;;
2061;5;11.80408726;881;;;;
2061;6;15.22973478;882;;;;
2061;7;18.62516679;883;;;;
2061;8;19.43383251;884;;;;
2061;9;18.17831907;885;;;;
2061;10;15.67375596;886;;;;
2061;11;12.55937363;887;;;;
2061;12;9.976206488;888;;;;
2062;1;8.136858437;889;;;;
2062;2;7.176024563;890;;;;
2062;3;7.008644511;891;;;;
2062;4;8.374008609;892;;;;
2062;5;11.45822535;893;;;;
2062;6;15.51746415;894;;;;
2062;7;18.61405537;895;;;;
2062;8;19.8156663;896;;;;
2062;9;18.67618019;897;;;;
2062;10;16.29635533;898;;;;
2062;11;13.30389932;899;;;;
2062;12;10.37265594;900;;;;
2063;1;8.453853735;901;;;;
2063;2;7.445995957;902;;;;
2063;3;7.580419202;903;;;;
2063;4;9.100738675;904;;;;
2063;5;12.07625705;905;;;;
2063;6;15.87562389;906;;;;
2063;7;18.40656106;907;;;;
2063;8;19.51685761;908;;;;
2063;9;18.50259775;909;;;;
2063;10;16.12875078;910;;;;
2063;11;12.73423533;911;;;;
2063;12;9.785226329;912;;;;
2064;1;8.036695332;913;;;;
2064;2;7.33844312;914;;;;
2064;3;7.643419135;915;;;;
2064;4;8.953756588;916;;;;
2064;5;11.75528878;917;;;;
2064;6;15.45326209;918;;;;
2064;7;18.27539264;919;;;;
2064;8;19.34326107;920;;;;
2064;9;18.38335393;921;;;;
2064;10;15.72091075;922;;;;
2064;11;12.62834518;923;;;;
2064;12;10.02661969;924;;;;
2065;1;8.060011877;925;;;;
2065;2;7.020524758;926;;;;
2065;3;7.380160013;927;;;;
2065;4;8.790577982;928;;;;
2065;5;11.57400742;929;;;;
2065;6;15.2798835;930;;;;
2065;7;18.20072306;931;;;;
2065;8;19.3265705;932;;;;
2065;9;18.22457537;933;;;;
2065;10;15.88672388;934;;;;
2065;11;12.78062753;935;;;;
2065;12;9.913467226;936;;;;
2066;1;7.783769249;937;;;;
2066;2;6.98855444;938;;;;
2066;3;7.330078674;939;;;;
2066;4;8.963318002;940;;;;
2066;5;11.53572788;941;;;;
2066;6;14.96722212;942;;;;
2066;7;17.96479757;943;;;;
2066;8;19.09580171;944;;;;
2066;9;18.02688541;945;;;;
2066;10;15.81226773;946;;;;
2066;11;12.78518412;947;;;;
2066;12;9.966846192;948;;;;
2067;1;8.175066525;949;;;;
2067;2;7.028475395;950;;;;
2067;3;7.031994686;951;;;;
2067;4;8.654190942;952;;;;
2067;5;11.74413715;953;;;;
2067;6;15.49894908;954;;;;
2067;7;18.94899339;955;;;;
2067;8;19.91043653;956;;;;
2067;9;18.61771913;957;;;;
2067;10;16.26654576;958;;;;
2067;11;13.00998446;959;;;;
2067;12;10.13906961;960;;;;
2068;1;8.343400584;961;;;;
2068;2;7.433524629;962;;;;
2068;3;7.590910182;963;;;;
2068;4;9.014428461;964;;;;
2068;5;11.83927827;965;;;;
2068;6;15.65669305;966;;;;
2068;7;18.49135297;967;;;;
2068;8;19.42517055;968;;;;
2068;9;18.54686662;969;;;;
2068;10;16.23815609;970;;;;
2068;11;12.88552151;971;;;;
2068;12;10.16485297;972;;;;
2069;1;8.449305203;973;;;;
2069;2;7.52823513;974;;;;
2069;3;7.568324022;975;;;;
2069;4;8.999999049;976;;;;
2069;5;11.78933677;977;;;;
2069;6;15.57864201;978;;;;
2069;7;18.40185443;979;;;;
2069;8;19.49980575;980;;;;
2069;9;18.3638214;981;;;;
2069;10;15.85137729;982;;;;
2069;11;12.60850398;983;;;;
2069;12;9.889515623;984;;;;
2070;1;8.044206011;985;;;;
2070;2;7.065675745;986;;;;
2070;3;7.115894882;987;;;;
2070;4;8.602505079;988;;;;
2070;5;11.58555564;989;;;;
2070;6;15.0223801;990;;;;
2070;7;17.9223771;991;;;;
2070;8;19.18571898;992;;;;
2070;9;18.41577793;993;;;;
2070;10;15.92222864;994;;;;
2070;11;13.0615734;995;;;;
2070;12;10.43369653;996;;;;
2071;1;8.413291088;997;;;;
2071;2;7.396849414;998;;;;
2071;3;7.529103877;999;;;;
2071;4;8.726662913;1000;;;;
2071;5;11.97311062;1001;;;;
2071;6;15.62230827;1002;;;;
2071;7;18.37939156;1003;;;;
2071;8;19.58074806;1004;;;;
2071;9;18.49063883;1005;;;;
2071;10;16.16679351;1006;;;;
2071;11;12.94963438;1007;;;;
2071;12;10.39996366;1008;;;;
2072;1;8.5450453;1009;;;;
2072;2;7.722461057;1010;;;;
2072;3;7.62558755;1011;;;;
2072;4;8.923331743;1012;;;;
2072;5;11.85307047;1013;;;;
2072;6;15.49766996;1014;;;;
2072;7;18.52646907;1015;;;;
2072;8;19.85593662;1016;;;;
2072;9;18.69413575;1017;;;;
2072;10;16.35736455;1018;;;;
2072;11;13.29519808;1019;;;;
2072;12;10.2888304;1020;;;;
2073;1;8.501979347;1021;;;;
2073;2;7.474058594;1022;;;;
2073;3;7.579182783;1023;;;;
2073;4;8.806745377;1024;;;;
2073;5;11.99481407;1025;;;;
2073;6;15.37582376;1026;;;;
2073;7;18.40868478;1027;;;;
2073;8;19.57518048;1028;;;;
2073;9;18.397626;1029;;;;
2073;10;16.28891636;1030;;;;
2073;11;13.31362342;1031;;;;
2073;12;10.44421118;1032;;;;
2074;1;8.392038517;1033;;;;
2074;2;7.386710065;1034;;;;
2074;3;7.31655604;1035;;;;
2074;4;8.95707205;1036;;;;
2074;5;11.6580192;1037;;;;
2074;6;15.37338789;1038;;;;
2074;7;18.5102249;1039;;;;
2074;8;19.82640396;1040;;;;
2074;9;18.61629229;1041;;;;
2074;10;16.4292983;1042;;;;
2074;11;13.26566033;1043;;;;
2074;12;10.49799059;1044;;;;
2075;1;8.557307184;1045;;;;
2075;2;7.573677545;1046;;;;
2075;3;7.486735644;1047;;;;
2075;4;8.874777231;1048;;;;
2075;5;11.85832511;1049;;;;
2075;6;15.65721078;1050;;;;
2075;7;18.2882162;1051;;;;
2075;8;19.78582841;1052;;;;
2075;9;18.8480867;1053;;;;
2075;10;16.25904071;1054;;;;
2075;11;12.89634929;1055;;;;
2075;12;9.80533963;1056;;;;
2076;1;7.971673064;1057;;;;
2076;2;7.215307201;1058;;;;
2076;3;7.337428337;1059;;;;
2076;4;8.861938619;1060;;;;
2076;5;11.67631016;1061;;;;
2076;6;15.43162302;1062;;;;
2076;7;18.61546317;1063;;;;
2076;8;19.6316734;1064;;;;
2076;9;18.58833966;1065;;;;
2076;10;16.37443006;1066;;;;
2076;11;13.09198365;1067;;;;
2076;12;10.37630245;1068;;;;
2077;1;8.421701558;1069;;;;
2077;2;7.527874793;1070;;;;
2077;3;7.43391097;1071;;;;
2077;4;8.887016523;1072;;;;
2077;5;11.69842668;1073;;;;
2077;6;15.28834198;1074;;;;
2077;7;18.4311153;1075;;;;
2077;8;19.69130597;1076;;;;
2077;9;18.44543525;1077;;;;
2077;10;16.3293282;1078;;;;
2077;11;13.24462221;1079;;;;
2077;12;10.35321014;1080;;;;
2078;1;8.233440783;1081;;;;
2078;2;7.40696433;1082;;;;
2078;3;7.59394661;1083;;;;
2078;4;8.955112809;1084;;;;
2078;5;11.88790691;1085;;;;
2078;6;15.73158899;1086;;;;
2078;7;18.57133024;1087;;;;
2078;8;19.80206434;1088;;;;
2078;9;18.80868335;1089;;;;
2078;10;16.27925195;1090;;;;
2078;11;13.14223185;1091;;;;
2078;12;10.23154399;1092;;;;
2079;1;8.26184643;1093;;;;
2079;2;7.329971306;1094;;;;
2079;3;7.405040292;1095;;;;
2079;4;8.784899068;1096;;;;
2079;5;11.53705664;1097;;;;
2079;6;15.1372022;1098;;;;
2079;7;18.11917716;1099;;;;
2079;8;19.3371783;1100;;;;
2079;9;18.55407746;1101;;;;
2079;10;16.17507094;1102;;;;
2079;11;13.0860945;1103;;;;
2079;12;10.21133242;1104;;;;
2080;1;8.059624626;1105;;;;
2080;2;7.292532228;1106;;;;
2080;3;7.368673337;1107;;;;
2080;4;8.770686403;1108;;;;
2080;5;11.68228338;1109;;;;
2080;6;15.59401689;1110;;;;
2080;7;18.65105982;1111;;;;
2080;8;19.46495069;1112;;;;
2080;9;18.55657818;1113;;;;
2080;10;16.38143903;1114;;;;
2080;11;13.2576178;1115;;;;
2080;12;10.28804142;1116;;;;
2081;1;8.161687172;1117;;;;
2081;2;7.043724219;1118;;;;
2081;3;7.090177864;1119;;;;
2081;4;8.836591051;1120;;;;
2081;5;11.63234976;1121;;;;
2081;6;15.39599865;1122;;;;
2081;7;18.44517384;1123;;;;
2081;8;19.68571647;1124;;;;
2081;9;18.61168283;1125;;;;
2081;10;16.14393981;1126;;;;
2081;11;13.2607824;1127;;;;
2081;12;10.31609197;1128;;;;
2082;1;8.364046491;1129;;;;
2082;2;7.523083089;1130;;;;
2082;3;7.572013819;1131;;;;
2082;4;8.810538575;1132;;;;
2082;5;11.68830459;1133;;;;
2082;6;15.48976172;1134;;;;
2082;7;18.42435794;1135;;;;
2082;8;19.74649813;1136;;;;
2082;9;18.80174747;1137;;;;
2082;10;16.53135126;1138;;;;
2082;11;13.4974752;1139;;;;
2082;12;10.15820167;1140;;;;
2083;1;8.317275589;1141;;;;
2083;2;7.102780706;1142;;;;
2083;3;7.282357702;1143;;;;
2083;4;8.863941292;1144;;;;
2083;5;11.64966278;1145;;;;
2083;6;15.13020751;1146;;;;
2083;7;18.32441107;1147;;;;
2083;8;19.54311909;1148;;;;
2083;9;18.56970745;1149;;;;
2083;10;16.23809455;1150;;;;
2083;11;13.13694277;1151;;;;
2083;12;10.40155308;1152;;;;
2084;1;8.12955612;1153;;;;
2084;2;7.280013012;1154;;;;
2084;3;7.529722061;1155;;;;
2084;4;8.848493282;1156;;;;
2084;5;11.92973241;1157;;;;
2084;6;15.69587798;1158;;;;
2084;7;18.5185573;1159;;;;
2084;8;19.88817326;1160;;;;
2084;9;19.02952433;1161;;;;
2084;10;16.64711364;1162;;;;
2084;11;13.18543196;1163;;;;
2084;12;10.10757864;1164;;;;
2085;1;8.384164873;1165;;;;
2085;2;7.2015245;1166;;;;
2085;3;7.497535726;1167;;;;
2085;4;9.071379403;1168;;;;
2085;5;11.76330774;1169;;;;
2085;6;15.71485668;1170;;;;
2085;7;18.78675686;1171;;;;
2085;8;20.02696088;1172;;;;
2085;9;18.94536835;1173;;;;
2085;10;16.43033471;1174;;;;
2085;11;13.23380315;1175;;;;
2085;12;10.42647318;1176;;;;
2086;1;8.409531035;1177;;;;
2086;2;7.538133966;1178;;;;
2086;3;7.605958449;1179;;;;
2086;4;8.944607448;1180;;;;
2086;5;11.93330611;1181;;;;
2086;6;15.58008272;1182;;;;
2086;7;18.81341997;1183;;;;
2086;8;19.85211335;1184;;;;
2086;9;18.91718532;1185;;;;
2086;10;16.52762683;1186;;;;
2086;11;13.35330422;1187;;;;
2086;12;10.57295349;1188;;;;
2087;1;8.772406132;1189;;;;
2087;2;7.603909692;1190;;;;
2087;3;7.567448769;1191;;;;
2087;4;9.213596184;1192;;;;
2087;5;12.22828626;1193;;;;
2087;6;15.9654608;1194;;;;
2087;7;19.07853597;1195;;;;
2087;8;20.16597212;1196;;;;
2087;9;18.92540111;1197;;;;
2087;10;16.68737511;1198;;;;
2087;11;13.59544534;1199;;;;
2087;12;10.71004231;1200;;;;
2088;1;8.929345515;1201;;;;
2088;2;7.855940503;1202;;;;
2088;3;7.741229066;1203;;;;
2088;4;9.214605115;1204;;;;
2088;5;11.95044834;1205;;;;
2088;6;15.93939415;1206;;;;
2088;7;18.77583929;1207;;;;
2088;8;19.8953196;1208;;;;
2088;9;18.80365486;1209;;;;
2088;10;16.49597483;1210;;;;
2088;11;13.3737521;1211;;;;
2088;12;10.35638273;1212;;;;
2089;1;8.387831324;1213;;;;
2089;2;7.231699673;1214;;;;
2089;3;7.210132783;1215;;;;
2089;4;8.693327471;1216;;;;
2089;5;11.54195275;1217;;;;
2089;6;15.37560463;1218;;;;
2089;7;18.65847163;1219;;;;
2089;8;19.92835497;1220;;;;
2089;9;18.91772052;1221;;;;
2089;10;16.38841954;1222;;;;
2089;11;13.25286941;1223;;;;
2089;12;10.52733752;1224;;;;
2090;1;8.647603896;1225;;;;
2090;2;7.626355002;1226;;;;
2090;3;7.785412683;1227;;;;
2090;4;9.403461878;1228;;;;
2090;5;12.18619889;1229;;;;
2090;6;15.72974684;1230;;;;
2090;7;18.71770585;1231;;;;
2090;8;19.70553316;1232;;;;
2090;9;18.76601801;1233;;;;
2090;10;16.27550352;1234;;;;
2090;11;13.39300249;1235;;;;
2090;12;10.41766907;1236;;;;
2091;1;8.40353826;1237;;;;
2091;2;7.474767525;1238;;;;
2091;3;7.379690881;1239;;;;
2091;4;8.936354391;1240;;;;
2091;5;12.13664491;1241;;;;
2091;6;15.87613429;1242;;;;
2091;7;18.98510442;1243;;;;
2091;8;20.19787161;1244;;;;
2091;9;19.05657056;1245;;;;
2091;10;16.37888397;1246;;;;
2091;11;13.43287046;1247;;;;
2091;12;10.55781397;1248;;;;
2092;1;8.62183519;1249;;;;
2092;2;7.464629001;1250;;;;
2092;3;7.617894021;1251;;;;
2092;4;9.145106103;1252;;;;
2092;5;12.07134228;1253;;;;
2092;6;15.62098179;1254;;;;
2092;7;19.00139723;1255;;;;
2092;8;19.8172842;1256;;;;
2092;9;18.75966662;1257;;;;
2092;10;16.43438359;1258;;;;
2092;11;13.37315925;1259;;;;
2092;12;10.5986152;1260;;;;
2093;1;8.5353727;1261;;;;
2093;2;7.517629102;1262;;;;
2093;3;7.648194801;1263;;;;
2093;4;9.265672439;1264;;;;
2093;5;12.1624988;1265;;;;
2093;6;15.51979222;1266;;;;
2093;7;18.40903055;1267;;;;
2093;8;19.6688028;1268;;;;
2093;9;18.76086259;1269;;;;
2093;10;16.27054258;1270;;;;
2093;11;13.10087412;1271;;;;
2093;12;10.43707101;1272;;;;
2094;1;8.40057293;1273;;;;
2094;2;7.383763863;1274;;;;
2094;3;7.313175853;1275;;;;
2094;4;9.018210376;1276;;;;
2094;5;11.87760334;1277;;;;
2094;6;15.42613904;1278;;;;
2094;7;18.65663159;1279;;;;
2094;8;20.11032466;1280;;;;
2094;9;19.1336374;1281;;;;
2094;10;16.43973898;1282;;;;
2094;11;13.1373157;1283;;;;
2094;12;10.23982476;1284;;;;
2095;1;8.307921579;1285;;;;
2095;2;7.313571807;1286;;;;
2095;3;7.364994961;1287;;;;
2095;4;9.284839627;1288;;;;
2095;5;11.91677106;1289;;;;
2095;6;15.82687899;1290;;;;
2095;7;18.98366608;1291;;;;
2095;8;20.16105821;1292;;;;
2095;9;19.04503453;1293;;;;
2095;10;16.50483631;1294;;;;
2095;11;13.25181371;1295;;;;
2095;12;10.41769397;1296;;;;
2096;1;8.729642296;1297;;;;
2096;2;7.709598249;1298;;;;
2096;3;7.470119298;1299;;;;
2096;4;8.738617362;1300;;;;
2096;5;11.67056415;1301;;;;
2096;6;15.22274026;1302;;;;
2096;7;18.45230582;1303;;;;
2096;8;19.92845896;1304;;;;
2096;9;19.15129033;1305;;;;
2096;10;16.54336595;1306;;;;
2096;11;13.21814957;1307;;;;
2096;12;10.29211064;1308;;;;
2097;1;8.439712305;1309;;;;
2097;2;7.349763837;1310;;;;
2097;3;7.353685567;1311;;;;
2097;4;9.025399121;1312;;;;
2097;5;12.00163243;1313;;;;
2097;6;15.68671193;1314;;;;
2097;7;18.62430818;1315;;;;
2097;8;19.84693529;1316;;;;
2097;9;18.86576838;1317;;;;
2097;10;16.32074471;1318;;;;
2097;11;13.31112403;1319;;;;
2097;12;10.31436182;1320;;;;
2098;1;8.234292825;1321;;;;
2098;2;7.442234688;1322;;;;
2098;3;7.476517031;1323;;;;
2098;4;9.04113377;1324;;;;
2098;5;12.10095299;1325;;;;
2098;6;15.77132157;1326;;;;
2098;7;18.76114461;1327;;;;
2098;8;20.00521457;1328;;;;
2098;9;18.8578164;1329;;;;
2098;10;16.39041005;1330;;;;
2098;11;13.60925295;1331;;;;
2098;12;10.68975264;1332;;;;
2099;1;8.676841868;1333;;;;
2099;2;7.530807785;1334;;;;
2099;3;7.467135882;1335;;;;
2099;4;8.938758435;1336;;;;
2099;5;11.78762105;1337;;;;
2099;6;15.70301366;1338;;;;
2099;7;18.95067316;1339;;;;
2099;8;19.91469958;1340;;;;
2099;9;18.96990939;1341;;;;
2099;10;16.58672317;1342;;;;
2099;11;13.30648094;1343;;;;
2099;12;10.46522804;1344;;;;
2100;1;8.449637522;1345;;;;
2100;2;7.50904905;1346;;;;
2100;3;7.599035223;1347;;;;
2100;4;9.228055939;1348;;;;
2100;5;12.07538111;1349;;;;
2100;6;15.74052011;1350;;;;
2100;7;18.9697687;1351;;;;
2100;8;20.03905226;1352;;;;
2100;9;19.03349046;1353;;;;
2100;10;16.48963649;1354;;;;
2100;11;13.47997479;1355;;;;
2100;12;10.63214161;1356;;;;
