Year,Month,SST_month,Rownum,SST_ma1y,SST_ma4m
2022,6,14.88147278,414,12.61258233,16.02370588
2022,7,17.73615172,415,12.65438182,17.74577323
2022,8,19.70568039,416,12.66166208,17.91632753
2022,9,18.65978801,417,12.62630394,16.81793286
2022,10,15.56368999,418,12.62888928,14.24695217
2022,11,13.34257303,419,12.59350062,11.58846426
2022,12,9.421757655,420,12.58106683,9.417503317
2023,1,8.025836381,421,12.53100939,7.794002462
2023,2,6.879846204,422,12.38629511,7.616009795
2023,3,6.84856961,423,12.37750486,8.44626438
2023,4,8.709786987,424,12.41953577,10.40936964
2023,5,11.34685472,425,12.32934446,12.98109284
2023,6,14.73226726,426,12.3052117,15.29592338
2023,7,17.13546241,427,NA,17.09778595
2023,8,17.96910912,428,NA,17.43173436
2023,9,18.55430501,429,NA,16.21293808
2023,10,16.06806089,430,NA,14.00370194
2023,11,12.2602773,431,NA,NA
2023,12,9.132164548,432,NA,NA
2024,1,7.558265772,433,,
2024,2,6.572245884,434,,
2024,3,6.585534512,435,,
2024,4,8.361575747,436,,
2024,5,11.13401004,437,,
2024,6,14.82845828,438,,
2024,7,17.41811242,439,,
2024,8,18.407727,440,,
2024,9,17.3406922,441,,
2024,10,14.91492654,442,,
2024,11,11.9296668,443,,
2024,12,9.318526347,444,,
2025,1,7.832916781,445,,
2025,2,6.835463281,446,,
2025,3,7.194467262,447,,
2025,4,8.85278137,448,,
2025,5,11.489428,449,,
2025,6,14.77555292,450,,
2025,7,17.72865456,451,,
2025,8,18.99004419,452,,
2025,9,18.0957299,453,,
2025,10,15.57870832,454,,
2025,11,12.65280329,455,,
2025,12,9.801212956,456,,
2026,1,8.169704292,457,,
2026,2,7.018253105,458,,
2026,3,6.933627483,459,,
2026,4,8.259679771,460,,
2026,5,10.91722926,461,,
2026,6,14.70723688,462,,
2026,7,17.59756973,463,,
2026,8,18.52624039,464,,
2026,9,17.62127385,465,,
2026,10,15.32878931,466,,
2026,11,12.29252667,467,,
2026,12,9.615241327,468,,
2027,1,7.605451818,469,,
2027,2,6.535259658,470,,
2027,3,6.620531652,471,,
2027,4,8.220065317,472,,
2027,5,10.95762367,473,,
2027,6,14.48821873,474,,
2027,7,17.33300584,475,,
2027,8,18.79596018,476,,
2027,9,17.80551463,477,,
2027,10,15.16757865,478,,
2027,11,12.15736285,479,,
2027,12,9.610890876,480,,
2028,1,7.759424127,481,,
2028,2,6.932754036,482,,
2028,3,7.139326296,483,,
2028,4,8.41344889,484,,
2028,5,11.47179646,485,,
2028,6,14.50839134,486,,
2028,7,17.33311069,487,,
2028,8,18.72685056,488,,
2028,9,17.72207717,489,,
2028,10,15.32201284,490,,
2028,11,12.40092911,491,,
2028,12,9.700680053,492,,
2029,1,7.580743765,493,,
2029,2,6.53469636,494,,
2029,3,6.475262134,495,,
2029,4,8.131082228,496,,
2029,5,11.14058597,497,,
2029,6,14.74398807,498,,
2029,7,17.81865916,499,,
2029,8,18.76158856,500,,
2029,9,17.74330091,501,,
2029,10,15.32117754,502,,
2029,11,12.27940255,503,,
2029,12,9.502477449,504,,
2030,1,7.311238829,505,,
2030,2,6.436405574,506,,
2030,3,6.674806182,507,,
2030,4,8.117718239,508,,
2030,5,10.73198646,509,,
