Year,Month,scenario,variable
2059,6,SSP3-7.0,33.04578183
2059,7,SSP3-7.0,33.00874047
2059,8,SSP3-7.0,33.04142083
2059,9,SSP3-7.0,33.118726
2059,10,SSP3-7.0,33.19404245
2059,11,SSP3-7.0,33.27130422
2059,12,SSP3-7.0,33.40197294
2060,1,SSP3-7.0,33.48764309
2060,2,SSP3-7.0,33.46803914
2060,3,SSP3-7.0,33.407345
2060,4,SSP3-7.0,33.29984757
2060,5,SSP3-7.0,33.18550473
2060,6,SSP3-7.0,33.07002932
2060,7,SSP3-7.0,33.06963816
2060,8,SSP3-7.0,33.09702933
2060,9,SSP3-7.0,33.14803248
2060,10,SSP3-7.0,33.23213947
2060,11,SSP3-7.0,33.31076205
2060,12,SSP3-7.0,33.3928767
2061,1,SSP3-7.0,33.42061916
2061,2,SSP3-7.0,33.38955785
2061,3,SSP3-7.0,33.35638916
2061,4,SSP3-7.0,33.31695471
2061,5,SSP3-7.0,33.21645901
2061,6,SSP3-7.0,33.10455744
2061,7,SSP3-7.0,33.10908726
2061,8,SSP3-7.0,33.10344763
2061,9,SSP3-7.0,33.15776399
2061,10,SSP3-7.0,33.21643724
2061,11,SSP3-7.0,33.33277321
2061,12,SSP3-7.0,33.46458791
2062,1,SSP3-7.0,33.50951309
2062,2,SSP3-7.0,33.45512809
2062,3,SSP3-7.0,33.36328225
2062,4,SSP3-7.0,33.28130466
2062,5,SSP3-7.0,33.14558205
2062,6,SSP3-7.0,33.05785806
2062,7,SSP3-7.0,33.01359214
2062,8,SSP3-7.0,33.0538981
2062,9,SSP3-7.0,33.10680048
2062,10,SSP3-7.0,33.20236123
2062,11,SSP3-7.0,33.28111995
2062,12,SSP3-7.0,33.38799582
2063,1,SSP3-7.0,33.46511779
2063,2,SSP3-7.0,33.45348689
2063,3,SSP3-7.0,33.38921391
2063,4,SSP3-7.0,33.26947096
2063,5,SSP3-7.0,33.16276765
2063,6,SSP3-7.0,33.05361128
2063,7,SSP3-7.0,33.02907166
2063,8,SSP3-7.0,33.08563429
2063,9,SSP3-7.0,33.16871623
2063,10,SSP3-7.0,33.21527358
2063,11,SSP3-7.0,33.3037325
2063,12,SSP3-7.0,33.4032899
2064,1,SSP3-7.0,33.42432968
2064,2,SSP3-7.0,33.37505713
2064,3,SSP3-7.0,33.26067475
2064,4,SSP3-7.0,33.15971364
2064,5,SSP3-7.0,33.03403046
2064,6,SSP3-7.0,32.95662311
2064,7,SSP3-7.0,32.93392239
2064,8,SSP3-7.0,32.93679189
2064,9,SSP3-7.0,33.02805421
2064,10,SSP3-7.0,33.06616226
2064,11,SSP3-7.0,33.15425429
2064,12,SSP3-7.0,33.22457613
2065,1,SSP3-7.0,33.27127581
2065,2,SSP3-7.0,33.2825586
2065,3,SSP3-7.0,33.21283342
2065,4,SSP3-7.0,33.10475526
2065,5,SSP3-7.0,32.96207102
2065,6,SSP3-7.0,32.85126786
2065,7,SSP3-7.0,32.80017581
2065,8,SSP3-7.0,32.82383974
2065,9,SSP3-7.0,32.83558529
2065,10,SSP3-7.0,32.95190097
2065,11,SSP3-7.0,33.02199738
2065,12,SSP3-7.0,33.15878989
2066,1,SSP3-7.0,33.19715683
2066,2,SSP3-7.0,33.1681418
2066,3,SSP3-7.0,33.10551605
2066,4,SSP3-7.0,33.04322291
2066,5,SSP3-7.0,32.96998948
2066,6,SSP3-7.0,32.86379878
2066,7,SSP3-7.0,32.85337741
2066,8,SSP3-7.0,32.89687422
2066,9,SSP3-7.0,32.93136225
2066,10,SSP3-7.0,32.98552642
2066,11,SSP3-7.0,33.07392557
2066,12,SSP3-7.0,33.21732451
2067,1,SSP3-7.0,33.28314764
2067,2,SSP3-7.0,33.25447146
2067,3,SSP3-7.0,33.19582807
2067,4,SSP3-7.0,33.07898516
2067,5,SSP3-7.0,33.00669134
2067,6,SSP3-7.0,32.87688586
2067,7,SSP3-7.0,32.83089378
2067,8,SSP3-7.0,32.87267942
2067,9,SSP3-7.0,32.91786219
2067,10,SSP3-7.0,32.98517443
2067,11,SSP3-7.0,33.08452688
2067,12,SSP3-7.0,33.18422353
2068,1,SSP3-7.0,33.24129331
2068,2,SSP3-7.0,33.25019208
2068,3,SSP3-7.0,33.21578064
2068,4,SSP3-7.0,33.14691568
2068,5,SSP3-7.0,33.01917824
2068,6,SSP3-7.0,32.93286866
2068,7,SSP3-7.0,32.89532232
2068,8,SSP3-7.0,32.92074135
2068,9,SSP3-7.0,32.96089739
2068,10,SSP3-7.0,33.03863286
2068,11,SSP3-7.0,33.08920007
2068,12,SSP3-7.0,33.14863656
2069,1,SSP3-7.0,33.24515495
2069,2,SSP3-7.0,33.17443646
2069,3,SSP3-7.0,33.03999846
2069,4,SSP3-7.0,32.93541268
2069,5,SSP3-7.0,32.84296026
2069,6,SSP3-7.0,32.77276322
2069,7,SSP3-7.0,32.73053587
2069,8,SSP3-7.0,32.73047443
2069,9,SSP3-7.0,32.80622615
2069,10,SSP3-7.0,32.91178928
2069,11,SSP3-7.0,33.02746759
2069,12,SSP3-7.0,33.16046374
2070,1,SSP3-7.0,33.22675313
2070,2,SSP3-7.0,33.18644374
2070,3,SSP3-7.0,33.12167485
2070,4,SSP3-7.0,33.02467423
2070,5,SSP3-7.0,32.90551708
2070,6,SSP3-7.0,32.77518417
2070,7,SSP3-7.0,32.73163355
2070,8,SSP3-7.0,32.70560482
2070,9,SSP3-7.0,32.73777269
2070,10,SSP3-7.0,32.84636287
2070,11,SSP3-7.0,32.96852447
2070,12,SSP3-7.0,33.07207125
2071,1,SSP3-7.0,33.12290133
2071,2,SSP3-7.0,33.1055715
2071,3,SSP3-7.0,33.02656156
2071,4,SSP3-7.0,32.93812033
2071,5,SSP3-7.0,32.87891974
2071,6,SSP3-7.0,32.83722558
2071,7,SSP3-7.0,32.7935858
2071,8,SSP3-7.0,32.80136343
2071,9,SSP3-7.0,32.8262839
2071,10,SSP3-7.0,32.9579987
2071,11,SSP3-7.0,33.06580326
2071,12,SSP3-7.0,33.18922235
2072,1,SSP3-7.0,33.22905432
2072,2,SSP3-7.0,33.2293326
2072,3,SSP3-7.0,33.14002051
2072,4,SSP3-7.0,33.01998748
2072,5,SSP3-7.0,32.8617184
2072,6,SSP3-7.0,32.71533463
2072,7,SSP3-7.0,32.63575297
2072,8,SSP3-7.0,32.59866493
2072,9,SSP3-7.0,32.64095478
2072,10,SSP3-7.0,32.7447691
2072,11,SSP3-7.0,32.83986186
2072,12,SSP3-7.0,32.96303613
2073,1,SSP3-7.0,33.05548848
2073,2,SSP3-7.0,33.08705365
2073,3,SSP3-7.0,33.03787817
2073,4,SSP3-7.0,32.95342568
2073,5,SSP3-7.0,32.91674337
2073,6,SSP3-7.0,32.84968569
2073,7,SSP3-7.0,32.83305812
2073,8,SSP3-7.0,32.86992719
2073,9,SSP3-7.0,32.9171914
2073,10,SSP3-7.0,32.985236
2073,11,SSP3-7.0,33.05539036
2073,12,SSP3-7.0,33.14838063
2074,1,SSP3-7.0,33.2488272
2074,2,SSP3-7.0,33.26490933
2074,3,SSP3-7.0,33.17850253
2074,4,SSP3-7.0,33.07133842
2074,5,SSP3-7.0,32.94108355
2074,6,SSP3-7.0,32.81336161
2074,7,SSP3-7.0,32.72926108
2074,8,SSP3-7.0,32.70743961
2074,9,SSP3-7.0,32.77169419
2074,10,SSP3-7.0,32.871202
2074,11,SSP3-7.0,32.972859
2074,12,SSP3-7.0,33.11700199
2075,1,SSP3-7.0,33.21115418
2075,2,SSP3-7.0,33.22235035
2075,3,SSP3-7.0,33.11845294
2075,4,SSP3-7.0,33.00962189
2075,5,SSP3-7.0,32.84393553
2075,6,SSP3-7.0,32.77605049
2075,7,SSP3-7.0,32.74932851
2075,8,SSP3-7.0,32.74614174
2075,9,SSP3-7.0,32.7681758
2075,10,SSP3-7.0,32.86866995
2075,11,SSP3-7.0,32.94100456
2075,12,SSP3-7.0,33.07263021
2076,1,SSP3-7.0,33.16734741
2076,2,SSP3-7.0,33.18406373
2076,3,SSP3-7.0,33.11246655
2076,4,SSP3-7.0,32.99863124
2076,5,SSP3-7.0,32.91930523
2076,6,SSP3-7.0,32.80220764
2076,7,SSP3-7.0,32.71825034
2076,8,SSP3-7.0,32.71737269
2076,9,SSP3-7.0,32.76007465
2076,10,SSP3-7.0,32.86937864
2076,11,SSP3-7.0,32.95253433
2076,12,SSP3-7.0,33.0445494
2077,1,SSP3-7.0,33.10934371
2077,2,SSP3-7.0,33.05235139
2077,3,SSP3-7.0,32.99398922
2077,4,SSP3-7.0,32.91473971
2077,5,SSP3-7.0,32.80311045
2077,6,SSP3-7.0,32.73721801
2077,7,SSP3-7.0,32.69959277
2077,8,SSP3-7.0,32.68311327
2077,9,SSP3-7.0,32.76087362
2077,10,SSP3-7.0,32.82134501
2077,11,SSP3-7.0,32.86967608
2077,12,SSP3-7.0,32.91571714
2078,1,SSP3-7.0,33.00174016
2078,2,SSP3-7.0,33.07746963
2078,3,SSP3-7.0,33.02697061
2078,4,SSP3-7.0,32.95310978
2078,5,SSP3-7.0,32.84127892
2078,6,SSP3-7.0,32.77866274
2078,7,SSP3-7.0,32.70505852
2078,8,SSP3-7.0,32.67371946
2078,9,SSP3-7.0,32.68119974
2078,10,SSP3-7.0,32.84475274
2078,11,SSP3-7.0,32.95522153
2078,12,SSP3-7.0,33.06777092
2079,1,SSP3-7.0,33.20299748
2079,2,SSP3-7.0,33.20158112
2079,3,SSP3-7.0,33.14788008
2079,4,SSP3-7.0,33.06350092
2079,5,SSP3-7.0,32.96989251
2079,6,SSP3-7.0,32.87558068
2079,7,SSP3-7.0,32.82514825
2079,8,SSP3-7.0,32.82877529
2079,9,SSP3-7.0,32.82827057
2079,10,SSP3-7.0,32.88323053
2079,11,SSP3-7.0,33.05381614
2079,12,SSP3-7.0,33.1283525
2080,1,SSP3-7.0,33.18195691
2080,2,SSP3-7.0,33.15806708
2080,3,SSP3-7.0,33.07294908
2080,4,SSP3-7.0,32.95423302
2080,5,SSP3-7.0,32.78468232
2080,6,SSP3-7.0,32.68183075
2080,7,SSP3-7.0,32.62242745
2080,8,SSP3-7.0,32.63017062
2080,9,SSP3-7.0,32.68816091
2080,10,SSP3-7.0,32.772315
2080,11,SSP3-7.0,32.94792139
2080,12,SSP3-7.0,33.05770009
2081,1,SSP3-7.0,33.08133713
2081,2,SSP3-7.0,33.06401007
2081,3,SSP3-7.0,32.99244151
2081,4,SSP3-7.0,32.84714903
2081,5,SSP3-7.0,32.73148303
2081,6,SSP3-7.0,32.6202084
2081,7,SSP3-7.0,32.52075972
2081,8,SSP3-7.0,32.49704304
2081,9,SSP3-7.0,32.6599973
2081,10,SSP3-7.0,32.73443602
2081,11,SSP3-7.0,32.82311056
2081,12,SSP3-7.0,32.96512143
2082,1,SSP3-7.0,33.04083016
2082,2,SSP3-7.0,33.03067648
2082,3,SSP3-7.0,32.97273507
2082,4,SSP3-7.0,32.87592372
2082,5,SSP3-7.0,32.75484106
2082,6,SSP3-7.0,32.64444381
2082,7,SSP3-7.0,32.60089919
2082,8,SSP3-7.0,32.62804188
2082,9,SSP3-7.0,32.63132777
2082,10,SSP3-7.0,32.72919966
2082,11,SSP3-7.0,32.85477737
2082,12,SSP3-7.0,32.93400034
2083,1,SSP3-7.0,32.96704847
2083,2,SSP3-7.0,32.94019098
2083,3,SSP3-7.0,32.86020904
2083,4,SSP3-7.0,32.76641397
2083,5,SSP3-7.0,32.6596245
2083,6,SSP3-7.0,32.59065905
2083,7,SSP3-7.0,32.53072158
2083,8,SSP3-7.0,32.49184998
2083,9,SSP3-7.0,32.54475588
2083,10,SSP3-7.0,32.64660814
2083,11,SSP3-7.0,32.7601076
2083,12,SSP3-7.0,32.8603175
2084,1,SSP3-7.0,32.91342126
2084,2,SSP3-7.0,32.88243613
2084,3,SSP3-7.0,32.79151496
2084,4,SSP3-7.0,32.70412311
2084,5,SSP3-7.0,32.59575836
2084,6,SSP3-7.0,32.49312482
2084,7,SSP3-7.0,32.47633294
2084,8,SSP3-7.0,32.47252418
2084,9,SSP3-7.0,32.53121769
2084,10,SSP3-7.0,32.61707933
2084,11,SSP3-7.0,32.76531276
2084,12,SSP3-7.0,32.87311111
2085,1,SSP3-7.0,32.85261977
2085,2,SSP3-7.0,32.8210621
2085,3,SSP3-7.0,32.74233066
2085,4,SSP3-7.0,32.64400919
2085,5,SSP3-7.0,32.53001344
2085,6,SSP3-7.0,32.45888624
2085,7,SSP3-7.0,32.39219223
2085,8,SSP3-7.0,32.35374826
2085,9,SSP3-7.0,32.36307263
2085,10,SSP3-7.0,32.44618573
2085,11,SSP3-7.0,32.63793633
2085,12,SSP3-7.0,32.81940963
2086,1,SSP3-7.0,32.93406356
2086,2,SSP3-7.0,32.93192847
2086,3,SSP3-7.0,32.88043291
2086,4,SSP3-7.0,32.78013551
2086,5,SSP3-7.0,32.66522772
2086,6,SSP3-7.0,32.55713422
2086,7,SSP3-7.0,32.54484834
2086,8,SSP3-7.0,32.53624093
2086,9,SSP3-7.0,32.56125466
2086,10,SSP3-7.0,32.71665519
2086,11,SSP3-7.0,32.80385771
2086,12,SSP3-7.0,32.96876645
2087,1,SSP3-7.0,33.01693407
2087,2,SSP3-7.0,32.96020549
2087,3,SSP3-7.0,32.90227694
2087,4,SSP3-7.0,32.78905471
2087,5,SSP3-7.0,32.68335822
2087,6,SSP3-7.0,32.56089857
2087,7,SSP3-7.0,32.54556027
2087,8,SSP3-7.0,32.5399455
2087,9,SSP3-7.0,32.52629143
2087,10,SSP3-7.0,32.5562396
2087,11,SSP3-7.0,32.67232272
2087,12,SSP3-7.0,32.74480137
2088,1,SSP3-7.0,32.78486008
2088,2,SSP3-7.0,32.77898015
2088,3,SSP3-7.0,32.74786968
2088,4,SSP3-7.0,32.66572394
2088,5,SSP3-7.0,32.57325078
2088,6,SSP3-7.0,32.48467208
2088,7,SSP3-7.0,32.43852936
2088,8,SSP3-7.0,32.41290027
2088,9,SSP3-7.0,32.40374401
2088,10,SSP3-7.0,32.48322449
2088,11,SSP3-7.0,32.70209686
2088,12,SSP3-7.0,32.8651563
2089,1,SSP3-7.0,32.91262278
2089,2,SSP3-7.0,32.8935374
2089,3,SSP3-7.0,32.88799488
2089,4,SSP3-7.0,32.81571828
2089,5,SSP3-7.0,32.6943627
2089,6,SSP3-7.0,32.55752511
2089,7,SSP3-7.0,32.55352934
2089,8,SSP3-7.0,32.60690601
2089,9,SSP3-7.0,32.63826082
2089,10,SSP3-7.0,32.69400788
2089,11,SSP3-7.0,32.76569708
2089,12,SSP3-7.0,32.85666534
2090,1,SSP3-7.0,32.9149681
2090,2,SSP3-7.0,32.91348941
2090,3,SSP3-7.0,32.87739858
2090,4,SSP3-7.0,32.76672902
2090,5,SSP3-7.0,32.63055256
2090,6,SSP3-7.0,32.48644979
2090,7,SSP3-7.0,32.4469235
2090,8,SSP3-7.0,32.4304783
2090,9,SSP3-7.0,32.4599669
2090,10,SSP3-7.0,32.57202172
2090,11,SSP3-7.0,32.68196859
2090,12,SSP3-7.0,32.80474621
2091,1,SSP3-7.0,32.8650417
2091,2,SSP3-7.0,32.86616772
2091,3,SSP3-7.0,32.80360052
2091,4,SSP3-7.0,32.69881552
2091,5,SSP3-7.0,32.5821395
2091,6,SSP3-7.0,32.44389747
2091,7,SSP3-7.0,32.41224847
2091,8,SSP3-7.0,32.3925812
2091,9,SSP3-7.0,32.42103359
2091,10,SSP3-7.0,32.45743243
2091,11,SSP3-7.0,32.60189364
2091,12,SSP3-7.0,32.70945578
2092,1,SSP3-7.0,32.74975183
2092,2,SSP3-7.0,32.74496495
2092,3,SSP3-7.0,32.69208354
2092,4,SSP3-7.0,32.60689218
2092,5,SSP3-7.0,32.48119551
2092,6,SSP3-7.0,32.37664346
2092,7,SSP3-7.0,32.34385845
2092,8,SSP3-7.0,32.35943101
2092,9,SSP3-7.0,32.42235274
2092,10,SSP3-7.0,32.48351342
2092,11,SSP3-7.0,32.59845301
2092,12,SSP3-7.0,32.70352392
2093,1,SSP3-7.0,32.77350004
2093,2,SSP3-7.0,32.78633536
2093,3,SSP3-7.0,32.67690138
2093,4,SSP3-7.0,32.5501681
2093,5,SSP3-7.0,32.41851548
2093,6,SSP3-7.0,32.34201002
2093,7,SSP3-7.0,32.30641854
2093,8,SSP3-7.0,32.34526442
2093,9,SSP3-7.0,32.39966351
2093,10,SSP3-7.0,32.50823998
2093,11,SSP3-7.0,32.58216745
2093,12,SSP3-7.0,32.76721017
2094,1,SSP3-7.0,32.87297734
2094,2,SSP3-7.0,32.88011529
2094,3,SSP3-7.0,32.80310011
2094,4,SSP3-7.0,32.67673954
2094,5,SSP3-7.0,32.59746856
2094,6,SSP3-7.0,32.46649376
2094,7,SSP3-7.0,32.37098444
2094,8,SSP3-7.0,32.35729433
2094,9,SSP3-7.0,32.42191679
2094,10,SSP3-7.0,32.51837415
2094,11,SSP3-7.0,32.63266151
2094,12,SSP3-7.0,32.76977863
2095,1,SSP3-7.0,32.83475555
2095,2,SSP3-7.0,32.78557341
2095,3,SSP3-7.0,32.71187998
2095,4,SSP3-7.0,32.58569333
2095,5,SSP3-7.0,32.45570013
2095,6,SSP3-7.0,32.3341862
2095,7,SSP3-7.0,32.23707645
2095,8,SSP3-7.0,32.17159486
2095,9,SSP3-7.0,32.20852415
2095,10,SSP3-7.0,32.34552907
2095,11,SSP3-7.0,32.51239831
2095,12,SSP3-7.0,32.65620598
2096,1,SSP3-7.0,32.72362542
2096,2,SSP3-7.0,32.70532868
2096,3,SSP3-7.0,32.73662394
2096,4,SSP3-7.0,32.63321382
2096,5,SSP3-7.0,32.47945955
2096,6,SSP3-7.0,32.38368605
2096,7,SSP3-7.0,32.34663042
2096,8,SSP3-7.0,32.32497413
2096,9,SSP3-7.0,32.3972954
2096,10,SSP3-7.0,32.48851006
2096,11,SSP3-7.0,32.62906832
2096,12,SSP3-7.0,32.80435561
2097,1,SSP3-7.0,32.84277625
2097,2,SSP3-7.0,32.79808185
2097,3,SSP3-7.0,32.72919733
2097,4,SSP3-7.0,32.61691871
2097,5,SSP3-7.0,32.45855116
2097,6,SSP3-7.0,32.33833424
2097,7,SSP3-7.0,32.26349455
2097,8,SSP3-7.0,32.26294265
2097,9,SSP3-7.0,32.2691254
2097,10,SSP3-7.0,32.34213933
2097,11,SSP3-7.0,32.49266798
2097,12,SSP3-7.0,32.59772301
2098,1,SSP3-7.0,32.68462497
2098,2,SSP3-7.0,32.66705562
2098,3,SSP3-7.0,32.57222101
2098,4,SSP3-7.0,32.4568363
2098,5,SSP3-7.0,32.35549555
2098,6,SSP3-7.0,32.25695213
2098,7,SSP3-7.0,32.17347921
2098,8,SSP3-7.0,32.12438872
2098,9,SSP3-7.0,32.13402164
2098,10,SSP3-7.0,32.24562797
2098,11,SSP3-7.0,32.35876963
2098,12,SSP3-7.0,32.49439129
2099,1,SSP3-7.0,32.55026264
2099,2,SSP3-7.0,32.54915266
2099,3,SSP3-7.0,32.47087163
2099,4,SSP3-7.0,32.33502203
2099,5,SSP3-7.0,32.17948296
2099,6,SSP3-7.0,32.08360321
2099,7,SSP3-7.0,32.07372096
2099,8,SSP3-7.0,32.02944804
2099,9,SSP3-7.0,32.05677475
2099,10,SSP3-7.0,32.17752516
2099,11,SSP3-7.0,32.30210684
2099,12,SSP3-7.0,32.46955298
