Year,Month,scenario,temperature
2060,11,SSP3-7.0,13.78055486
2060,12,SSP3-7.0,11.10100194
2061,1,SSP3-7.0,8.971152388
2061,2,SSP3-7.0,7.770360323
2061,3,SSP3-7.0,7.811472487
2061,4,SSP3-7.0,9.249547496
2061,5,SSP3-7.0,12.29650038
2061,6,SSP3-7.0,16.1845343
2061,7,SSP3-7.0,19.02533176
2061,8,SSP3-7.0,20.28488253
2061,9,SSP3-7.0,19.23032557
2061,10,SSP3-7.0,16.95181559
2061,11,SSP3-7.0,13.80809187
2061,12,SSP3-7.0,10.90648362
2062,1,SSP3-7.0,8.5051225
2062,2,SSP3-7.0,7.41208883
2062,3,SSP3-7.0,7.444434895
2062,4,SSP3-7.0,8.90483818
2062,5,SSP3-7.0,11.90815554
2062,6,SSP3-7.0,15.6750704
2062,7,SSP3-7.0,19.18161798
2062,8,SSP3-7.0,20.35623289
2062,9,SSP3-7.0,19.42793558
2062,10,SSP3-7.0,17.04274725
2062,11,SSP3-7.0,13.61719599
2062,12,SSP3-7.0,10.62669308
2063,1,SSP3-7.0,8.711317423
2063,2,SSP3-7.0,7.783206482
2063,3,SSP3-7.0,7.808251945
2063,4,SSP3-7.0,9.249265325
2063,5,SSP3-7.0,12.1750543
2063,6,SSP3-7.0,15.70534355
2063,7,SSP3-7.0,18.54822794
2063,8,SSP3-7.0,20.00280064
2063,9,SSP3-7.0,19.1719432
2063,10,SSP3-7.0,16.82676702
2063,11,SSP3-7.0,13.69801643
2063,12,SSP3-7.0,10.89733735
2064,1,SSP3-7.0,8.693174822
2064,2,SSP3-7.0,7.355873137
2064,3,SSP3-7.0,7.237764948
2064,4,SSP3-7.0,8.921869461
2064,5,SSP3-7.0,12.00338986
2064,6,SSP3-7.0,15.85560755
2064,7,SSP3-7.0,19.05274322
2064,8,SSP3-7.0,20.2534694
2064,9,SSP3-7.0,18.87726392
2064,10,SSP3-7.0,16.85072759
2064,11,SSP3-7.0,13.73381317
2064,12,SSP3-7.0,10.87100458
2065,1,SSP3-7.0,8.568925121
2065,2,SSP3-7.0,7.288802057
2065,3,SSP3-7.0,7.216225099
2065,4,SSP3-7.0,8.604797335
2065,5,SSP3-7.0,11.65936749
2065,6,SSP3-7.0,15.60198614
2065,7,SSP3-7.0,18.71335171
2065,8,SSP3-7.0,19.90315069
2065,9,SSP3-7.0,19.06661835
2065,10,SSP3-7.0,16.86774917
2065,11,SSP3-7.0,13.8881151
2065,12,SSP3-7.0,10.95229098
2066,1,SSP3-7.0,8.785546585
2066,2,SSP3-7.0,7.546295759
2066,3,SSP3-7.0,7.780843607
2066,4,SSP3-7.0,9.493230783
2066,5,SSP3-7.0,12.24328851
2066,6,SSP3-7.0,16.20819084
2066,7,SSP3-7.0,19.08147856
2066,8,SSP3-7.0,20.25133736
2066,9,SSP3-7.0,19.46381507
2066,10,SSP3-7.0,17.05430998
2066,11,SSP3-7.0,13.90302897
2066,12,SSP3-7.0,11.0981901
2067,1,SSP3-7.0,8.875111955
2067,2,SSP3-7.0,7.683491682
2067,3,SSP3-7.0,7.525407814
2067,4,SSP3-7.0,9.25613419
2067,5,SSP3-7.0,12.23282377
2067,6,SSP3-7.0,15.80701126
2067,7,SSP3-7.0,19.15414811
2067,8,SSP3-7.0,20.71384898
2067,9,SSP3-7.0,19.83080488
2067,10,SSP3-7.0,16.91540653
2067,11,SSP3-7.0,13.70161576
2067,12,SSP3-7.0,10.88326842
2068,1,SSP3-7.0,8.727597533
2068,2,SSP3-7.0,7.652107377
2068,3,SSP3-7.0,7.579013013
2068,4,SSP3-7.0,9.096515033
2068,5,SSP3-7.0,12.00847008
2068,6,SSP3-7.0,15.79089301
2068,7,SSP3-7.0,18.96683504
2068,8,SSP3-7.0,20.19666356
2068,9,SSP3-7.0,19.47708934
2068,10,SSP3-7.0,16.94684344
2068,11,SSP3-7.0,13.76459493
2068,12,SSP3-7.0,11.0492533
2069,1,SSP3-7.0,9.07198912
2069,2,SSP3-7.0,7.455631366
2069,3,SSP3-7.0,7.162546823
2069,4,SSP3-7.0,8.950630682
2069,5,SSP3-7.0,12.28013259
2069,6,SSP3-7.0,15.81360546
2069,7,SSP3-7.0,19.13446656
2069,8,SSP3-7.0,20.79757651
2069,9,SSP3-7.0,19.6385561
2069,10,SSP3-7.0,17.29945765
2069,11,SSP3-7.0,14.2351646
2069,12,SSP3-7.0,11.42074282
2070,1,SSP3-7.0,9.089725752
2070,2,SSP3-7.0,7.90023269
2070,3,SSP3-7.0,7.919625825
2070,4,SSP3-7.0,9.341621481
2070,5,SSP3-7.0,12.13834905
2070,6,SSP3-7.0,16.26484396
2070,7,SSP3-7.0,19.24458419
2070,8,SSP3-7.0,20.33631727
2070,9,SSP3-7.0,19.40776385
2070,10,SSP3-7.0,17.03591775
2070,11,SSP3-7.0,13.8403114
2070,12,SSP3-7.0,11.02546923
2071,1,SSP3-7.0,8.77707591
2071,2,SSP3-7.0,7.833594859
2071,3,SSP3-7.0,7.778013836
2071,4,SSP3-7.0,9.314915872
2071,5,SSP3-7.0,12.14918896
2071,6,SSP3-7.0,16.00420681
2071,7,SSP3-7.0,18.93550266
2071,8,SSP3-7.0,20.2373945
2071,9,SSP3-7.0,19.48861725
2071,10,SSP3-7.0,17.12089912
2071,11,SSP3-7.0,14.00642643
2071,12,SSP3-7.0,10.903133
2072,1,SSP3-7.0,8.681766002
2072,2,SSP3-7.0,7.802713333
2072,3,SSP3-7.0,7.677637222
2072,4,SSP3-7.0,9.107632552
2072,5,SSP3-7.0,12.35103556
2072,6,SSP3-7.0,15.76186885
2072,7,SSP3-7.0,18.9031232
2072,8,SSP3-7.0,20.52716721
2072,9,SSP3-7.0,19.70345754
2072,10,SSP3-7.0,17.41571666
2072,11,SSP3-7.0,14.20257172
2072,12,SSP3-7.0,11.08252443
2073,1,SSP3-7.0,9.05473279
2073,2,SSP3-7.0,7.969874921
2073,3,SSP3-7.0,7.815189308
2073,4,SSP3-7.0,9.621270072
2073,5,SSP3-7.0,12.56639674
2073,6,SSP3-7.0,16.02173094
2073,7,SSP3-7.0,18.94044013
2073,8,SSP3-7.0,20.37883512
2073,9,SSP3-7.0,19.70329631
2073,10,SSP3-7.0,17.59461187
2073,11,SSP3-7.0,14.35700276
2073,12,SSP3-7.0,11.18388749
2074,1,SSP3-7.0,9.06586009
2074,2,SSP3-7.0,7.959507896
2074,3,SSP3-7.0,7.735151725
2074,4,SSP3-7.0,9.22604499
2074,5,SSP3-7.0,12.40892092
2074,6,SSP3-7.0,16.11873163
2074,7,SSP3-7.0,19.2283733
2074,8,SSP3-7.0,20.52648091
2074,9,SSP3-7.0,19.67187337
2074,10,SSP3-7.0,17.35748372
2074,11,SSP3-7.0,14.35379704
2074,12,SSP3-7.0,11.13588897
2075,1,SSP3-7.0,9.358507183
2075,2,SSP3-7.0,7.873980129
2075,3,SSP3-7.0,7.645850242
2075,4,SSP3-7.0,9.223543635
2075,5,SSP3-7.0,12.30416115
2075,6,SSP3-7.0,15.60614046
2075,7,SSP3-7.0,18.93742717
2075,8,SSP3-7.0,20.5873012
2075,9,SSP3-7.0,19.98711895
2075,10,SSP3-7.0,17.52605363
2075,11,SSP3-7.0,14.07991469
2075,12,SSP3-7.0,11.3720962
2076,1,SSP3-7.0,9.183755444
2076,2,SSP3-7.0,8.359488244
2076,3,SSP3-7.0,8.197315391
2076,4,SSP3-7.0,9.460102445
2076,5,SSP3-7.0,12.55943815
2076,6,SSP3-7.0,16.6102546
2076,7,SSP3-7.0,19.73673686
2076,8,SSP3-7.0,21.16187991
2076,9,SSP3-7.0,20.0212725
2076,10,SSP3-7.0,17.34073149
2076,11,SSP3-7.0,14.20750202
2076,12,SSP3-7.0,11.33067095
2077,1,SSP3-7.0,9.115967008
2077,2,SSP3-7.0,7.86511325
2077,3,SSP3-7.0,7.652996076
2077,4,SSP3-7.0,9.403200885
2077,5,SSP3-7.0,12.47705814
2077,6,SSP3-7.0,16.03726475
2077,7,SSP3-7.0,19.16099501
2077,8,SSP3-7.0,20.67379139
2077,9,SSP3-7.0,19.57657169
2077,10,SSP3-7.0,17.53248365
2077,11,SSP3-7.0,14.36793195
2077,12,SSP3-7.0,11.12083068
2078,1,SSP3-7.0,9.023927966
2078,2,SSP3-7.0,7.993457123
2078,3,SSP3-7.0,7.998925026
2078,4,SSP3-7.0,9.717642246
2078,5,SSP3-7.0,12.93710491
2078,6,SSP3-7.0,16.51362061
2078,7,SSP3-7.0,19.94677765
2078,8,SSP3-7.0,21.22384154
2078,9,SSP3-7.0,20.1301932
2078,10,SSP3-7.0,17.61801212
2078,11,SSP3-7.0,14.34248994
2078,12,SSP3-7.0,11.16536311
2079,1,SSP3-7.0,9.305307147
2079,2,SSP3-7.0,8.105371354
2079,3,SSP3-7.0,7.9853716
2079,4,SSP3-7.0,9.494124268
2079,5,SSP3-7.0,12.75715437
2079,6,SSP3-7.0,16.47784778
2079,7,SSP3-7.0,19.53357715
2079,8,SSP3-7.0,20.66065097
2079,9,SSP3-7.0,19.74727628
2079,10,SSP3-7.0,17.64639719
2079,11,SSP3-7.0,14.38425211
2079,12,SSP3-7.0,11.38193511
2080,1,SSP3-7.0,9.343828755
2080,2,SSP3-7.0,8.049610198
2080,3,SSP3-7.0,7.739161171
2080,4,SSP3-7.0,9.505696082
2080,5,SSP3-7.0,12.81901384
2080,6,SSP3-7.0,16.42769408
2080,7,SSP3-7.0,19.71390597
2080,8,SSP3-7.0,21.07852431
2080,9,SSP3-7.0,19.98567171
2080,10,SSP3-7.0,17.56761675
2080,11,SSP3-7.0,14.47760068
2080,12,SSP3-7.0,11.20393546
2081,1,SSP3-7.0,8.939136248
2081,2,SSP3-7.0,7.797691019
2081,3,SSP3-7.0,7.819436279
2081,4,SSP3-7.0,9.299962221
2081,5,SSP3-7.0,12.29987524
2081,6,SSP3-7.0,16.01330741
2081,7,SSP3-7.0,19.31077337
2081,8,SSP3-7.0,20.6311171
2081,9,SSP3-7.0,19.8130426
2081,10,SSP3-7.0,17.64643992
2081,11,SSP3-7.0,14.49318256
2081,12,SSP3-7.0,11.3572698
2082,1,SSP3-7.0,9.230931378
2082,2,SSP3-7.0,8.008775471
2082,3,SSP3-7.0,8.104372718
2082,4,SSP3-7.0,9.548915081
2082,5,SSP3-7.0,12.5774725
2082,6,SSP3-7.0,16.76176225
2082,7,SSP3-7.0,19.91262285
2082,8,SSP3-7.0,20.8893262
2082,9,SSP3-7.0,19.92462593
2082,10,SSP3-7.0,17.42880458
2082,11,SSP3-7.0,14.39230548
2082,12,SSP3-7.0,11.16750857
2083,1,SSP3-7.0,9.132714175
2083,2,SSP3-7.0,8.281968017
2083,3,SSP3-7.0,8.467937387
2083,4,SSP3-7.0,9.8244389
2083,5,SSP3-7.0,12.95390367
2083,6,SSP3-7.0,16.28100687
2083,7,SSP3-7.0,19.50770239
2083,8,SSP3-7.0,20.97199819
2083,9,SSP3-7.0,20.34243696
2083,10,SSP3-7.0,17.82434235
2083,11,SSP3-7.0,14.51139324
2083,12,SSP3-7.0,11.45276484
2084,1,SSP3-7.0,9.369138899
2084,2,SSP3-7.0,8.162265177
2084,3,SSP3-7.0,8.094189397
2084,4,SSP3-7.0,9.400035324
2084,5,SSP3-7.0,12.29832293
2084,6,SSP3-7.0,16.180714
2084,7,SSP3-7.0,19.57607067
2084,8,SSP3-7.0,20.94131185
2084,9,SSP3-7.0,19.81123346
2084,10,SSP3-7.0,17.52050972
2084,11,SSP3-7.0,14.39024245
2084,12,SSP3-7.0,11.46875311
2085,1,SSP3-7.0,9.26168956
2085,2,SSP3-7.0,8.267915758
2085,3,SSP3-7.0,8.408123219
2085,4,SSP3-7.0,9.900226054
2085,5,SSP3-7.0,12.78278131
2085,6,SSP3-7.0,16.59095924
2085,7,SSP3-7.0,19.83779525
2085,8,SSP3-7.0,21.2529166
2085,9,SSP3-7.0,20.04664732
2085,10,SSP3-7.0,17.61777171
2085,11,SSP3-7.0,14.38513713
2085,12,SSP3-7.0,11.43796788
2086,1,SSP3-7.0,9.691018553
2086,2,SSP3-7.0,8.663077169
2086,3,SSP3-7.0,8.530695053
2086,4,SSP3-7.0,9.954201265
2086,5,SSP3-7.0,13.0035842
2086,6,SSP3-7.0,16.86662503
2086,7,SSP3-7.0,19.90411785
2086,8,SSP3-7.0,21.40950536
2086,9,SSP3-7.0,20.27206267
2086,10,SSP3-7.0,17.91668113
2086,11,SSP3-7.0,14.76622691
2086,12,SSP3-7.0,11.8942917
2087,1,SSP3-7.0,9.799719258
2087,2,SSP3-7.0,8.430870325
2087,3,SSP3-7.0,8.257616145
2087,4,SSP3-7.0,9.794269578
2087,5,SSP3-7.0,12.59415051
2087,6,SSP3-7.0,16.52193116
2087,7,SSP3-7.0,19.91855157
2087,8,SSP3-7.0,21.2563894
2087,9,SSP3-7.0,20.3673051
2087,10,SSP3-7.0,17.93924665
2087,11,SSP3-7.0,14.75805597
2087,12,SSP3-7.0,11.78314593
2088,1,SSP3-7.0,9.781441402
2088,2,SSP3-7.0,8.693637601
2088,3,SSP3-7.0,8.716510328
2088,4,SSP3-7.0,10.2031095
2088,5,SSP3-7.0,13.18700799
2088,6,SSP3-7.0,16.76235979
2088,7,SSP3-7.0,19.90778778
2088,8,SSP3-7.0,21.22467552
2088,9,SSP3-7.0,20.44273659
2088,10,SSP3-7.0,18.30478183
2088,11,SSP3-7.0,15.05459981
2088,12,SSP3-7.0,11.89806875
2089,1,SSP3-7.0,9.558552572
2089,2,SSP3-7.0,8.491746088
2089,3,SSP3-7.0,8.73276731
2089,4,SSP3-7.0,10.38816951
2089,5,SSP3-7.0,13.03363187
2089,6,SSP3-7.0,16.86970423
2089,7,SSP3-7.0,20.19469822
2089,8,SSP3-7.0,21.41646966
2089,9,SSP3-7.0,20.59963876
2089,10,SSP3-7.0,18.37885311
2089,11,SSP3-7.0,15.15035594
2089,12,SSP3-7.0,12.08836654
2090,1,SSP3-7.0,10.03258205
2090,2,SSP3-7.0,8.813532139
2090,3,SSP3-7.0,8.716877063
2090,4,SSP3-7.0,9.947510933
2090,5,SSP3-7.0,12.90921513
2090,6,SSP3-7.0,16.68911852
2090,7,SSP3-7.0,20.24667905
2090,8,SSP3-7.0,21.25922936
2090,9,SSP3-7.0,20.37209513
2090,10,SSP3-7.0,18.02014968
2090,11,SSP3-7.0,14.89702685
2090,12,SSP3-7.0,11.73030164
2091,1,SSP3-7.0,9.414317597
2091,2,SSP3-7.0,8.286900358
2091,3,SSP3-7.0,8.639011448
2091,4,SSP3-7.0,9.963671902
2091,5,SSP3-7.0,12.95468232
2091,6,SSP3-7.0,16.79218868
2091,7,SSP3-7.0,19.98398484
2091,8,SSP3-7.0,21.82262731
2091,9,SSP3-7.0,20.55557987
2091,10,SSP3-7.0,18.42474699
2091,11,SSP3-7.0,15.32479511
2091,12,SSP3-7.0,11.88693719
2092,1,SSP3-7.0,9.734707461
2092,2,SSP3-7.0,8.944921097
2092,3,SSP3-7.0,8.955529756
2092,4,SSP3-7.0,10.37265622
2092,5,SSP3-7.0,12.90186058
2092,6,SSP3-7.0,16.68451945
2092,7,SSP3-7.0,20.50166146
2092,8,SSP3-7.0,21.56448862
2092,9,SSP3-7.0,20.66081784
2092,10,SSP3-7.0,18.27289799
2092,11,SSP3-7.0,15.03759413
2092,12,SSP3-7.0,11.79726276
2093,1,SSP3-7.0,9.671856204
2093,2,SSP3-7.0,8.515669819
2093,3,SSP3-7.0,8.559184009
2093,4,SSP3-7.0,10.04195785
2093,5,SSP3-7.0,13.29294537
2093,6,SSP3-7.0,17.2301955
2093,7,SSP3-7.0,20.67520452
2093,8,SSP3-7.0,21.88697397
2093,9,SSP3-7.0,21.12553437
2093,10,SSP3-7.0,18.56046501
2093,11,SSP3-7.0,15.30100495
2093,12,SSP3-7.0,12.29335893
2094,1,SSP3-7.0,10.15054161
2094,2,SSP3-7.0,9.203295539
2094,3,SSP3-7.0,9.067998608
2094,4,SSP3-7.0,10.14469245
2094,5,SSP3-7.0,12.86999273
2094,6,SSP3-7.0,17.13182113
2094,7,SSP3-7.0,20.47686704
2094,8,SSP3-7.0,21.85356277
2094,9,SSP3-7.0,20.76646696
2094,10,SSP3-7.0,18.3135799
2094,11,SSP3-7.0,15.00805776
2094,12,SSP3-7.0,12.03983548
2095,1,SSP3-7.0,9.784205548
2095,2,SSP3-7.0,8.651116111
2095,3,SSP3-7.0,8.447378196
2095,4,SSP3-7.0,10.1775513
2095,5,SSP3-7.0,12.90968039
2095,6,SSP3-7.0,17.31312139
2095,7,SSP3-7.0,20.56498737
2095,8,SSP3-7.0,22.10449943
2095,9,SSP3-7.0,21.01941845
2095,10,SSP3-7.0,18.56040043
2095,11,SSP3-7.0,15.46161363
2095,12,SSP3-7.0,12.31568111
2096,1,SSP3-7.0,10.21124928
2096,2,SSP3-7.0,9.149071804
2096,3,SSP3-7.0,9.261130768
2096,4,SSP3-7.0,10.52363105
2096,5,SSP3-7.0,13.80097164
2096,6,SSP3-7.0,17.54508589
2096,7,SSP3-7.0,20.89045354
2096,8,SSP3-7.0,22.19150035
2096,9,SSP3-7.0,20.85983515
2096,10,SSP3-7.0,18.57541535
2096,11,SSP3-7.0,15.36485345
2096,12,SSP3-7.0,12.35169246
2097,1,SSP3-7.0,9.959837485
2097,2,SSP3-7.0,8.790988477
2097,3,SSP3-7.0,8.761210875
2097,4,SSP3-7.0,10.31418857
2097,5,SSP3-7.0,13.35353335
2097,6,SSP3-7.0,17.42346585
2097,7,SSP3-7.0,20.53839199
2097,8,SSP3-7.0,22.0676435
2097,9,SSP3-7.0,20.90015486
2097,10,SSP3-7.0,18.50029541
2097,11,SSP3-7.0,15.26687043
2097,12,SSP3-7.0,12.29742512
2098,1,SSP3-7.0,10.16161391
2098,2,SSP3-7.0,9.153036103
2098,3,SSP3-7.0,8.923489283
2098,4,SSP3-7.0,10.53995071
2098,5,SSP3-7.0,13.18821906
2098,6,SSP3-7.0,16.97975026
2098,7,SSP3-7.0,20.4803211
2098,8,SSP3-7.0,21.93851987
2098,9,SSP3-7.0,21.12652959
2098,10,SSP3-7.0,18.69126296
2098,11,SSP3-7.0,15.54348675
2098,12,SSP3-7.0,12.47995873
2099,1,SSP3-7.0,10.2311046
2099,2,SSP3-7.0,8.934115075
2099,3,SSP3-7.0,8.860448623
2099,4,SSP3-7.0,10.14228958
2099,5,SSP3-7.0,13.4028933
2099,6,SSP3-7.0,17.62523029
2099,7,SSP3-7.0,20.56002283
2099,8,SSP3-7.0,21.85294061
2099,9,SSP3-7.0,20.9538021
2099,10,SSP3-7.0,18.57606722
2099,11,SSP3-7.0,15.47976568
2099,12,SSP3-7.0,12.2379632
