Year,8,14,10,16,17,15,20,24,25,18,22,21,6,5,11,12,26,30,29
1991,0.044,0.499,0.145,1.216,1.739,0.259,1.179,0.547,0.0217,4.134,1.373,20.82,0.118,0.00479,1.663,1.947,0.11,42.16,24.54
1992,0.093865267,0.379191998,0.30601742,1.337867239,2.392864,0.367213924,1.008761641,0.524141671,0.020525614,4.927034493,1.315386005,10.1134774,0.110514925,0.019608541,1.422523615,3.231641493,0.108834524,11.61418364,19.35165806
1993,0.039805988,0.270087252,0.157561613,1.425427069,0.966884,0.489003224,0.911316182,0.35041446,0.022449628,3.559946708,1.029681669,26.16414497,0.103470149,0.004479263,1.142351515,1.556386219,0.028487136,63.07235063,57.82584258
1994,0.054170851,0.286317303,0.293762849,2.092671106,2.031152,0.38771615,0.800761916,0.598328494,0.026756954,2.737661813,0.680832833,31.31617435,0.09730597,0.009382295,1.038410004,2.211506603,0.242547889,14.83216891,13.2252701
1995,0.034574225,0.295441337,0.379732854,0.689665637,2.342433,0.56655895,0.766376818,0.480988748,0.030225033,6.578831854,1.941190685,37.75127625,0.093343284,0.005390854,1.253099885,1.559370084,0.62570929,10.11233077,20.39114522
1996,0.049706916,0.346611061,0.185639308,1.108678623,1.832906,0.321997697,0.719123075,0.342062754,0.030963459,5.245571929,1.083507679,18.87452544,0.092022388,0.01148136,0.634383423,0.930062257,0.287814482,10.10171383,11.90608405
1997,0.048901218,0.402652748,0.162090735,0.379475464,1.088614,0.32992424,0.776135373,0.295059338,0.02917014,4.05076957,0.735970864,23.8954903,0.092022388,0.007139024,0.260430576,1.45916503,,9.148898758,7.396604173
1998,0.073820907,0.463366072,0.166893679,0.189699554,0.707773,0.410450645,0.873955084,0.233676506,0.027271331,7.363830987,0.797848149,12.3190509,0.091141791,0.001630043,0.322128332,3.34694861,0.097126206,4.035894419,3.946330995
1999,0.089909281,0.489597751,0.160168485,0.590155465,0.777333,0.416062558,0.819224318,0.372397009,0.025945713,4.180922516,0.385578308,8.442500319,0.090261194,0.006261185,0.59527832,1.475596836,0.018416467,6.152874331,14.21968958
2000,0.044427001,0.499948751,0.245560505,0.389384932,0.733858,0.553029014,0.869622174,0.325021753,0.024826406,2.729668972,0.44038741,10.1638644,0.09158209,0.003461697,0.186526214,0.695893278,,11.75939962,7.224926971
2001,0.052567373,0.618936211,0.763714961,0.509213315,0.899063,0.37151374,0.972847516,0.279931351,0.024080512,2.673478156,0.333799781,10.15927852,0.093343284,0.011351666,0.981087863,3.84778872,0.022305834,15.46474775,28.24544849
2002,0.070553925,0.767086222,0.1619559,0.901824586,0.739075,0.337206095,0.856489352,0.277817738,0.023472781,2.704514194,0.647381728,6.677808362,0.095104478,0.038159019,0.844480706,2.555296773,0.009703185,10.93092738,6.668067892
2003,0.042288515,0.754431936,0.254706929,0.407753592,0.500832,0.419266119,1.00719659,0.214384898,0.024071177,3.115706241,0.632316547,6.033364924,0.09730597,0.04803666,0.217965008,4.13956483,1.337865617,7.336328424,19.87984337
2004,0.047779913,0.745057894,0.241130305,0.926217926,0.610389,0.535114062,0.984377261,0.268521757,0.024901088,1.442580466,0.400945032,5.868439106,0.10038806,0.049151446,1.102034613,3.623522306,1.331225841,5.974562152,8.81229292
2005,0.013792895,0.67566382,0.325384028,0.199621077,1.144262,0.691355849,1.111972974,0.224209282,0.025471478,1.803264554,0.211788593,5.56542593,0.104350746,0.080076126,1.12158861,8.856351954,,7.038899658,7.605915674
2006,0.041455909,0.551319763,0.166385829,0.103943984,1.212083,0.513555342,1.241413927,0.186232753,0.025155943,2.13958748,0.28630891,8.885342447,0.110074627,0.059393467,0.083512398,2.365475223,0.02531193,4.703007403,6.416671838
